model,mutations,GED, CNE, Jaccard, W-GED, LCS,,1,Pearson,R^2
Process111,17,0.454545455,0.454545455,0.637253278,0.909516667,0.295,,,,
Process111,17,0.495726496,0.495726496,0.625362319,0.905512245,0.4,,,,
Process111,17,0.660714286,0.660714286,0.637807882,0.913964583,0.385,,,,
Process111,17,0.546875,0.546875,0.608186813,0.894984314,0.36,,,,
Process111,17,0.733333333,0.733333333,0.653333333,0.906304,0.35,,,,
Process111,17,0.521008403,0.521008403,0.602116935,0.900443396,0.285,,,,
Process111,17,0.542372881,0.542372881,0.594953305,0.895553061,0.53,,,,
Process111,17,0.558558559,0.558558559,0.634928902,0.909668085,0.395,,,,
Process111,17,0.605504587,0.605504587,0.675106838,0.9207,0.375,,,,
Process111,17,0.628099174,0.628099174,0.666226695,0.919982353,0.48,,,,
Process111,17,0.634146341,0.634146341,0.613181818,0.905788889,0.49,,,,
Process111,18,0.677419355,0.677419355,0.625724638,0.901668,0.345,,,,
Process111,18,0.464,0.464,0.585292398,0.889003922,0.285,,,,
Process111,18,0.369747899,0.369747899,0.582881773,0.888248,0.29,,,,
Process111,18,0.547008547,0.547008547,0.641870968,0.909744898,0.475,,,,
Process111,18,0.693548387,0.693548387,0.673908046,0.918588462,0.51,,,,
Process111,18,0.671755725,0.671755725,0.629852941,0.906692593,0.37,,,,
Process111,18,0.644067797,0.644067797,0.644909688,0.913136,0.56,,,,
Process111,18,0.56,0.56,0.565478006,0.885003704,0.335,,,,
Process111,18,0.559322034,0.559322034,0.595008947,0.8963,0.285,,,,
Process111,18,0.706896552,0.706896552,0.669794585,0.91498125,0.42,,,,
Process111,18,0.495575221,0.495575221,0.542517107,0.879493878,0.235,,,,
Process111,18,0.61682243,0.61682243,0.579318394,0.892056522,0.365,,,,
Process111,18,0.527272727,0.527272727,0.621612289,0.9024,0.38,,,,
Process111,18,0.705882353,0.705882353,0.693274854,0.922691837,0.36,,,,
Process111,18,0.482758621,0.482758621,0.554062173,0.881177083,0.395,,,,
Process111,18,0.516666667,0.516666667,0.63936714,0.908858824,0.325,,,,
Process111,18,0.50877193,0.50877193,0.697186147,0.919036364,0.315,,,,
Process111,18,0.598130841,0.598130841,0.553861666,0.88643617,0.315,,,,
Process111,18,0.491525424,0.491525424,0.60267991,0.89935,0.385,,,,
Process111,18,0.496124031,0.496124031,0.560785786,0.882028302,0.34,,,,
Process111,18,0.513274336,0.513274336,0.560007496,0.8841,0.46,,,,
Process111,18,0.637931034,0.637931034,0.642610837,0.9092625,0.385,,,,
Process111,18,0.545454545,0.545454545,0.548104519,0.880076596,0.305,,,,
Process111,18,0.528,0.528,0.550934841,0.870731915,0.455,,,,
Process111,18,0.558558559,0.558558559,0.572471264,0.888929167,0.41,,,,
Process111,18,0.540983607,0.540983607,0.551778656,0.885455556,0.435,,,,
Process111,18,0.540983607,0.540983607,0.548401535,0.880932692,0.395,,,,
Process111,18,0.444444444,0.444444444,0.467665131,0.853854167,0.33,,,,
Process111,18,0.519083969,0.519083969,0.564966555,0.883869811,0.44,,,,
Process111,18,0.508196721,0.508196721,0.542132867,0.877648077,0.325,,,,
Process111,18,0.608695652,0.608695652,0.685640513,0.92031875,0.35,,,,
Process111,18,0.635658915,0.635658915,0.600757576,0.896069811,0.43,,,,
Process111,18,0.539130435,0.539130435,0.616138249,0.900875,0.295,,,,
Process111,18,0.621848739,0.621848739,0.618552632,0.907064706,0.41,,,,
Process111,18,0.580152672,0.580152672,0.572032086,0.885116667,0.415,,,,
Process111,18,0.516129032,0.516129032,0.617335555,0.89935,0.275,,,,
Process111,18,0.403508772,0.403508772,0.628092668,0.903035417,0.345,,,,
Process111,18,0.682926829,0.682926829,0.648322698,0.913333962,0.54,,,,
Process111,18,0.589285714,0.589285714,0.571686094,0.886486957,0.55,,,,
Process111,18,0.495867769,0.495867769,0.678685185,0.915595918,0.42,,,,
Process111,18,0.6,0.6,0.592790811,0.895812,0.415,,,,
Process111,18,0.556521739,0.556521739,0.663730374,0.916633333,0.365,,,,
Process111,18,0.581196581,0.581196581,0.57879137,0.889362745,0.3,,,,
Process111,18,0.431034483,0.431034483,0.614423077,0.898789796,0.305,,,,
Process111,18,0.569105691,0.569105691,0.529479167,0.879960714,0.345,,,,
Process111,18,0.717948718,0.717948718,0.627302632,0.906313208,0.445,,,,
Process111,18,0.590163934,0.590163934,0.631583072,0.907646,0.42,,,,
Process111,18,0.625,0.625,0.68031968,0.920434783,0.25,,,,
Process111,18,0.514285714,0.514285714,0.603928571,0.90278125,0.29,,,,
Process111,18,0.64,0.64,0.627658046,0.905224074,0.23,,,,
Process111,19,0.431034483,0.431034483,0.658058608,0.909408511,0.28,,,,
Process111,19,0.59375,0.59375,0.583787879,0.896854545,0.365,,,,
Process111,19,0.472727273,0.472727273,0.588287638,0.891128261,0.33,,,,
Process111,19,0.777777778,0.777777778,0.709984127,0.91879375,0.595,,,,
Process111,19,0.634920635,0.634920635,0.587959957,0.891555556,0.42,,,,
Process111,19,0.561983471,0.561983471,0.584659091,0.891786,0.405,,,,
Process111,19,0.532258065,0.532258065,0.667928105,0.90888125,0.4,,,,
Process111,19,0.52991453,0.52991453,0.549216301,0.88522963,0.26,,,,
Process111,19,0.578512397,0.578512397,0.677430556,0.914727083,0.335,,,,
Process111,19,0.5,0.5,0.628058824,0.906010204,0.335,,,,
Process111,19,0.620689655,0.620689655,0.59830611,0.898252,0.475,,,,
Process111,19,0.5,0.5,0.539595055,0.879120408,0.335,,,,
Process111,19,0.620155039,0.620155039,0.593953804,0.893883019,0.5,,,,
Process111,19,0.612612613,0.612612613,0.652592593,0.914470213,0.31,,,,
Process111,19,0.568965517,0.568965517,0.517619048,0.866059574,0.4,,,,
Process111,19,0.634146341,0.634146341,0.543993506,0.86946,0.475,,,,
Process111,19,0.610169492,0.610169492,0.576666667,0.887585714,0.29,,,,
Process111,19,0.564102564,0.564102564,0.615367965,0.9024,0.545,,,,
Process111,19,0.569105691,0.569105691,0.609724138,0.89605102,0.35,,,,
Process111,19,0.598290598,0.598290598,0.634222368,0.909842,0.33,,,,
Process111,19,0.545454545,0.545454545,0.573983201,0.893970909,0.33,,,,
Process111,19,0.479338843,0.479338843,0.605699234,0.897276,0.325,,,,
Process111,19,0.53968254,0.53968254,0.625833333,0.905098077,0.39,,,,
Process111,19,0.504504505,0.504504505,0.608809524,0.905919231,0.285,,,,
Process111,19,0.573913043,0.573913043,0.599320794,0.887624444,0.31,,,,
Process111,19,0.653846154,0.653846154,0.625213675,0.907529545,0.415,,,,
Process111,19,0.509433962,0.509433962,0.666173021,0.916904444,0.365,,,,
Process111,19,0.648148148,0.648148148,0.581091198,0.890070213,0.395,,,,
Process111,19,0.427480916,0.427480916,0.568610422,0.88297037,0.29,,,,
Process111,19,0.672268908,0.672268908,0.605017921,0.898094118,0.25,,,,
Process111,19,0.620689655,0.620689655,0.644824561,0.914951923,0.38,,,,
Process111,19,0.384615385,0.384615385,0.485012121,0.855633333,0.245,,,,
Process111,19,0.561983471,0.561983471,0.652644231,0.90874898,0.32,,,,
Process111,19,0.650406504,0.650406504,0.674368143,0.921298039,0.465,,,,
Process111,19,0.517857143,0.517857143,0.64815613,0.912566667,0.535,,,,
Process111,19,0.466666667,0.466666667,0.619534413,0.901528571,0.28,,,,
Process111,19,0.517241379,0.517241379,0.648313004,0.908102174,0.32,,,,
Process111,19,0.5,0.5,0.674707768,0.917714894,0.345,,,,
Process111,19,0.612903226,0.612903226,0.603170603,0.899936538,0.36,,,,
Process111,19,0.491525424,0.491525424,0.548365057,0.882186275,0.32,,,,
Process111,19,0.417391304,0.417391304,0.540024219,0.876347917,0.3,,,,
Process111,19,0.632478632,0.632478632,0.540479618,0.876879592,0.525,,,,
Process111,19,0.512,0.512,0.60254713,0.89549434,0.33,,,,
Process111,19,0.585365854,0.585365854,0.612717391,0.901323529,0.48,,,,
Process111,19,0.40776699,0.40776699,0.51742653,0.870097727,0.325,,,,
Process111,19,0.625954198,0.625954198,0.6015625,0.898407273,0.43,,,,
Process111,19,0.508474576,0.508474576,0.614359364,0.901058,0.285,,,,
Process111,19,0.50877193,0.50877193,0.553413515,0.884817647,0.26,,,,
Process111,19,0.449612403,0.449612403,0.547142857,0.878575472,0.265,,,,
Process111,19,0.424242424,0.424242424,0.533780735,0.870431481,0.28,,,,
Process111,20,0.5,0.5,0.557657658,0.885250943,0.38,,,,
Process111,20,0.520325203,0.520325203,0.598333333,0.895821569,0.405,,,,
Process111,20,0.470588235,0.470588235,0.604234001,0.8909625,0.235,,,,
Process111,20,0.40625,0.40625,0.556244427,0.878703846,0.295,,,,
Process111,20,0.568965517,0.568965517,0.62663385,0.902527083,0.32,,,,
Process111,20,0.466666667,0.466666667,0.601776561,0.895202,0.295,,,,
Process111,20,0.466666667,0.466666667,0.564852151,0.887853846,0.355,,,,
Process111,20,0.548672566,0.548672566,0.611057054,0.902527083,0.32,,,,
Process111,20,0.678899083,0.678899083,0.566187739,0.882376087,0.365,,,,
Process111,20,0.564102564,0.564102564,0.630757576,0.909438462,0.25,,,,
Process111,20,0.389830508,0.389830508,0.524045699,0.873335294,0.325,,,,
Process111,20,0.560606061,0.560606061,0.526282051,0.872221053,0.325,,,,
Process111,20,0.552380952,0.552380952,0.53637218,0.876915556,0.3,,,,
Process111,20,0.64,0.64,0.617676768,0.905337037,0.505,,,,
Process111,20,0.574074074,0.574074074,0.558148148,0.882852273,0.33,,,,
Process111,20,0.627118644,0.627118644,0.649108481,0.911794,0.32,,,,
Process111,20,0.462962963,0.462962963,0.682308378,0.917372727,0.315,,,,
Process111,20,0.621848739,0.621848739,0.658861877,0.912653191,0.4,,,,
Process111,20,0.547008547,0.547008547,0.576777227,0.886260417,0.325,,,,
Process111,20,0.708661417,0.708661417,0.588888889,0.88577451,0.415,,,,
Process111,20,0.482758621,0.482758621,0.621253071,0.904142857,0.375,,,,
Process111,20,0.436363636,0.436363636,0.491495601,0.866876471,0.4,,,,
Process111,20,0.611111111,0.611111111,0.579898741,0.891923913,0.36,,,,
Process111,20,0.596153846,0.596153846,0.57605042,0.890995652,0.48,,,,
Process111,20,0.41322314,0.41322314,0.539014014,0.878345283,0.335,,,,
Process111,20,0.48,0.48,0.557882883,0.886650909,0.31,,,,
Process111,20,0.512,0.512,0.54,0.877178846,0.415,,,,
Process111,20,0.515625,0.515625,0.533733032,0.877112727,0.29,,,,
Process111,20,0.618181818,0.618181818,0.596862745,0.895622222,0.38,,,,
Process111,20,0.43697479,0.43697479,0.549137931,0.875585417,0.285,,,,
Process111,20,0.537037037,0.537037037,0.607539683,0.903416667,0.3,,,,
Process111,20,0.46728972,0.46728972,0.624703557,0.899204762,0.46,,,,
Process111,20,0.437956204,0.437956204,0.505646552,0.860789286,0.38,,,,
Process111,20,0.483333333,0.483333333,0.508050491,0.8726625,0.36,,,,
Process111,20,0.568807339,0.568807339,0.518694581,0.867325,0.385,,,,
Process111,20,0.515625,0.515625,0.640836261,0.904433333,0.265,,,,
Process111,20,0.611570248,0.611570248,0.586069062,0.891037255,0.335,,,,
Process111,20,0.573913043,0.573913043,0.612142857,0.903356863,0.315,,,,
Process111,20,0.495867769,0.495867769,0.505826331,0.869640741,0.34,,,,
Process111,20,0.48,0.48,0.560521886,0.880877358,0.395,,,,
Process111,20,0.547008547,0.547008547,0.685185185,0.923189796,0.38,,,,
Process111,20,0.525423729,0.525423729,0.539488636,0.880346154,0.315,,,,
Process111,20,0.486956522,0.486956522,0.527688172,0.878703846,0.295,,,,
Process111,20,0.512396694,0.512396694,0.517981366,0.869866667,0.32,,,,
Process111,20,0.630630631,0.630630631,0.625185185,0.906776087,0.305,,,,
Process111,20,0.504065041,0.504065041,0.619494949,0.901696154,0.285,,,,
Process111,20,0.512396694,0.512396694,0.612643678,0.90057,0.37,,,,
Process111,20,0.52892562,0.52892562,0.577323103,0.888614,0.355,,,,
Process111,20,0.504347826,0.504347826,0.605977011,0.901668,0.35,,,,
Process111,20,0.578512397,0.578512397,0.604473499,0.898167347,0.49,,,,
Process111,21,0.65625,0.65625,0.547142857,0.877778182,0.31,,,,
