model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS
Process25,2,2,0,1,1,0,2,8,0.537037037,0.537037037,0.533736171,0.7,0.5275
Process25,2,2,0,1,1,0,3,9,0.357142857,0.357142857,0.476270263,0.597510373,0.325
Process25,2,2,0,1,1,1,0,7,0.886956522,0.886956522,0.710233766,0.860294118,0.5375
Process25,2,2,0,1,1,1,1,8,0.52991453,0.52991453,0.535120394,0.682539683,0.405
Process25,2,2,0,1,1,1,2,9,0.561403509,0.561403509,0.545128474,0.703557312,0.5525
Process25,2,2,0,1,1,1,3,10,0.462962963,0.462962963,0.507714286,0.662601626,0.2925
Process25,2,2,0,1,1,2,0,8,0.877192982,0.877192982,0.70404329,0.856088561,0.505
Process25,2,2,0,1,1,2,1,9,0.561403509,0.561403509,0.5457897,0.703557312,0.4125
Process25,2,2,0,1,1,2,2,10,0.413793103,0.413793103,0.495503106,0.620408163,0.375
Process25,2,2,0,1,1,2,3,11,0.460176991,0.460176991,0.508630952,0.651821862,0.25
Process25,2,2,0,1,1,3,0,9,0.637168142,0.637168142,0.572597403,0.743190661,0.4525
Process25,2,2,0,1,1,3,1,10,0.619469027,0.619469027,0.567275325,0.734375,0.4425
Process25,2,2,0,1,1,3,2,11,0.424778761,0.424778761,0.497547619,0.632653061,0.49
Process25,2,2,0,1,1,3,3,12,0.547169811,0.547169811,0.537623377,0.708,0.465
Process25,2,2,0,1,2,0,0,7,0.593220339,0.593220339,0.556810245,0.71484375,0.5125
Process25,2,2,0,1,2,0,1,8,0.615384615,0.615384615,0.565324675,0.727626459,0.5425
Process25,2,2,0,1,2,0,2,9,0.474576271,0.474576271,0.519664286,0.65060241,0.5075
Process25,2,2,0,1,2,0,3,10,0.486486486,0.486486486,0.51701628,0.669354839,0.395
Process25,2,2,0,1,2,1,0,8,0.810344828,0.810344828,0.657471861,0.824626866,0.485
Process25,2,2,0,1,2,1,1,9,0.508474576,0.508474576,0.527032474,0.669322709,0.315
Process25,2,2,0,1,2,1,2,10,0.452173913,0.452173913,0.508528749,0.643724696,0.3375
Process25,2,2,0,1,2,1,3,11,0.385321101,0.385321101,0.484589286,0.619834711,0.4
Process25,2,2,0,1,2,2,0,9,0.789473684,0.789473684,0.650021978,0.815789474,0.445
Process25,2,2,0,1,2,2,1,10,0.473684211,0.473684211,0.513402458,0.657258065,0.45
Process25,2,2,0,1,2,2,2,11,0.372881356,0.372881356,0.485531033,0.592592593,0.4375
Process25,2,2,0,1,2,2,3,12,0.411214953,0.411214953,0.49111988,0.637860082,0.3625
Process25,2,2,0,1,2,3,0,10,0.603448276,0.603448276,0.558928571,0.72265625,0.48
Process25,2,2,0,1,2,3,1,11,0.612612613,0.612612613,0.562514885,0.733333333,0.485
Process25,2,2,0,1,2,3,2,12,0.434782609,0.434782609,0.499423279,0.634146341,0.3375
Process25,2,2,0,1,2,3,3,13,0.5,0.5,0.524635854,0.668,0.4325
Process25,2,2,0,1,3,0,0,8,0.710743802,0.710743802,0.607380952,0.772727273,0.2775
Process25,2,2,0,1,3,0,1,9,0.672268908,0.672268908,0.588393773,0.754789272,0.535
Process25,2,2,0,1,3,0,2,10,0.563636364,0.563636364,0.543906926,0.71031746,0.4975
Process25,2,2,0,1,3,0,3,11,0.383333333,0.383333333,0.486528103,0.594262295,0.365
Process25,2,2,0,1,3,1,0,9,0.722689076,0.722689076,0.614747553,0.78030303,0.4775
Process25,2,2,0,1,3,1,1,10,0.561403509,0.561403509,0.544606643,0.703557312,0.32
Process25,2,2,0,1,3,1,2,11,0.504504505,0.504504505,0.523348524,0.678714859,0.43
Process25,2,2,0,1,3,1,3,12,0.230088496,0.230088496,0.446008403,0.521367521,0.3025
Process25,2,2,0,1,3,2,0,10,0.834782609,0.834782609,0.672761905,0.836431227,0.5625
Process25,2,2,0,1,3,2,1,11,0.504347826,0.504347826,0.525650933,0.672,0.3075
Process25,2,2,0,1,3,2,2,12,0.431034483,0.431034483,0.499890203,0.630081301,0.4125
Process25,2,2,0,1,3,2,3,13,0.336134454,0.336134454,0.47380163,0.56846473,0.3725
Process25,2,2,0,1,3,3,0,11,0.724137931,0.724137931,0.613496894,0.783269962,0.5925
Process25,2,2,0,1,3,3,1,12,0.417391304,0.417391304,0.493819124,0.624489796,0.385
Process25,2,2,0,1,3,3,2,13,0.522522523,0.522522523,0.529607143,0.688,0.5025
Process25,2,2,0,1,3,3,3,14,0.456140351,0.456140351,0.507134528,0.647773279,0.32
Process25,2,2,0,2,0,0,0,6,0.41025641,0.41025641,0.4654375,0.611764706,0.41
Process25,2,2,0,2,0,0,1,7,0.534482759,0.534482759,0.506416667,0.679389313,0.3925
Process25,2,2,0,2,0,0,2,8,0.379310345,0.379310345,0.45483066,0.596837945,0.4275
Process25,2,2,0,2,0,0,3,9,0.526315789,0.526315789,0.502840456,0.67816092,0.4625
Process25,2,2,0,2,0,1,0,7,0.608695652,0.608695652,0.534092907,0.718045113,0.465
Process25,2,2,0,2,0,1,1,8,0.452173913,0.452173913,0.475895782,0.638132296,0.4175
Process25,2,2,0,2,0,1,2,9,0.789473684,0.789473684,0.62465873,0.804347826,0.4
Process25,2,2,0,2,0,1,3,10,0.275229358,0.275229358,0.427529412,0.556910569,0.2475
Process25,2,2,0,2,0,2,0,8,0.771929825,0.771929825,0.612333333,0.796363636,0.4475
Process25,2,2,0,2,0,2,1,9,0.428571429,0.428571429,0.470421569,0.631372549,0.365
Process25,2,2,0,2,0,2,2,10,0.301886792,0.301886792,0.433898635,0.578947368,0.3775
Process25,2,2,0,2,0,2,3,11,0.6,0.6,0.529665801,0.71969697,0.4975
Process25,2,2,0,2,0,3,0,9,0.568965517,0.568965517,0.523329966,0.696969697,0.4625
Process25,2,2,0,2,0,3,1,10,0.414414414,0.414414414,0.464717065,0.625984252,0.4375
Process25,2,2,0,2,0,3,2,11,0.293577982,0.293577982,0.43452381,0.566801619,0.275
Process25,2,2,0,2,0,3,3,12,0.280701754,0.280701754,0.429275542,0.546558704,0.305
Process25,2,2,0,2,1,0,0,7,0.711864407,0.711864407,0.583783267,0.765567766,0.3225
Process25,2,2,0,2,1,0,1,8,0.508474576,0.508474576,0.500975109,0.662835249,0.2225
Process25,2,2,0,2,1,0,2,9,0.564102564,0.564102564,0.52018552,0.693181818,0.42
Process25,2,2,0,2,1,0,3,10,0.347826087,0.347826087,0.447961623,0.581673307,0.1875
Process25,2,2,0,2,1,1,0,8,0.706896552,0.706896552,0.579,0.764705882,0.455
Process25,2,2,0,2,1,1,1,9,0.358974359,0.358974359,0.452907895,0.583333333,0.3925
Process25,2,2,0,2,1,1,2,10,0.603448276,0.603448276,0.532142358,0.714285714,0.5275
Process25,2,2,0,2,1,1,3,11,0.247787611,0.247787611,0.423666667,0.530612245,0.3525
Process25,2,2,0,2,1,2,0,9,0.786324786,0.786324786,0.629944444,0.801444043,0.47
Process25,2,2,0,2,1,2,1,10,0.472727273,0.472727273,0.48243956,0.657587549,0.4425
Process25,2,2,0,2,1,2,2,11,0.543859649,0.543859649,0.507880464,0.687022901,0.34
Process25,2,2,0,2,1,2,3,12,0.428571429,0.428571429,0.469339869,0.631372549,0.42
Process25,2,2,0,2,1,3,0,10,0.672413793,0.672413793,0.565593074,0.748148148,0.4125
Process25,2,2,0,2,1,3,1,11,0.350877193,0.350877193,0.448126687,0.585657371,0.455
Process25,2,2,0,2,1,3,2,12,0.436363636,0.436363636,0.470142857,0.639215686,0.4575
Process25,2,2,0,2,1,3,3,13,0.396396396,0.396396396,0.46198022,0.616600791,0.3225
Process25,2,2,0,2,2,0,0,8,0.762711864,0.762711864,0.605721496,0.789855072,0.435
Process25,2,2,0,2,2,0,1,9,0.491525424,0.491525424,0.492092922,0.653846154,0.3875
Process25,2,2,0,2,2,0,2,10,0.330275229,0.330275229,0.441799679,0.586345382,0.3175
Process25,2,2,0,2,2,0,3,11,0.275862069,0.275862069,0.429544643,0.538461538,0.4525
Process25,2,2,0,2,2,1,0,9,0.598290598,0.598290598,0.530141026,0.710526316,0.5125
Process25,2,2,0,2,2,1,1,10,0.904347826,0.904347826,0.702454545,0.855123675,0.45
Process25,2,2,0,2,2,1,2,11,0.504347826,0.504347826,0.492483516,0.665384615,0.465
Process25,2,2,0,2,2,1,3,12,0.371681416,0.371681416,0.452895833,0.599206349,0.4225
Process25,2,2,0,2,2,2,0,10,0.620689655,0.620689655,0.536888675,0.722846442,0.475
Process25,2,2,0,2,2,2,1,11,0.568965517,0.568965517,0.522588462,0.696969697,0.4425
Process25,2,2,0,2,2,2,2,12,0.637931034,0.637931034,0.548538462,0.731343284,0.3875
Process25,2,2,0,2,2,2,3,13,0.392857143,0.392857143,0.459139152,0.612648221,0.375
Process25,2,2,0,2,2,3,0,11,0.67826087,0.67826087,0.563328671,0.751851852,0.4025
Process25,2,2,0,2,2,3,1,12,0.392523364,0.392523364,0.456592934,0.623015873,0.395
Process25,2,2,0,2,2,3,2,13,0.614035088,0.614035088,0.538159674,0.721804511,0.3675
Process25,2,2,0,2,2,3,3,14,0.300884956,0.300884956,0.435608875,0.560483871,0.325
Process25,2,2,0,2,3,0,0,9,0.440677966,0.440677966,0.475231866,0.626459144,0.28
Process25,2,2,0,2,3,0,1,10,0.561983471,0.561983471,0.516983422,0.686792453,0.425
Process25,2,2,0,2,3,0,2,11,0.386554622,0.386554622,0.458520833,0.594488189,0.42
Process25,2,2,0,2,3,0,3,12,0.20754717,0.20754717,0.409878788,0.52892562,0.2975
Process25,2,2,0,2,3,1,0,10,0.739495798,0.739495798,0.599404762,0.778181818,0.49
Process25,2,2,0,2,3,1,1,11,0.578947368,0.578947368,0.522856643,0.704545455,0.51
Process25,2,2,0,2,3,1,2,12,0.706896552,0.706896552,0.579489744,0.764705882,0.5275
Process25,2,2,0,2,3,1,3,13,0.4,0.4,0.467907895,0.62055336,0.365
Process25,2,2,0,2,3,2,0,11,0.603448276,0.603448276,0.536827586,0.714285714,0.38
Process25,2,2,0,2,3,2,1,12,0.508474576,0.508474576,0.503381579,0.662835249,0.43
Process25,2,2,0,2,3,2,2,13,0.336283186,0.336283186,0.444146249,0.58,0.41
Process25,2,2,0,2,3,2,3,14,0.254545455,0.254545455,0.424413793,0.542857143,0.325
Process25,2,2,0,2,3,3,0,12,0.782608696,0.782608696,0.619610723,0.800724638,0.41
Process25,2,2,0,2,3,3,1,13,0.52991453,0.52991453,0.505062448,0.675572519,0.38
Process25,2,2,0,2,3,3,2,14,0.4,0.4,0.4636951,0.61023622,0.45
Process25,2,2,0,2,3,3,3,15,0.365217391,0.365217391,0.451496324,0.591269841,0.3025
Process25,2,2,0,3,0,0,0,7,0.487394958,0.487394958,0.472524123,0.644444444,0.39
Process25,2,2,0,3,0,0,1,8,0.655462185,0.655462185,0.534824275,0.728571429,0.2575
Process25,2,2,0,3,0,0,2,9,0.260869565,0.260869565,0.40054515,0.53125,0.3875
Process25,2,2,0,3,0,0,3,10,0.272727273,0.272727273,0.403002113,0.55078125,0.29
Process25,2,2,0,3,0,1,0,8,0.644067797,0.644067797,0.52668075,0.724014337,0.555
Process25,2,2,0,3,0,1,1,9,0.344827586,0.344827586,0.423137061,0.574712644,0.3175
Process25,2,2,0,3,0,1,2,10,0.381818182,0.381818182,0.429875,0.606870229,0.3425
Process25,2,2,0,3,0,1,3,11,0.327586207,0.327586207,0.41903629,0.565384615,0.385
Process25,2,2,0,3,0,2,0,9,0.586206897,0.586206897,0.503868007,0.698181818,0.355
Process25,2,2,0,3,0,2,1,10,0.626086957,0.626086957,0.521899631,0.718411552,0.415
Process25,2,2,0,3,0,2,2,11,0.382608696,0.382608696,0.43198489,0.596958175,0.3325
Process25,2,2,0,3,0,2,3,12,0.365217391,0.365217391,0.426999526,0.58778626,0.245
Process25,2,2,0,3,0,3,0,10,0.526315789,0.526315789,0.483303571,0.671586716,0.505
Process25,2,2,0,3,0,3,1,11,0.333333333,0.333333333,0.419583333,0.573076923,0.29
Process25,2,2,0,3,0,3,2,12,0.272727273,0.272727273,0.402842742,0.55078125,0.3125
Process25,2,2,0,3,0,3,3,13,0.462962963,0.462962963,0.458465909,0.65037594,0.42
Process25,2,2,0,3,1,0,0,8,0.598290598,0.598290598,0.508009421,0.702898551,0.52
Process25,2,2,0,3,1,0,1,9,0.268907563,0.268907563,0.40517803,0.525291829,0.395
Process25,2,2,0,3,1,0,2,10,0.25862069,0.25862069,0.401255117,0.52734375,0.2675
Process25,2,2,0,3,1,0,3,11,0.206896552,0.206896552,0.388017857,0.498023715,0.36
Process25,2,2,0,3,1,1,0,9,0.64957265,0.64957265,0.533708333,0.727598566,0.335
Process25,2,2,0,3,1,1,1,10,0.440677966,0.440677966,0.453018376,0.621722846,0.415
Process25,2,2,0,3,1,1,2,11,0.226415094,0.226415094,0.390323276,0.537549407,0.325
Process25,2,2,0,3,1,1,3,12,0.469565217,0.469565217,0.461141396,0.641791045,0.3225
Process25,2,2,0,3,1,2,0,10,0.605042017,0.605042017,0.511213462,0.703971119,0.4175
Process25,2,2,0,3,1,2,1,11,0.534482759,0.534482759,0.48401259,0.672794118,0.3175
Process25,2,2,0,3,1,2,2,12,0.267857143,0.267857143,0.400828654,0.54296875,0.3475
Process25,2,2,0,3,1,2,3,13,0.495575221,0.495575221,0.469208333,0.657992565,0.3475
Process25,2,2,0,3,1,3,0,11,0.469565217,0.469565217,0.461017717,0.641791045,0.43
Process25,2,2,0,3,1,3,1,12,0.389380531,0.389380531,0.43403799,0.604562738,0.355
Process25,2,2,0,3,1,3,2,13,0.504347826,0.504347826,0.470842033,0.659259259,0.38
Process25,2,2,0,3,1,3,3,14,0.280701754,0.280701754,0.404854167,0.544747082,0.335
Process25,2,2,0,3,2,0,0,9,0.722689076,0.722689076,0.563238636,0.76056338,0.44
Process25,2,2,0,3,2,0,1,10,0.446280992,0.446280992,0.457428571,0.619402985,0.42
Process25,2,2,0,3,2,0,2,11,0.512396694,0.512396694,0.476837963,0.654411765,0.2175
Process25,2,2,0,3,2,0,3,12,0.411214953,0.411214953,0.439767157,0.627376426,0.2525
Process25,2,2,0,3,2,1,0,10,0.683760684,0.683760684,0.544516026,0.743772242,0.3375
Process25,2,2,0,3,2,1,1,11,0.593220339,0.593220339,0.504543091,0.699275362,0.46
Process25,2,2,0,3,2,1,2,12,0.393162393,0.393162393,0.436171569,0.598484848,0.245
Process25,2,2,0,3,2,1,3,13,0.379310345,0.379310345,0.432957741,0.593155894,0.3
Process25,2,2,0,3,2,2,0,11,0.482758621,0.482758621,0.465446429,0.646840149,0.3525
Process25,2,2,0,3,2,2,1,12,0.376068376,0.376068376,0.430769231,0.589353612,0.3525
Process25,2,2,0,3,2,2,2,13,0.368421053,0.368421053,0.428642157,0.591603053,0.35
Process25,2,2,0,3,2,2,3,14,0.598290598,0.598290598,0.507194606,0.702898551,0.3675
Process25,2,2,0,3,2,3,0,12,0.689655172,0.689655172,0.552430556,0.747330961,0.39
Process25,2,2,0,3,2,3,1,13,0.431034483,0.431034483,0.447994048,0.620300752,0.41
Process25,2,2,0,3,2,3,2,14,0.442477876,0.442477876,0.451150238,0.631578947,0.4075
Process25,2,2,0,3,2,3,3,15,0.245614035,0.245614035,0.39617015,0.525490196,0.28
Process25,2,2,0,3,3,0,0,10,0.722689076,0.722689076,0.562223485,0.76056338,0.355
Process25,2,2,0,3,3,0,1,11,0.260869565,0.260869565,0.400573435,0.53125,0.4275
Process25,2,2,0,3,3,0,2,12,0.254237288,0.254237288,0.400415541,0.51953125,0.4325
Process25,2,2,0,3,3,0,3,13,0.220183486,0.220183486,0.388841912,0.5256917,0.3875
Process25,2,2,0,3,3,1,0,11,0.576271186,0.576271186,0.499293091,0.690909091,0.3475
Process25,2,2,0,3,3,1,1,12,0.417391304,0.417391304,0.441541667,0.61509434,0.4625
Process25,2,2,0,3,3,1,2,13,0.330434783,0.330434783,0.417854342,0.569230769,0.395
Process25,2,2,0,3,3,1,3,14,0.296296296,0.296296296,0.406322005,0.568093385,0.34
Process25,2,2,0,3,3,2,0,12,0.605042017,0.605042017,0.512580128,0.703971119,0.4575
Process25,2,2,0,3,3,2,1,13,0.341880342,0.341880342,0.424065476,0.570881226,0.4775
Process25,2,2,0,3,3,2,2,14,0.427350427,0.427350427,0.445791667,0.616541353,0.44
Process25,2,2,0,3,3,2,3,15,0.303571429,0.303571429,0.410551075,0.562015504,0.2925
Process25,2,2,0,3,3,3,0,13,0.52173913,0.52173913,0.476185345,0.667896679,0.31
Process25,2,2,0,3,3,3,1,14,0.512396694,0.512396694,0.479875,0.654411765,0.315
Process25,2,2,0,3,3,3,2,15,0.5,0.5,0.475528846,0.655555556,0.34
Process25,2,2,0,3,3,3,3,16,0.366972477,0.366972477,0.425113636,0.601532567,0.4525
Process25,2,2,1,0,0,0,0,5,0.774774775,0.774774775,0.621742475,0.795918367,0.4725
Process25,2,2,1,0,0,0,1,6,0.641509434,0.641509434,0.557916667,0.733050847,0.4025
Process25,2,2,1,0,0,0,2,7,0.517857143,0.517857143,0.561413801,0.691666667,0.3825
Process25,2,2,1,0,0,0,3,8,0.40776699,0.40776699,0.520686813,0.650862069,0.4325
Process25,2,2,1,0,0,1,0,6,0.725490196,0.725490196,0.597307692,0.778242678,0.4375
Process25,2,2,1,0,0,1,1,7,0.618181818,0.618181818,0.59542624,0.746938776,0.44
Process25,2,2,1,0,0,1,2,8,0.723809524,0.723809524,0.642572983,0.803212851,0.39
Process25,2,2,1,0,0,1,3,9,0.425925926,0.425925926,0.528547134,0.64957265,0.5875
Process25,2,2,1,0,0,2,0,7,0.909090909,0.909090909,0.78281746,0.900398406,0.555
Process25,2,2,1,0,0,2,1,8,0.58490566,0.58490566,0.533423776,0.703862661,0.5025
Process25,2,2,1,0,0,2,2,9,0.429906542,0.429906542,0.532591575,0.653846154,0.295
Process25,2,2,1,0,0,2,3,10,0.40776699,0.40776699,0.474326923,0.614349776,0.31
Process25,2,2,1,0,0,3,0,8,0.796116505,0.796116505,0.641883779,0.810699588,0.5225
Process25,2,2,1,0,0,3,1,9,0.699029126,0.699029126,0.585212743,0.764705882,0.51
Process25,2,2,1,0,0,3,2,10,0.438095238,0.438095238,0.485833787,0.626666667,0.5025
Process25,2,2,1,0,0,3,3,11,0.32,0.32,0.497596154,0.612334802,0.3025
Process25,2,2,1,0,1,0,0,6,0.946428571,0.946428571,0.813928571,0.917322835,0.6075
Process25,2,2,1,0,1,0,1,7,0.714285714,0.714285714,0.637320513,0.792828685,0.5025
Process25,2,2,1,0,1,0,2,8,0.446428571,0.446428571,0.571996957,0.659292035,0.5375
Process25,2,2,1,0,1,0,3,9,0.392857143,0.392857143,0.5589451,0.627802691,0.4475
Process25,2,2,1,0,1,1,0,7,0.833333333,0.833333333,0.663424293,0.825910931,0.48
Process25,2,2,1,0,1,1,1,8,0.545454545,0.545454545,0.518109687,0.676724138,0.39
Process25,2,2,1,0,1,1,2,9,0.560747664,0.560747664,0.526608059,0.689655172,0.5075
Process25,2,2,1,0,1,1,3,10,0.545454545,0.545454545,0.568846154,0.709543568,0.3725
Process25,2,2,1,0,1,2,0,8,0.918918919,0.918918919,0.789880117,0.904761905,0.5625
Process25,2,2,1,0,1,2,1,9,0.625,0.625,0.597674918,0.74796748,0.55
Process25,2,2,1,0,1,2,2,10,0.448598131,0.448598131,0.534179487,0.663829787,0.39
Process25,2,2,1,0,1,2,3,11,0.307692308,0.307692308,0.4953066,0.594713656,0.345
Process25,2,2,1,0,1,3,0,9,0.777777778,0.777777778,0.624545788,0.799180328,0.4825
Process25,2,2,1,0,1,3,1,10,0.770642202,0.770642202,0.697282609,0.835390947,0.4825
Process25,2,2,1,0,1,3,2,11,0.381818182,0.381818182,0.517089501,0.620689655,0.4275
Process25,2,2,1,0,1,3,3,12,0.380952381,0.380952381,0.51457862,0.632034632,0.35
Process25,2,2,1,0,2,0,0,7,0.867256637,0.867256637,0.683992475,0.84063745,0.665
Process25,2,2,1,0,2,0,1,8,0.460176991,0.460176991,0.543434389,0.658227848,0.355
Process25,2,2,1,0,2,0,2,9,0.770642202,0.770642202,0.665245421,0.822134387,0.49
Process25,2,2,1,0,2,0,3,10,0.594594595,0.594594595,0.588289125,0.733606557,0.465
Process25,2,2,1,0,2,1,0,8,0.851851852,0.851851852,0.67023951,0.834677419,0.4575
Process25,2,2,1,0,2,1,1,9,0.605504587,0.605504587,0.589834033,0.741803279,0.535
Process25,2,2,1,0,2,1,2,10,0.436363636,0.436363636,0.530958223,0.65106383,0.275
Process25,2,2,1,0,2,1,3,11,0.380952381,0.380952381,0.517522624,0.632034632,0.2725
Process25,2,2,1,0,2,2,0,9,0.825688073,0.825688073,0.656618738,0.821862348,0.465
Process25,2,2,1,0,2,2,1,10,0.71559633,0.71559633,0.639381868,0.796,0.3325
Process25,2,2,1,0,2,2,2,11,0.560747664,0.560747664,0.578012821,0.721991701,0.4225
Process25,2,2,1,0,2,2,3,12,0.446601942,0.446601942,0.4898113,0.635555556,0.2275
Process25,2,2,1,0,2,3,0,10,0.822429907,0.822429907,0.654160349,0.821138211,0.535
Process25,2,2,1,0,2,3,1,11,0.698113208,0.698113208,0.632034965,0.790322581,0.5325
Process25,2,2,1,0,2,3,2,12,0.357142857,0.357142857,0.510491987,0.601731602,0.3525
Process25,2,2,1,0,2,3,3,13,0.505050505,0.505050505,0.550437063,0.707627119,0.525
Process25,2,2,1,0,3,0,0,8,0.793103448,0.793103448,0.631507692,0.802419355,0.52
Process25,2,2,1,0,3,0,1,9,0.427184466,0.427184466,0.527420228,0.660944206,0.395
Process25,2,2,1,0,3,0,2,10,0.722222222,0.722222222,0.642014652,0.8,0.43
Process25,2,2,1,0,3,0,3,11,0.45045045,0.45045045,0.574642857,0.663716814,0.42
Process25,2,2,1,0,3,1,0,9,0.828828829,0.828828829,0.659409142,0.822580645,0.535
Process25,2,2,1,0,3,1,1,10,0.707964602,0.707964602,0.670633333,0.800829876,0.1075
Process25,2,2,1,0,3,1,2,11,0.461538462,0.461538462,0.5775,0.684444444,0.355
Process25,2,2,1,0,3,1,3,12,0.377358491,0.377358491,0.514749515,0.627705628,0.4075
Process25,2,2,1,0,3,2,0,10,0.792792793,0.792792793,0.642605311,0.804878049,0.465
Process25,2,2,1,0,3,2,1,11,0.427184466,0.427184466,0.527319005,0.660944206,0.2425
Process25,2,2,1,0,3,2,2,12,0.619469027,0.619469027,0.596951282,0.743902439,0.4225
Process25,2,2,1,0,3,2,3,13,0.581818182,0.581818182,0.581909879,0.728395062,0.4225
Process25,2,2,1,0,3,3,0,11,0.836363636,0.836363636,0.660840301,0.826612903,0.4375
Process25,2,2,1,0,3,3,1,12,0.495049505,0.495049505,0.501604396,0.665198238,0.385
Process25,2,2,1,0,3,3,2,13,0.304761905,0.304761905,0.494375566,0.59030837,0.3725
Process25,2,2,1,0,3,3,3,14,0.519230769,0.519230769,0.55687619,0.705882353,0.3625
Process25,2,2,1,1,0,0,0,6,0.705882353,0.705882353,0.563313884,0.758064516,0.4225
Process25,2,2,1,1,0,0,1,7,0.460176991,0.460176991,0.464456271,0.617647059,0.415
Process25,2,2,1,1,0,0,2,8,0.654205607,0.654205607,0.57891384,0.7578125,0.3575
Process25,2,2,1,1,0,0,3,9,0.3,0.3,0.416065832,0.559471366,0.4025
Process25,2,2,1,1,0,1,0,7,0.839285714,0.839285714,0.704482957,0.852713178,0.4775
Process25,2,2,1,1,0,1,1,8,0.504854369,0.504854369,0.52185774,0.692307692,0.4375
Process25,2,2,1,1,0,1,2,9,0.423076923,0.423076923,0.449616402,0.615384615,0.4175
Process25,2,2,1,1,0,1,3,10,0.476190476,0.476190476,0.512258899,0.674796748,0.3675
Process25,2,2,1,1,0,2,0,8,0.796296296,0.796296296,0.609114719,0.796078431,0.46
Process25,2,2,1,1,0,2,1,9,0.648148148,0.648148148,0.535549451,0.724696356,0.4025
Process25,2,2,1,1,0,2,2,10,0.462962963,0.462962963,0.506459707,0.662601626,0.3875
Process25,2,2,1,1,0,2,3,11,0.291262136,0.291262136,0.457481793,0.584745763,0.335
Process25,2,2,1,1,0,3,0,9,0.537037037,0.537037037,0.488062271,0.668049793,0.4925
Process25,2,2,1,1,0,3,1,10,0.588235294,0.588235294,0.555671551,0.733067729,0.4375
Process25,2,2,1,1,0,3,2,11,0.309090909,0.309090909,0.466104323,0.575630252,0.4275
Process25,2,2,1,1,0,3,3,12,0.518518519,0.518518519,0.525719414,0.690763052,0.3975
Process25,2,2,1,1,1,0,0,7,0.637168142,0.637168142,0.569688645,0.743190661,0.565
Process25,2,2,1,1,1,0,1,8,0.417391304,0.417391304,0.494284688,0.624489796,0.3875
Process25,2,2,1,1,1,0,2,9,0.526315789,0.526315789,0.564163801,0.692946058,0.3275
Process25,2,2,1,1,1,0,3,10,0.309090909,0.309090909,0.496554487,0.578947368,0.2475
Process25,2,2,1,1,1,1,0,8,0.852173913,0.852173913,0.714391608,0.857692308,0.6125
Process25,2,2,1,1,1,1,1,9,0.672566372,0.672566372,0.54642381,0.732,0.4975
Process25,2,2,1,1,1,1,2,10,0.424242424,0.424242424,0.449983516,0.626609442,0.3
Process25,2,2,1,1,1,1,3,11,0.524271845,0.524271845,0.527492641,0.701612903,0.4175
Process25,2,2,1,1,1,2,0,9,0.774774775,0.774774775,0.602982395,0.784313725,0.525
Process25,2,2,1,1,1,2,1,10,0.579439252,0.579439252,0.504339586,0.691358025,0.3525
Process25,2,2,1,1,1,2,2,11,0.547169811,0.547169811,0.533733766,0.708,0.45
Process25,2,2,1,1,1,2,3,12,0.461538462,0.461538462,0.506368132,0.669387755,0.395
Process25,2,2,1,1,1,3,0,10,0.686868687,0.686868687,0.551291486,0.75203252,0.43
Process25,2,2,1,1,1,3,1,11,0.780952381,0.780952381,0.646873377,0.816793893,0.5775
Process25,2,2,1,1,1,3,2,12,0.462962963,0.462962963,0.46329288,0.628691983,0.4175
Process25,2,2,1,1,1,3,3,13,0.429906542,0.429906542,0.494432234,0.647540984,0.3775
Process25,2,2,1,1,2,0,0,8,0.828828829,0.828828829,0.631541925,0.810077519,0.465
Process25,2,2,1,1,2,0,1,9,0.793103448,0.793103448,0.679390443,0.828793774,0.5725
Process25,2,2,1,1,2,0,2,10,0.475247525,0.475247525,0.467835498,0.648305085,0.295
Process25,2,2,1,1,2,0,3,11,0.452173913,0.452173913,0.506302521,0.643724696,0.3925
Process25,2,2,1,1,2,1,0,9,0.573913043,0.573913043,0.554859213,0.708661417,0.5025
Process25,2,2,1,1,2,1,1,10,0.672566372,0.672566372,0.543801199,0.732,0.5025
Process25,2,2,1,1,2,1,2,11,0.436363636,0.436363636,0.502380952,0.644897959,0.455
Process25,2,2,1,1,2,1,3,12,0.392156863,0.392156863,0.483659442,0.639004149,0.39
