model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapAct,,GED-Similarity
Process25,3,1,0,3,2,1,0,10,0.559322034
Process25,3,1,0,3,2,1,1,11,0.416666667
Process25,3,1,0,3,2,1,2,12,0.355932203
Process25,3,1,0,3,2,1,3,13,0.444444444
Process25,3,1,0,3,2,2,0,11,0.474576271
Process25,3,1,0,3,2,2,1,12,0.314049587
Process25,3,1,0,3,2,2,2,13,0.341880342
Process25,3,1,0,3,2,2,3,14,0.444444444
Process25,3,1,0,3,2,3,0,12,0.724137931
Process25,3,1,0,3,2,3,1,13,0.534482759
Process25,3,1,0,3,2,3,2,14,0.376068376
Process25,3,1,0,3,2,3,3,15,0.256410256
Process25,3,1,0,3,3,0,0,10,0.403225806
Process25,3,1,0,3,3,0,1,11,0.366666667
Process25,3,1,0,3,3,0,2,12,0.280991736
Process25,3,1,0,3,3,0,3,13,0.330578512
Process25,3,1,0,3,3,1,0,11,0.41322314
Process25,3,1,0,3,3,1,1,12,0.466666667
Process25,3,1,0,3,3,1,2,13,0.495867769
Process25,3,1,0,3,3,1,3,14,0.322033898
Process25,3,1,0,3,3,2,0,12,0.683333333
Process25,3,1,0,3,3,2,1,13,0.504201681
Process25,3,1,0,3,3,2,2,14,0.273504274
Process25,3,1,0,3,3,2,3,15,0.452173913
Process25,3,1,0,3,3,3,0,13,0.722689076
Process25,3,1,0,3,3,3,1,14,0.362068966
Process25,3,1,0,3,3,3,2,15,0.423728814
Process25,3,1,0,3,3,3,3,16,0.327586207
Process25,3,1,1,0,0,0,0,5,0.854545455
Process25,3,1,1,0,0,0,1,6,0.591304348
Process25,3,1,1,0,0,0,2,7,0.429906542
Process25,3,1,1,0,0,0,3,8,0.771929825
Process25,3,1,1,0,0,1,0,6,0.807017544
Process25,3,1,1,0,0,1,1,7,0.62962963
Process25,3,1,1,0,0,1,2,8,0.460176991
Process25,3,1,1,0,0,1,3,9,0.429906542
Process25,3,1,1,0,0,2,0,7,0.72
Process25,3,1,1,0,0,2,1,8,0.710280374
Process25,3,1,1,0,0,2,2,9,0.555555556
Process25,3,1,1,0,0,2,3,10,0.41509434
Process25,3,1,1,0,0,3,0,8,0.872727273
Process25,3,1,1,0,0,3,1,9,0.458715596
Process25,3,1,1,0,0,3,2,10,0.485981308
Process25,3,1,1,0,0,3,3,11,0.48
Process25,3,1,1,0,1,0,0,6,0.814814815
Process25,3,1,1,0,1,0,1,7,0.448598131
Process25,3,1,1,0,1,0,2,8,0.713043478
Process25,3,1,1,0,1,0,3,9,0.403669725
Process25,3,1,1,0,1,1,0,7,0.834782609
Process25,3,1,1,0,1,1,1,8,0.47706422
Process25,3,1,1,0,1,1,2,9,0.504504505
Process25,3,1,1,0,1,1,3,10,0.339285714
Process25,3,1,1,0,1,2,0,8,0.875
Process25,3,1,1,0,1,2,1,9,0.482142857
Process25,3,1,1,0,1,2,2,10,0.594594595
Process25,3,1,1,0,1,2,3,11,0.245283019
Process25,3,1,1,0,1,3,0,9,0.785714286
Process25,3,1,1,0,1,3,1,10,0.684210526
Process25,3,1,1,0,1,3,2,11,0.571428571
Process25,3,1,1,0,1,3,3,12,0.363636364
Process25,3,1,1,0,2,0,0,7,0.807017544
Process25,3,1,1,0,2,0,1,8,0.614035088
Process25,3,1,1,0,2,0,2,9,0.468468468
Process25,3,1,1,0,2,0,3,10,0.495575221
Process25,3,1,1,0,2,1,0,8,0.685714286
Process25,3,1,1,0,2,1,1,9,0.512820513
Process25,3,1,1,0,2,1,2,10,0.574074074
Process25,3,1,1,0,2,1,3,11,0.290909091
Process25,3,1,1,0,2,2,0,9,0.828828829
Process25,3,1,1,0,2,2,1,10,0.518518519
Process25,3,1,1,0,2,2,2,11,0.461538462
Process25,3,1,1,0,2,2,3,12,0.427184466
Process25,3,1,1,0,2,3,0,10,0.756756757
Process25,3,1,1,0,2,3,1,11,0.716981132
Process25,3,1,1,0,2,3,2,12,0.477876106
Process25,3,1,1,0,2,3,3,13,0.351851852
Process25,3,1,1,0,3,0,0,8,0.789473684
Process25,3,1,1,0,3,0,1,9,0.803418803
Process25,3,1,1,0,3,0,2,10,0.365217391
Process25,3,1,1,0,3,0,3,11,0.490909091
Process25,3,1,1,0,3,1,0,9,0.836363636
Process25,3,1,1,0,3,1,1,10,0.747826087
Process25,3,1,1,0,3,1,2,11,0.603448276
Process25,3,1,1,0,3,1,3,12,0.285714286
Process25,3,1,1,0,3,2,0,10,0.902654867
Process25,3,1,1,0,3,2,1,11,0.495238095
Process25,3,1,1,0,3,2,2,12,0.472727273
Process25,3,1,1,0,3,2,3,13,0.36
Process25,3,1,1,0,3,3,0,11,0.824561404
Process25,3,1,1,0,3,3,1,12,0.368932039
Process25,3,1,1,0,3,3,2,13,0.612612613
Process25,3,1,1,0,3,3,3,14,0.540540541
Process25,3,1,1,1,0,0,0,6,0.647619048
Process25,3,1,1,1,0,0,1,7,0.672566372
Process25,3,1,1,1,0,0,2,8,0.576576577
Process25,3,1,1,1,0,0,3,9,0.4
Process25,3,1,1,1,0,1,0,7,0.761061947
Process25,3,1,1,1,0,1,1,8,0.619469027
Process25,3,1,1,1,0,1,2,9,0.630630631
Process25,3,1,1,1,0,1,3,10,0.26
Process25,3,1,1,1,0,2,0,8,0.849557522
Process25,3,1,1,1,0,2,1,9,0.568807339
Process25,3,1,1,1,0,2,2,10,0.296296296
Process25,3,1,1,1,0,2,3,11,0.396226415
Process25,3,1,1,1,0,3,0,9,0.691588785
Process25,3,1,1,1,0,3,1,10,0.770642202
Process25,3,1,1,1,0,3,2,11,0.432432432
Process25,3,1,1,1,0,3,3,12,0.574074074
Process25,3,1,1,1,1,0,0,7,0.814814815
Process25,3,1,1,1,1,0,1,8,0.690265487
Process25,3,1,1,1,1,0,2,9,0.5
Process25,3,1,1,1,1,0,3,10,0.465517241
Process25,3,1,1,1,1,1,0,8,0.736842105
Process25,3,1,1,1,1,1,1,9,0.661016949
Process25,3,1,1,1,1,1,2,10,0.504504505
Process25,3,1,1,1,1,1,3,11,0.594594595
Process25,3,1,1,1,1,2,0,9,0.6
Process25,3,1,1,1,1,2,1,10,0.8
Process25,3,1,1,1,1,2,2,11,0.592592593
Process25,3,1,1,1,1,2,3,12,0.366972477
Process25,3,1,1,1,1,3,0,10,0.704761905
Process25,3,1,1,1,1,3,1,11,0.702702703
Process25,3,1,1,1,1,3,2,12,0.4
Process25,3,1,1,1,1,3,3,13,0.376237624
Process25,3,1,1,1,2,0,0,8,0.803418803
Process25,3,1,1,1,2,0,1,9,0.396551724
Process25,3,1,1,1,2,0,2,10,0.293103448
Process25,3,1,1,1,2,0,3,11,0.428571429
Process25,3,1,1,1,2,1,0,9,0.67826087
Process25,3,1,1,1,2,1,1,10,0.403508772
Process25,3,1,1,1,2,1,2,11,0.321428571
Process25,3,1,1,1,2,1,3,12,0.455445545
Process25,3,1,1,1,2,2,0,10,0.752293578
Process25,3,1,1,1,2,2,1,11,0.578947368
Process25,3,1,1,1,2,2,2,12,0.355932203
Process25,3,1,1,1,2,2,3,13,0.299065421
Process25,3,1,1,1,2,3,0,11,0.713043478
Process25,3,1,1,1,2,3,1,12,0.690265487
Process25,3,1,1,1,2,3,2,13,0.468468468
Process25,3,1,1,1,2,3,3,14,0.324324324
Process25,3,1,1,1,3,0,0,9,0.724137931
Process25,3,1,1,1,3,0,1,10,0.598290598
Process25,3,1,1,1,3,0,2,11,0.392523364
Process25,3,1,1,1,3,0,3,12,0.336448598
Process25,3,1,1,1,3,1,0,10,0.542372881
Process25,3,1,1,1,3,1,1,11,0.5
Process25,3,1,1,1,3,1,2,12,0.522522523
Process25,3,1,1,1,3,1,3,13,0.504672897
Process25,3,1,1,1,3,2,0,11,0.586206897
Process25,3,1,1,1,3,2,1,12,0.458715596
Process25,3,1,1,1,3,2,2,13,0.460176991
Process25,3,1,1,1,3,2,3,14,0.4
Process25,3,1,1,1,3,3,0,12,0.596491228
Process25,3,1,1,1,3,3,1,13,0.555555556
Process25,3,1,1,1,3,3,2,14,0.418181818
Process25,3,1,1,1,3,3,3,15,0.307692308
Process25,3,1,1,2,0,0,0,7,0.660869565
Process25,3,1,1,2,0,0,1,8,0.571428571
Process25,3,1,1,2,0,0,2,9,0.300884956
Process25,3,1,1,2,0,0,3,10,0.660377358
Process25,3,1,1,2,0,1,0,8,0.631578947
Process25,3,1,1,2,0,1,1,9,0.433962264
Process25,3,1,1,2,0,1,2,10,0.519230769
Process25,3,1,1,2,0,1,3,11,0.4
Process25,3,1,1,2,0,2,0,9,0.728971963
Process25,3,1,1,2,0,2,1,10,0.5
Process25,3,1,1,2,0,2,2,11,0.696428571
Process25,3,1,1,2,0,2,3,12,0.314814815
Process25,3,1,1,2,0,3,0,10,0.702702703
Process25,3,1,1,2,0,3,1,11,0.526315789
Process25,3,1,1,2,0,3,2,12,0.52173913
Process25,3,1,1,2,0,3,3,13,0.366972477
Process25,3,1,1,2,1,0,0,8,0.486956522
Process25,3,1,1,2,1,0,1,9,0.462962963
Process25,3,1,1,2,1,0,2,10,0.407079646
Process25,3,1,1,2,1,0,3,11,0.280701754
Process25,3,1,1,2,1,1,0,9,0.62962963
Process25,3,1,1,2,1,1,1,10,0.642857143
Process25,3,1,1,2,1,1,2,11,0.576271186
Process25,3,1,1,2,1,1,3,12,0.378378378
Process25,3,1,1,2,1,2,0,10,0.689655172
Process25,3,1,1,2,1,2,1,11,0.504504505
Process25,3,1,1,2,1,2,2,12,0.295652174
Process25,3,1,1,2,1,2,3,13,0.618181818
Process25,3,1,1,2,1,3,0,11,0.643478261
Process25,3,1,1,2,1,3,1,12,0.486486486
Process25,3,1,1,2,1,3,2,13,0.469565217
Process25,3,1,1,2,1,3,3,14,0.450980392
Process25,3,1,1,2,2,0,0,9,0.598290598
Process25,3,1,1,2,2,0,1,10,0.581196581
Process25,3,1,1,2,2,0,2,11,0.344827586
Process25,3,1,1,2,2,0,3,12,0.728813559
Process25,3,1,1,2,2,1,0,10,0.796460177
Process25,3,1,1,2,2,1,1,11,0.532110092
Process25,3,1,1,2,2,1,2,12,0.347826087
Process25,3,1,1,2,2,1,3,13,0.41025641
Process25,3,1,1,2,2,2,0,11,0.730434783
Process25,3,1,1,2,2,2,1,12,0.566371681
Process25,3,1,1,2,2,2,2,13,0.410714286
Process25,3,1,1,2,2,2,3,14,0.300884956
Process25,3,1,1,2,2,3,0,12,0.446428571
Process25,3,1,1,2,2,3,1,13,0.468468468
Process25,3,1,1,2,2,3,2,14,0.486486486
Process25,3,1,1,2,2,3,3,15,0.321428571
Process25,3,1,1,2,3,0,0,10,0.728971963
Process25,3,1,1,2,3,0,1,11,0.315789474
Process25,3,1,1,2,3,0,2,12,0.434782609
Process25,3,1,1,2,3,0,3,13,0.318584071
Process25,3,1,1,2,3,1,0,11,0.871794872
Process25,3,1,1,2,3,1,1,12,0.43697479
Process25,3,1,1,2,3,1,2,13,0.280701754
Process25,3,1,1,2,3,1,3,14,0.259259259
Process25,3,1,1,2,3,2,0,12,0.717948718
Process25,3,1,1,2,3,2,1,13,0.517857143
Process25,3,1,1,2,3,2,2,14,0.414414414
Process25,3,1,1,2,3,2,3,15,0.46728972
Process25,3,1,1,2,3,3,0,13,0.438596491
Process25,3,1,1,2,3,3,1,14,0.417391304
Process25,3,1,1,2,3,3,2,15,0.556521739
Process25,3,1,1,2,3,3,3,16,0.345454545
Process25,3,1,1,3,0,0,0,8,0.67826087
Process25,3,1,1,3,0,0,1,9,0.52991453
Process25,3,1,1,3,0,0,2,10,0.333333333
Process25,3,1,1,3,0,0,3,11,0.333333333
Process25,3,1,1,3,0,1,0,9,0.382608696
Process25,3,1,1,3,0,1,1,10,0.318584071
Process25,3,1,1,3,0,1,2,11,0.333333333
Process25,3,1,1,3,0,1,3,12,0.263157895
Process25,3,1,1,3,0,2,0,10,0.540540541
Process25,3,1,1,3,0,2,1,11,0.596491228
Process25,3,1,1,3,0,2,2,12,0.208695652
Process25,3,1,1,3,0,2,3,13,0.417391304
Process25,3,1,1,3,0,3,0,11,0.643478261
Process25,3,1,1,3,0,3,1,12,0.355140187
Process25,3,1,1,3,0,3,2,13,0.535714286
Process25,3,1,1,3,0,3,3,14,0.226086957
Process25,3,1,1,3,1,0,0,9,0.554621849
Process25,3,1,1,3,1,0,1,10,0.666666667
Process25,3,1,1,3,1,0,2,11,0.49122807
Process25,3,1,1,3,1,0,3,12,0.393162393
Process25,3,1,1,3,1,1,0,10,0.620689655
Process25,3,1,1,3,1,1,1,11,0.362068966
Process25,3,1,1,3,1,1,2,12,0.396551724
Process25,3,1,1,3,1,1,3,13,0.285714286
Process25,3,1,1,3,1,2,0,11,0.579439252
Process25,3,1,1,3,1,2,1,12,0.591304348
Process25,3,1,1,3,1,2,2,13,0.293103448
Process25,3,1,1,3,1,2,3,14,0.361904762
Process25,3,1,1,3,1,3,0,12,0.684210526
Process25,3,1,1,3,1,3,1,13,0.614035088
Process25,3,1,1,3,1,3,2,14,0.327586207
Process25,3,1,1,3,1,3,3,15,0.417391304
Process25,3,1,1,3,2,0,0,10,0.605042017
Process25,3,1,1,3,2,0,1,11,0.491803279
Process25,3,1,1,3,2,0,2,12,0.371681416
Process25,3,1,1,3,2,0,3,13,0.559322034
Process25,3,1,1,3,2,1,0,11,0.425925926
Process25,3,1,1,3,2,1,1,12,0.338983051
Process25,3,1,1,3,2,1,2,13,0.551724138
Process25,3,1,1,3,2,1,3,14,0.540540541
Process25,3,1,1,3,2,2,0,12,0.637931034
Process25,3,1,1,3,2,2,1,13,0.392523364
Process25,3,1,1,3,2,2,2,14,0.358490566
Process25,3,1,1,3,2,2,3,15,0.429906542
Process25,3,1,1,3,2,3,0,13,0.632478632
Process25,3,1,1,3,2,3,1,14,0.469565217
Process25,3,1,1,3,2,3,2,15,0.319327731
Process25,3,1,1,3,2,3,3,16,0.327272727
Process25,3,1,1,3,3,0,0,11,0.677966102
Process25,3,1,1,3,3,0,1,12,0.508474576
Process25,3,1,1,3,3,0,2,13,0.396396396
Process25,3,1,1,3,3,0,3,14,0.319327731
Process25,3,1,1,3,3,1,0,12,0.690265487
Process25,3,1,1,3,3,1,1,13,0.446428571
Process25,3,1,1,3,3,1,2,14,0.478632479
Process25,3,1,1,3,3,1,3,15,0.208695652
Process25,3,1,1,3,3,2,0,13,0.661157025
Process25,3,1,1,3,3,2,1,14,0.444444444
Process25,3,1,1,3,3,2,2,15,0.5
Process25,3,1,1,3,3,2,3,16,0.233009709
Process25,3,1,1,3,3,3,0,14,0.598290598
Process25,3,1,1,3,3,3,1,15,0.473684211
Process25,3,1,1,3,3,3,2,16,0.553571429
Process25,3,1,1,3,3,3,3,17,0.410714286
Process25,3,1,2,0,0,0,0,6,0.841121495
Process25,3,1,2,0,0,0,1,7,0.781818182
Process25,3,1,2,0,0,0,2,8,0.566037736
Process25,3,1,2,0,0,0,3,9,0.373831776
Process25,3,1,2,0,0,1,0,7,0.6875
Process25,3,1,2,0,0,1,1,8,0.659574468
Process25,3,1,2,0,0,1,2,9,0.517857143
Process25,3,1,2,0,0,1,3,10,0.288461538
Process25,3,1,2,0,0,2,0,8,0.730769231
Process25,3,1,2,0,0,2,1,9,0.653465347
Process25,3,1,2,0,0,2,2,10,0.505263158
Process25,3,1,2,0,0,2,3,11,0.699029126
Process25,3,1,2,0,0,3,0,9,0.761904762
Process25,3,1,2,0,0,3,1,10,0.607843137
Process25,3,1,2,0,0,3,2,11,0.361702128
Process25,3,1,2,0,0,3,3,12,0.333333333
Process25,3,1,2,0,1,0,0,7,0.767857143
Process25,3,1,2,0,1,0,1,8,0.637168142
Process25,3,1,2,0,1,0,2,9,0.461538462
Process25,3,1,2,0,1,0,3,10,0.280373832
Process25,3,1,2,0,1,1,0,8,0.8
Process25,3,1,2,0,1,1,1,9,0.509433962
Process25,3,1,2,0,1,1,2,10,0.514851485
Process25,3,1,2,0,1,1,3,11,0.4
Process25,3,1,2,0,1,2,0,9,0.862385321
Process25,3,1,2,0,1,2,1,10,0.704761905
Process25,3,1,2,0,1,2,2,11,0.550458716
Process25,3,1,2,0,1,2,3,12,0.266666667
Process25,3,1,2,0,1,3,0,10,0.821428571
Process25,3,1,2,0,1,3,1,11,0.594059406
Process25,3,1,2,0,1,3,2,12,0.522522523
Process25,3,1,2,0,1,3,3,13,0.622641509
Process25,3,1,2,0,2,0,0,8,0.780952381
Process25,3,1,2,0,2,0,1,9,0.672727273
Process25,3,1,2,0,2,0,2,10,0.419047619
Process25,3,1,2,0,2,0,3,11,0.342857143
Process25,3,1,2,0,2,1,0,9,0.647619048
Process25,3,1,2,0,2,1,1,10,0.432989691
Process25,3,1,2,0,2,1,2,11,0.348623853
Process25,3,1,2,0,2,1,3,12,0.438596491
Process25,3,1,2,0,2,2,0,10,0.666666667
Process25,3,1,2,0,2,2,1,11,0.588235294
Process25,3,1,2,0,2,2,2,12,0.458715596
Process25,3,1,2,0,2,2,3,13,0.454545455
Process25,3,1,2,0,2,3,0,11,0.836363636
Process25,3,1,2,0,2,3,1,12,0.666666667
Process25,3,1,2,0,2,3,2,13,0.431372549
Process25,3,1,2,0,2,3,3,14,0.427184466
Process25,3,1,2,0,3,0,0,9,0.743362832
Process25,3,1,2,0,3,0,1,10,0.714285714
Process25,3,1,2,0,3,0,2,11,0.814159292
Process25,3,1,2,0,3,0,3,12,0.482758621
Process25,3,1,2,0,3,1,0,10,0.828828829
Process25,3,1,2,0,3,1,1,11,0.513761468
Process25,3,1,2,0,3,1,2,12,0.555555556
Process25,3,1,2,0,3,1,3,13,0.36036036
Process25,3,1,2,0,3,2,0,11,0.864864865
Process25,3,1,2,0,3,2,1,12,0.672727273
Process25,3,1,2,0,3,2,2,13,0.354166667
Process25,3,1,2,0,3,2,3,14,0.632653061
Process25,3,1,2,0,3,3,0,12,0.672727273
Process25,3,1,2,0,3,3,1,13,0.392156863
Process25,3,1,2,0,3,3,2,14,0.509803922
Process25,3,1,2,0,3,3,3,15,0.392156863
Process25,3,1,2,1,0,0,0,7,0.857142857
Process25,3,1,2,1,0,0,1,8,0.460176991
Process25,3,1,2,1,0,0,2,9,0.518518519
Process25,3,1,2,1,0,0,3,10,0.403846154
Process25,3,1,2,1,0,1,0,8,0.738738739
Process25,3,1,2,1,0,1,1,9,0.666666667
Process25,3,1,2,1,0,1,2,10,0.5
Process25,3,1,2,1,0,1,3,11,0.297029703
Process25,3,1,2,1,0,2,0,9,0.628571429
Process25,3,1,2,1,0,2,1,10,0.691588785
Process25,3,1,2,1,0,2,2,11,0.336633663
Process25,3,1,2,1,0,2,3,12,0.242424242
Process25,3,1,2,1,0,3,0,10,0.745454545
Process25,3,1,2,1,0,3,1,11,0.472727273
Process25,3,1,2,1,0,3,2,12,0.504347826
Process25,3,1,2,1,0,3,3,13,0.345454545
Process25,3,1,2,1,1,0,0,8,0.636363636
Process25,3,1,2,1,1,0,1,9,0.415841584
Process25,3,1,2,1,1,0,2,10,0.4
Process25,3,1,2,1,1,0,3,11,0.486486486
Process25,3,1,2,1,1,1,0,9,0.859649123
Process25,3,1,2,1,1,1,1,10,0.448598131
Process25,3,1,2,1,1,1,2,11,0.554455446
Process25,3,1,2,1,1,1,3,12,0.348623853
Process25,3,1,2,1,1,2,0,10,0.814814815
Process25,3,1,2,1,1,2,1,11,0.454545455
Process25,3,1,2,1,1,2,2,12,0.527272727
Process25,3,1,2,1,1,2,3,13,0.361904762
Process25,3,1,2,1,1,3,0,11,0.640776699
Process25,3,1,2,1,1,3,1,12,0.464285714
Process25,3,1,2,1,1,3,2,13,0.396396396
Process25,3,1,2,1,1,3,3,14,0.357894737
Process25,3,1,2,1,2,0,0,9,0.692307692
Process25,3,1,2,1,2,0,1,10,0.523364486
Process25,3,1,2,1,2,0,2,11,0.518518519
Process25,3,1,2,1,2,0,3,12,0.403846154
Process25,3,1,2,1,2,1,0,10,0.640776699
Process25,3,1,2,1,2,1,1,11,0.571428571
Process25,3,1,2,1,2,1,2,12,0.485981308
Process25,3,1,2,1,2,1,3,13,0.460176991
Process25,3,1,2,1,2,2,0,11,0.576576577
Process25,3,1,2,1,2,2,1,12,0.516129032
Process25,3,1,2,1,2,2,2,13,0.431372549
Process25,3,1,2,1,2,2,3,14,0.392156863
Process25,3,1,2,1,2,3,0,12,0.444444444
Process25,3,1,2,1,2,3,1,13,0.584070796
Process25,3,1,2,1,2,3,2,14,0.431372549
Process25,3,1,2,1,2,3,3,15,0.461538462
Process25,3,1,2,1,3,0,0,10,0.719298246
Process25,3,1,2,1,3,0,1,11,0.417391304
Process25,3,1,2,1,3,0,2,12,0.259259259
Process25,3,1,2,1,3,0,3,13,0.230769231
Process25,3,1,2,1,3,1,0,11,0.678899083
Process25,3,1,2,1,3,1,1,12,0.462962963
Process25,3,1,2,1,3,1,2,13,0.415841584
Process25,3,1,2,1,3,1,3,14,0.678571429
Process25,3,1,2,1,3,2,0,12,0.690909091
Process25,3,1,2,1,3,2,1,13,0.504347826
Process25,3,1,2,1,3,2,2,14,0.453608247
Process25,3,1,2,1,3,2,3,15,0.280373832
Process25,3,1,2,1,3,3,0,13,0.603773585
Process25,3,1,2,1,3,3,1,14,0.666666667
Process25,3,1,2,1,3,3,2,15,0.44
Process25,3,1,2,1,3,3,3,16,0.344086022
Process25,3,1,2,2,0,0,0,8,0.568627451
Process25,3,1,2,2,0,0,1,9,0.382608696
Process25,3,1,2,2,0,0,2,10,0.490909091
Process25,3,1,2,2,0,0,3,11,0.25
Process25,3,1,2,2,0,1,0,9,0.698113208
Process25,3,1,2,2,0,1,1,10,0.446428571
Process25,3,1,2,2,0,1,2,11,0.54368932
Process25,3,1,2,2,0,1,3,12,0.336842105
Process25,3,1,2,2,0,2,0,10,0.47706422
Process25,3,1,2,2,0,2,1,11,0.619469027
Process25,3,1,2,2,0,2,2,12,0.46
Process25,3,1,2,2,0,2,3,13,0.294117647
Process25,3,1,2,2,0,3,0,11,0.423076923
Process25,3,1,2,2,0,3,1,12,0.411214953
Process25,3,1,2,2,0,3,2,13,0.457142857
Process25,3,1,2,2,0,3,3,14,0.442307692
Process25,3,1,2,2,1,0,0,9,0.738738739
Process25,3,1,2,2,1,0,1,10,0.543859649
Process25,3,1,2,2,1,0,2,11,0.320754717
Process25,3,1,2,2,1,0,3,12,0.228571429
Process25,3,1,2,2,1,1,0,10,0.725663717
Process25,3,1,2,2,1,1,1,11,0.434782609
Process25,3,1,2,2,1,1,2,12,0.381818182
Process25,3,1,2,2,1,1,3,13,0.211538462
Process25,3,1,2,2,1,2,0,11,0.702702703
Process25,3,1,2,2,1,2,1,12,0.454545455
Process25,3,1,2,2,1,2,2,13,0.509433962
Process25,3,1,2,2,1,2,3,14,0.433962264
Process25,3,1,2,2,1,3,0,12,0.647619048
Process25,3,1,2,2,1,3,1,13,0.472727273
Process25,3,1,2,2,1,3,2,14,0.423076923
Process25,3,1,2,2,1,3,3,15,0.601769912
Process25,3,1,2,2,2,0,0,10,0.579439252
Process25,3,1,2,2,2,0,1,11,0.333333333
Process25,3,1,2,2,2,0,2,12,0.212389381
Process25,3,1,2,2,2,0,3,13,0.285714286
Process25,3,1,2,2,2,1,0,11,0.654867257
Process25,3,1,2,2,2,1,1,12,0.423076923
Process25,3,1,2,2,2,1,2,13,0.417391304
Process25,3,1,2,2,2,1,3,14,0.4
Process25,3,1,2,2,2,2,0,12,0.558558559
Process25,3,1,2,2,2,2,1,13,0.458715596
Process25,3,1,2,2,2,2,2,14,0.448275862
Process25,3,1,2,2,2,2,3,15,0.300884956
Process25,3,1,2,2,2,3,0,13,0.596153846
Process25,3,1,2,2,2,3,1,14,0.563636364
Process25,3,1,2,2,2,3,2,15,0.504504505
Process25,3,1,2,2,2,3,3,16,0.261682243
Process25,3,1,2,2,3,0,0,11,0.517241379
Process25,3,1,2,2,3,0,1,12,0.383838384
Process25,3,1,2,2,3,0,2,13,0.371681416
Process25,3,1,2,2,3,0,3,14,0.224489796
Process25,3,1,2,2,3,1,0,12,0.495726496
Process25,3,1,2,2,3,1,1,13,0.482142857
Process25,3,1,2,2,3,1,2,14,0.478632479
Process25,3,1,2,2,3,1,3,15,0.366972477
Process25,3,1,2,2,3,2,0,13,0.62745098
Process25,3,1,2,2,3,2,1,14,0.476190476
Process25,3,1,2,2,3,2,2,15,0.385321101
Process25,3,1,2,2,3,2,3,16,0.490566038
Process25,3,1,2,2,3,3,0,14,0.596153846
Process25,3,1,2,2,3,3,1,15,0.548672566
Process25,3,1,2,2,3,3,2,16,0.309090909
Process25,3,1,2,2,3,3,3,17,0.365217391
Process25,3,1,2,3,0,0,0,9,0.486956522
Process25,3,1,2,3,0,0,1,10,0.285714286
Process25,3,1,2,3,0,0,2,11,0.392857143
Process25,3,1,2,3,0,0,3,12,0.324324324
Process25,3,1,2,3,0,1,0,10,0.630630631
Process25,3,1,2,3,0,1,1,11,0.310344828
Process25,3,1,2,3,0,1,2,12,0.339285714
Process25,3,1,2,3,0,1,3,13,0.350877193
Process25,3,1,2,3,0,2,0,11,0.553571429
Process25,3,1,2,3,0,2,1,12,0.269230769
Process25,3,1,2,3,0,2,2,13,0.596491228
Process25,3,1,2,3,0,2,3,14,0.181818182
Process25,3,1,2,3,0,3,0,12,0.4
Process25,3,1,2,3,0,3,1,13,0.411214953
Process25,3,1,2,3,0,3,2,14,0.418181818
Process25,3,1,2,3,0,3,3,15,0.427184466
Process25,3,1,2,3,1,0,0,10,0.385321101
Process25,3,1,2,3,1,0,1,11,0.431034483
Process25,3,1,2,3,1,0,2,12,0.235294118
Process25,3,1,2,3,1,0,3,13,0.454545455
Process25,3,1,2,3,1,1,0,11,0.47706422
Process25,3,1,2,3,1,1,1,12,0.46
Process25,3,1,2,3,1,1,2,13,0.330275229
Process25,3,1,2,3,1,1,3,14,0.327586207
Process25,3,1,2,3,1,2,0,12,0.421052632
Process25,3,1,2,3,1,2,1,13,0.509090909
Process25,3,1,2,3,1,2,2,14,0.252427184
Process25,3,1,2,3,1,2,3,15,0.436363636
Process25,3,1,2,3,1,3,0,13,0.654545455
Process25,3,1,2,3,1,3,1,14,0.45045045
Process25,3,1,2,3,1,3,2,15,0.37037037
Process25,3,1,2,3,1,3,3,16,0.550458716
Process25,3,1,2,3,2,0,0,11,0.52991453
Process25,3,1,2,3,2,0,1,12,0.350877193
Process25,3,1,2,3,2,0,2,13,0.483333333
Process25,3,1,2,3,2,0,3,14,0.226804124
Process25,3,1,2,3,2,1,0,12,0.45045045
Process25,3,1,2,3,2,1,1,13,0.535714286
Process25,3,1,2,3,2,1,2,14,0.220183486
Process25,3,1,2,3,2,1,3,15,0.473684211
Process25,3,1,2,3,2,2,0,13,0.548672566
Process25,3,1,2,3,2,2,1,14,0.464285714
Process25,3,1,2,3,2,2,2,15,0.452173913
Process25,3,1,2,3,2,2,3,16,0.385964912
Process25,3,1,2,3,2,3,0,14,0.481481481
Process25,3,1,2,3,2,3,1,15,0.425925926
Process25,3,1,2,3,2,3,2,16,0.384615385
Process25,3,1,2,3,2,3,3,17,0.321428571
Process25,3,1,2,3,3,0,0,12,0.684210526
Process25,3,1,2,3,3,0,1,13,0.434782609
Process25,3,1,2,3,3,0,2,14,0.323232323
Process25,3,1,2,3,3,0,3,15,0.291262136
Process25,3,1,2,3,3,1,0,13,0.472727273
Process25,3,1,2,3,3,1,1,14,0.327272727
Process25,3,1,2,3,3,1,2,15,0.310679612
Process25,3,1,2,3,3,1,3,16,0.346153846
Process25,3,1,2,3,3,2,0,14,0.311926606
Process25,3,1,2,3,3,2,1,15,0.429906542
Process25,3,1,2,3,3,2,2,16,0.303030303
Process25,3,1,2,3,3,2,3,17,0.403508772
Process25,3,1,2,3,3,3,0,15,0.342857143
Process25,3,1,2,3,3,3,1,16,0.440366972
