model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,
Process101,3,2,2,3,3,0,1,14,0.580645161,0.580645161,0.611418528,0.802325581,0.445,
Process101,3,2,2,3,3,0,2,15,0.544,0.544,0.49944226,0.804971319,0.465,
Process101,3,2,2,3,3,0,3,16,0.492063492,0.492063492,0.710033333,0.803402647,0.3325,
Process101,3,2,2,3,3,1,0,14,0.661290323,0.661290323,0.647272727,0.835849057,0.5,
Process101,3,2,2,3,3,1,1,15,0.672,0.672,0.700464321,0.825670498,0.61,
Process101,3,2,2,3,3,1,2,16,0.603174603,0.603174603,0.50680914,0.819734345,0.3375,
Process101,3,2,2,3,3,1,3,17,0.564516129,0.564516129,0.499875,0.811068702,0.445,
Process101,3,2,2,3,3,2,0,15,0.710743802,0.710743802,0.616172414,0.856321839,0.585,
Process101,3,2,2,3,3,2,1,16,0.585365854,0.585365854,0.589315636,0.823300971,0.385,
Process101,3,2,2,3,3,2,2,17,0.420168067,0.420168067,0.457145969,0.764356436,0.3625,
Process101,3,2,2,3,3,2,3,18,0.46031746,0.46031746,0.532845604,0.768172888,0.305,
Process101,3,2,2,3,3,3,0,16,0.601626016,0.601626016,0.650462736,0.82751938,0.445,
Process101,3,2,2,3,3,3,1,17,0.64516129,0.64516129,0.603594203,0.843866171,0.415,
Process101,3,2,2,3,3,3,2,18,0.595041322,0.595041322,0.615083333,0.808139535,0.3925,
Process101,3,2,2,3,3,3,3,19,0.536585366,0.536585366,0.536170599,0.823416507,0.525,
Process101,3,2,3,0,0,0,0,8,0.813559322,0.813559322,0.757459259,0.873210634,0.63,
Process101,3,2,3,0,0,0,1,9,0.769230769,0.769230769,0.826355556,0.902892562,0.545,
Process101,3,2,3,0,0,0,2,10,0.711864407,0.711864407,0.751902357,0.859756098,0.44,
Process101,3,2,3,0,0,0,3,11,0.52991453,0.52991453,0.719962963,0.812889813,0.47,
Process101,3,2,3,0,0,1,0,9,0.75,0.75,0.741967593,0.859213251,0.4225,
Process101,3,2,3,0,0,1,1,10,0.739495798,0.739495798,0.73935807,0.853608247,0.63,
Process101,3,2,3,0,0,1,2,11,0.603448276,0.603448276,0.731144781,0.832989691,0.42,
Process101,3,2,3,0,0,1,3,12,0.611570248,0.611570248,0.732697811,0.831622177,0.3775,
Process101,3,2,3,0,0,2,0,10,0.767857143,0.767857143,0.782495726,0.884057971,0.4125,
Process101,3,2,3,0,0,2,1,11,0.756302521,0.756302521,0.742037037,0.858024691,0.5875,
Process101,3,2,3,0,0,2,2,12,0.643478261,0.643478261,0.735920121,0.843942505,0.475,
Process101,3,2,3,0,0,2,3,13,0.677966102,0.677966102,0.745465575,0.851020408,0.36,
Process101,3,2,3,0,0,3,0,11,0.75,0.75,0.740081481,0.859213251,0.3925,
Process101,3,2,3,0,0,3,1,12,0.779661017,0.779661017,0.771437997,0.877016129,0.65,
Process101,3,2,3,0,0,3,2,13,0.672268908,0.672268908,0.743522683,0.848979592,0.4825,
Process101,3,2,3,0,0,3,3,14,0.529411765,0.529411765,0.694494186,0.811965812,0.4025,
Process101,3,2,3,0,1,0,0,9,0.752136752,0.752136752,0.634069576,0.870445344,0.4725,
Process101,3,2,3,0,1,0,1,10,0.694915254,0.694915254,0.750296296,0.855397149,0.5125,
Process101,3,2,3,0,1,0,2,11,0.672268908,0.672268908,0.746796296,0.848979592,0.605,
Process101,3,2,3,0,1,0,3,12,0.595041322,0.595041322,0.602204225,0.827160494,0.435,
Process101,3,2,3,0,1,1,0,10,0.826446281,0.826446281,0.782920228,0.888,0.625,
Process101,3,2,3,0,1,1,1,11,0.743801653,0.743801653,0.760582011,0.866666667,0.3825,
Process101,3,2,3,0,1,1,2,12,0.586206897,0.586206897,0.728569024,0.828512397,0.395,
Process101,3,2,3,0,1,1,3,13,0.762711864,0.762711864,0.790526316,0.884920635,0.6875,
Process101,3,2,3,0,1,2,0,11,0.79338843,0.79338843,0.667183986,0.891518738,0.6575,
Process101,3,2,3,0,1,2,1,12,0.760330579,0.760330579,0.790602944,0.883168317,0.575,
Process101,3,2,3,0,1,2,2,13,0.684684685,0.684684685,0.723937622,0.8434238,0.45,
Process101,3,2,3,0,1,2,3,14,0.625,0.625,0.753384615,0.848421053,0.3925,
Process101,3,2,3,0,1,3,0,12,0.823529412,0.823529412,0.696220513,0.907630522,0.58,
Process101,3,2,3,0,1,3,1,13,0.643478261,0.643478261,0.646309068,0.830543933,0.4675,
Process101,3,2,3,0,1,3,2,14,0.540540541,0.540540541,0.719962963,0.820833333,0.425,
Process101,3,2,3,0,1,3,3,15,0.644628099,0.644628099,0.761871981,0.853413655,0.4525,
Process101,3,2,3,0,2,0,0,10,0.781818182,0.781818182,0.625314815,0.867768595,0.575,
Process101,3,2,3,0,2,0,1,11,0.739495798,0.739495798,0.693138402,0.866396761,0.56,
Process101,3,2,3,0,2,0,2,12,0.716666667,0.716666667,0.655179211,0.87250996,0.4125,
Process101,3,2,3,0,2,0,3,13,0.521008403,0.521008403,0.544661836,0.82244898,0.4975,
Process101,3,2,3,0,2,1,0,11,0.754385965,0.754385965,0.747463624,0.859504132,0.565,
Process101,3,2,3,0,2,1,1,12,0.735042735,0.735042735,0.666404558,0.853305785,0.3975,
Process101,3,2,3,0,2,1,2,13,0.644067797,0.644067797,0.692401434,0.855130785,0.44,
Process101,3,2,3,0,2,1,3,14,0.621848739,0.621848739,0.607319024,0.835728953,0.515,
Process101,3,2,3,0,2,2,0,12,0.685185185,0.685185185,0.659309536,0.845188285,0.43,
Process101,3,2,3,0,2,2,1,13,0.719298246,0.719298246,0.62462963,0.863543788,0.455,
Process101,3,2,3,0,2,2,2,14,0.683760684,0.683760684,0.635577852,0.860416667,0.495,
Process101,3,2,3,0,2,2,3,15,0.547008547,0.547008547,0.572095292,0.803382664,0.455,
Process101,3,2,3,0,2,3,0,13,0.823529412,0.823529412,0.672851282,0.895705521,0.6325,
Process101,3,2,3,0,2,3,1,14,0.694915254,0.694915254,0.699920635,0.868,0.46,
Process101,3,2,3,0,2,3,2,15,0.695652174,0.695652174,0.754645442,0.857142857,0.4325,
Process101,3,2,3,0,2,3,3,16,0.571428571,0.571428571,0.598341751,0.82231405,0.365,
Process101,3,2,3,0,3,0,0,11,0.852459016,0.852459016,0.633931624,0.914171657,0.585,
Process101,3,2,3,0,3,0,1,12,0.786324786,0.786324786,0.620823587,0.866529774,0.44,
Process101,3,2,3,0,3,0,2,13,0.666666667,0.666666667,0.785426573,0.868852459,0.455,
Process101,3,2,3,0,3,0,3,14,0.672,0.672,0.676726404,0.845528455,0.495,
Process101,3,2,3,0,3,1,0,12,0.85,0.85,0.653077778,0.92244898,0.575,
Process101,3,2,3,0,3,1,1,13,0.642857143,0.642857143,0.757982018,0.852941176,0.46,
Process101,3,2,3,0,3,1,2,14,0.67768595,0.67768595,0.525901544,0.836099585,0.485,
Process101,3,2,3,0,3,1,3,15,0.677966102,0.677966102,0.644111111,0.863727455,0.6225,
Process101,3,2,3,0,3,2,0,13,0.760330579,0.760330579,0.547563353,0.858316222,0.4875,
Process101,3,2,3,0,3,2,1,14,0.689655172,0.689655172,0.597092593,0.841995842,0.425,
Process101,3,2,3,0,3,2,2,15,0.694214876,0.694214876,0.716378968,0.866267465,0.52,
Process101,3,2,3,0,3,2,3,16,0.556521739,0.556521739,0.59487963,0.821576763,0.4275,
Process101,3,2,3,0,3,3,0,14,0.763636364,0.763636364,0.589288359,0.883817427,0.64,
Process101,3,2,3,0,3,3,1,15,0.727272727,0.727272727,0.757330779,0.862348178,0.6175,
Process101,3,2,3,0,3,3,2,16,0.655172414,0.655172414,0.783842018,0.866529774,0.5,
Process101,3,2,3,0,3,3,3,17,0.616666667,0.616666667,0.557618825,0.846774194,0.3875,
Process101,3,2,3,1,0,0,0,9,0.765217391,0.765217391,0.734054622,0.854545455,0.6525,
Process101,3,2,3,1,0,0,1,10,0.762711864,0.762711864,0.728408039,0.852822581,0.5725,
Process101,3,2,3,1,0,0,2,11,0.508474576,0.508474576,0.700238095,0.8,0.3325,
Process101,3,2,3,1,0,0,3,12,0.578512397,0.578512397,0.688642857,0.802469136,0.3775,
Process101,3,2,3,1,0,1,0,10,0.730434783,0.730434783,0.717542857,0.845841785,0.4125,
Process101,3,2,3,1,0,1,1,11,0.689655172,0.689655172,0.7105,0.83503055,0.5275,
Process101,3,2,3,1,0,1,2,12,0.683333333,0.683333333,0.729809673,0.844311377,0.4025,
Process101,3,2,3,1,0,1,3,13,0.615384615,0.615384615,0.71578882,0.828629032,0.36,
Process101,3,2,3,1,0,2,0,11,0.75,0.75,0.745626984,0.861386139,0.5225,
Process101,3,2,3,1,0,2,1,12,0.736842105,0.736842105,0.760185185,0.867886179,0.4125,
Process101,3,2,3,1,0,2,2,13,0.638655462,0.638655462,0.699039409,0.8200409,0.5775,
Process101,3,2,3,1,0,2,3,14,0.615384615,0.615384615,0.755683341,0.848484848,0.2525,
Process101,3,2,3,1,0,3,0,12,0.728813559,0.728813559,0.71947619,0.844129555,0.635,
Process101,3,2,3,1,0,3,1,13,0.705882353,0.705882353,0.734177489,0.85059761,0.3275,
Process101,3,2,3,1,0,3,2,14,0.632478632,0.632478632,0.740476012,0.845849802,0.5625,
Process101,3,2,3,1,0,3,3,15,0.64957265,0.64957265,0.723904762,0.837349398,0.56,
Process101,3,2,3,1,1,0,0,10,0.806722689,0.806722689,0.712631138,0.883534137,0.715,
Process101,3,2,3,1,1,0,1,11,0.661016949,0.661016949,0.657071429,0.839679359,0.635,
Process101,3,2,3,1,1,0,2,12,0.688,0.688,0.757651515,0.85546875,0.545,
Process101,3,2,3,1,1,0,3,13,0.512820513,0.512820513,0.739776269,0.82208589,0.355,
Process101,3,2,3,1,1,1,0,11,0.803418803,0.803418803,0.649277066,0.883299799,0.525,
Process101,3,2,3,1,1,1,1,12,0.584070796,0.584070796,0.582571429,0.823529412,0.4225,
Process101,3,2,3,1,1,1,2,13,0.672131148,0.672131148,0.578097403,0.827235772,0.51,
Process101,3,2,3,1,1,1,3,14,0.589285714,0.589285714,0.751020202,0.845528455,0.4325,
Process101,3,2,3,1,1,2,0,12,0.8,0.8,0.666552288,0.895049505,0.4525,
Process101,3,2,3,1,1,2,1,13,0.588235294,0.588235294,0.692797937,0.806584362,0.215,
Process101,3,2,3,1,1,2,2,14,0.578512397,0.578512397,0.732863636,0.829365079,0.425,
Process101,3,2,3,1,1,2,3,15,0.571428571,0.571428571,0.72450744,0.82780083,0.37,
Process101,3,2,3,1,1,3,0,13,0.796610169,0.796610169,0.703007407,0.881287726,0.385,
Process101,3,2,3,1,1,3,1,14,0.678571429,0.678571429,0.638124639,0.834355828,0.34,
Process101,3,2,3,1,1,3,2,15,0.598290598,0.598290598,0.58378882,0.824242424,0.3975,
Process101,3,2,3,1,1,3,3,16,0.444444444,0.444444444,0.666184359,0.778947368,0.4525,
Process101,3,2,3,1,2,0,0,11,0.739495798,0.739495798,0.721565934,0.846464646,0.5075,
Process101,3,2,3,1,2,0,1,12,0.655737705,0.655737705,0.704151974,0.822810591,0.4725,
Process101,3,2,3,1,2,0,2,13,0.661157025,0.661157025,0.52885356,0.838,0.5875,
Process101,3,2,3,1,2,0,3,14,0.644628099,0.644628099,0.525130568,0.833667335,0.4525,
Process101,3,2,3,1,2,1,0,12,0.739495798,0.739495798,0.74387218,0.859126984,0.395,
Process101,3,2,3,1,2,1,1,13,0.616666667,0.616666667,0.61219697,0.839920949,0.4725,
Process101,3,2,3,1,2,1,2,14,0.566666667,0.566666667,0.535360963,0.827037773,0.46,
Process101,3,2,3,1,2,1,3,15,0.55,0.55,0.658245455,0.822709163,0.4775,
Process101,3,2,3,1,2,2,0,13,0.739495798,0.739495798,0.654642857,0.846464646,0.52,
Process101,3,2,3,1,2,2,1,14,0.743801653,0.743801653,0.65731203,0.846774194,0.55,
Process101,3,2,3,1,2,2,2,15,0.65,0.65,0.615590909,0.848425197,0.5775,
Process101,3,2,3,1,2,2,3,16,0.615384615,0.615384615,0.629155844,0.854085603,0.39,
Process101,3,2,3,1,2,3,0,14,0.773109244,0.773109244,0.640740741,0.875,0.5025,
Process101,3,2,3,1,2,3,1,15,0.700854701,0.700854701,0.666571429,0.850299401,0.525,
Process101,3,2,3,1,2,3,2,16,0.672413793,0.672413793,0.765938697,0.863453815,0.3925,
Process101,3,2,3,1,2,3,3,17,0.571428571,0.571428571,0.686793395,0.807453416,0.4,
Process101,3,2,3,1,3,0,0,12,0.771653543,0.771653543,0.559210526,0.864440079,0.6075,
Process101,3,2,3,1,3,0,1,13,0.661290323,0.661290323,0.6225,0.849019608,0.4075,
Process101,3,2,3,1,3,0,2,14,0.638655462,0.638655462,0.620203349,0.846153846,0.5825,
Process101,3,2,3,1,3,0,3,15,0.537815126,0.537815126,0.507741389,0.806910569,0.5075,
Process101,3,2,3,1,3,1,0,13,0.786324786,0.786324786,0.709036681,0.879032258,0.39,
Process101,3,2,3,1,3,1,1,14,0.672131148,0.672131148,0.530870279,0.840319361,0.5525,
Process101,3,2,3,1,3,1,2,15,0.628099174,0.628099174,0.525321429,0.829317269,0.505,
Process101,3,2,3,1,3,1,3,16,0.491525424,0.491525424,0.697912088,0.795501022,0.4575,
Process101,3,2,3,1,3,2,0,14,0.683333333,0.683333333,0.644,0.831300813,0.4775,
Process101,3,2,3,1,3,2,1,15,0.67826087,0.67826087,0.705753968,0.832653061,0.41,
Process101,3,2,3,1,3,2,2,16,0.643478261,0.643478261,0.700734811,0.823770492,0.4575,
Process101,3,2,3,1,3,2,3,17,0.644067797,0.644067797,0.538962963,0.842213115,0.3325,
Process101,3,2,3,1,3,3,0,15,0.654867257,0.654867257,0.505309524,0.827868852,0.495,
Process101,3,2,3,1,3,3,1,16,0.649122807,0.649122807,0.593904762,0.839034205,0.3775,
Process101,3,2,3,1,3,3,2,17,0.561403509,0.561403509,0.615860248,0.803312629,0.37,
Process101,3,2,3,1,3,3,3,18,0.634146341,0.634146341,0.673986676,0.842519685,0.455,
Process101,3,2,3,2,0,0,0,10,0.704918033,0.704918033,0.745240326,0.85440613,0.555,
Process101,3,2,3,2,0,0,1,11,0.581196581,0.581196581,0.673537747,0.8,0.3425,
Process101,3,2,3,2,0,0,2,12,0.7,0.7,0.700862069,0.829025845,0.4075,
Process101,3,2,3,2,0,0,3,13,0.606557377,0.606557377,0.71959822,0.829457364,0.39,
Process101,3,2,3,2,0,1,0,11,0.756756757,0.756756757,0.751121429,0.866533865,0.5225,
Process101,3,2,3,2,0,1,1,12,0.655462185,0.655462185,0.688134796,0.818,0.545,
Process101,3,2,3,2,0,1,2,13,0.633333333,0.633333333,0.70687835,0.82480315,0.6175,
Process101,3,2,3,2,0,1,3,14,0.512396694,0.512396694,0.74573668,0.825147348,0.48,
Process101,3,2,3,2,0,2,0,12,0.684210526,0.684210526,0.730075188,0.847695391,0.43,
Process101,3,2,3,2,0,2,1,13,0.725663717,0.725663717,0.706024341,0.838645418,0.415,
Process101,3,2,3,2,0,2,2,14,0.65,0.65,0.768056137,0.86073501,0.475,
Process101,3,2,3,2,0,2,3,15,0.6,0.6,0.719139805,0.829126214,0.5025,
Process101,3,2,3,2,0,3,0,13,0.672268908,0.672268908,0.711159875,0.835294118,0.4,
Process101,3,2,3,2,0,3,1,14,0.695652174,0.695652174,0.736797235,0.85,0.5125,
Process101,3,2,3,2,0,3,2,15,0.626086957,0.626086957,0.701730801,0.826086957,0.3825,
Process101,3,2,3,2,0,3,3,16,0.537815126,0.537815126,0.687853279,0.800796813,0.395,
Process101,3,2,3,2,1,0,0,11,0.7,0.7,0.720465517,0.841796875,0.43,
Process101,3,2,3,2,1,0,1,12,0.603448276,0.603448276,0.608746082,0.806451613,0.4,
Process101,3,2,3,2,1,0,2,13,0.52892562,0.52892562,0.597083333,0.816367265,0.4375,
Process101,3,2,3,2,1,0,3,14,0.593220339,0.593220339,0.736136364,0.83531746,0.44,
Process101,3,2,3,2,1,1,0,12,0.769230769,0.769230769,0.748913309,0.867326733,0.49,
Process101,3,2,3,2,1,1,1,13,0.699186992,0.699186992,0.610626959,0.852490421,0.5425,
Process101,3,2,3,2,1,1,2,14,0.65,0.65,0.7082009,0.829076621,0.35,
Process101,3,2,3,2,1,1,3,15,0.607142857,0.607142857,0.630211823,0.823412698,0.4475,
Process101,3,2,3,2,1,2,0,13,0.775862069,0.775862069,0.74043435,0.862135922,0.455,
Process101,3,2,3,2,1,2,1,14,0.661016949,0.661016949,0.578735632,0.833005894,0.375,
Process101,3,2,3,2,1,2,2,15,0.571428571,0.571428571,0.753998904,0.841796875,0.425,
Process101,3,2,3,2,1,2,3,16,0.471544715,0.471544715,0.588132184,0.765306122,0.485,
Process101,3,2,3,2,1,3,0,14,0.638655462,0.638655462,0.554965517,0.813627255,0.5475,
Process101,3,2,3,2,1,3,1,15,0.590163934,0.590163934,0.567277299,0.812252964,0.4025,
Process101,3,2,3,2,1,3,2,16,0.683760684,0.683760684,0.667616858,0.851637765,0.53,
Process101,3,2,3,2,1,3,3,17,0.595041322,0.595041322,0.721562788,0.827184466,0.5475,
Process101,3,2,3,2,2,0,0,12,0.7,0.7,0.65154265,0.841796875,0.43,
Process101,3,2,3,2,2,0,1,13,0.710743802,0.710743802,0.652068966,0.844054581,0.39,
Process101,3,2,3,2,2,0,2,14,0.508474576,0.508474576,0.700238095,0.8,0.3775,
Process101,3,2,3,2,2,0,3,15,0.456140351,0.456140351,0.52454244,0.770020534,0.25,
Process101,3,2,3,2,2,1,0,13,0.722689076,0.722689076,0.633611111,0.8671875,0.5275,
Process101,3,2,3,2,2,1,1,14,0.677966102,0.677966102,0.62482266,0.824351297,0.4675,
Process101,3,2,3,2,2,1,2,15,0.626086957,0.626086957,0.650261084,0.83266129,0.415,
Process101,3,2,3,2,2,1,3,16,0.524590164,0.524590164,0.557386613,0.794820717,0.4125,
Process101,3,2,3,2,2,2,0,14,0.701754386,0.701754386,0.655015394,0.845098039,0.3975,
Process101,3,2,3,2,2,2,1,15,0.6,0.6,0.629568966,0.816205534,0.4175,
Process101,3,2,3,2,2,2,2,16,0.491525424,0.491525424,0.680818966,0.789579158,0.3575,
Process101,3,2,3,2,2,2,3,17,0.65,0.65,0.655671742,0.835671343,0.47,
Process101,3,2,3,2,2,3,0,15,0.713043478,0.713043478,0.736571429,0.854291417,0.455,
Process101,3,2,3,2,2,3,1,16,0.644067797,0.644067797,0.525651225,0.835341365,0.38,
Process101,3,2,3,2,2,3,2,17,0.555555556,0.555555556,0.607127213,0.826003824,0.5325,
Process101,3,2,3,2,2,3,3,18,0.547008547,0.547008547,0.560705329,0.804780876,0.3525,
Process101,3,2,3,2,3,0,0,13,0.683333333,0.683333333,0.570635209,0.824701195,0.4725,
Process101,3,2,3,2,3,0,1,14,0.727272727,0.727272727,0.675460317,0.85515873,0.4,
Process101,3,2,3,2,3,0,2,15,0.554621849,0.554621849,0.533785714,0.824701195,0.4375,
Process101,3,2,3,2,3,0,3,16,0.606557377,0.606557377,0.609548851,0.803212851,0.3875,
Process101,3,2,3,2,3,1,0,14,0.733333333,0.733333333,0.613404762,0.857142857,0.5125,
Process101,3,2,3,2,3,1,1,15,0.477876106,0.477876106,0.548122605,0.790744467,0.38,
Process101,3,2,3,2,3,1,2,16,0.760330579,0.760330579,0.740759259,0.894941634,0.475,
Process101,3,2,3,2,3,1,3,17,0.606557377,0.606557377,0.501620158,0.816568047,0.5125,
Process101,3,2,3,2,3,2,0,15,0.654867257,0.654867257,0.595293651,0.841046278,0.3775,
Process101,3,2,3,2,3,2,1,16,0.638655462,0.638655462,0.578568966,0.826771654,0.51,
Process101,3,2,3,2,3,2,2,17,0.55,0.55,0.604081489,0.829174664,0.525,
Process101,3,2,3,2,3,2,3,18,0.552845528,0.552845528,0.58273605,0.814814815,0.3125,
Process101,3,2,3,2,3,3,0,16,0.672131148,0.672131148,0.60583908,0.846153846,0.4125,
Process101,3,2,3,2,3,3,1,17,0.672131148,0.672131148,0.517568966,0.833659491,0.5325,
Process101,3,2,3,2,3,3,2,18,0.637931034,0.637931034,0.7425,0.847826087,0.445,
Process101,3,2,3,2,3,3,3,19,0.479338843,0.479338843,0.722839272,0.810444874,0.42,
Process101,3,2,3,3,0,0,0,11,0.68907563,0.68907563,0.715534483,0.839530333,0.4025,
Process101,3,2,3,3,0,0,1,12,0.559322034,0.559322034,0.675752688,0.801169591,0.455,
Process101,3,2,3,3,0,0,2,13,0.487804878,0.487804878,0.686873684,0.791907514,0.4125,
Process101,3,2,3,3,0,0,3,14,0.537815126,0.537815126,0.686832602,0.800796813,0.3675,
Process101,3,2,3,3,0,1,0,12,0.699186992,0.699186992,0.683415459,0.821011673,0.5875,
Process101,3,2,3,3,0,1,1,13,0.601769912,0.601769912,0.719655172,0.834307992,0.42,
Process101,3,2,3,3,0,1,2,14,0.508474576,0.508474576,0.705410509,0.807465619,0.465,
Process101,3,2,3,3,0,1,3,15,0.49122807,0.49122807,0.701072414,0.806706114,0.3775,
Process101,3,2,3,3,0,2,0,13,0.68907563,0.68907563,0.704652148,0.833013436,0.4175,
Process101,3,2,3,3,0,2,1,14,0.512396694,0.512396694,0.725813988,0.818882466,0.34,
Process101,3,2,3,3,0,2,2,15,0.478632479,0.478632479,0.643369048,0.76753507,0.3175,
Process101,3,2,3,3,0,2,3,16,0.517857143,0.517857143,0.647560606,0.782,0.33,
Process101,3,2,3,3,0,3,0,14,0.722689076,0.722689076,0.710935673,0.841300191,0.3675,
Process101,3,2,3,3,0,3,1,15,0.601626016,0.601626016,0.707761905,0.821292776,0.51,
Process101,3,2,3,3,0,3,2,16,0.571428571,0.571428571,0.678666667,0.803501946,0.495,
Process101,3,2,3,3,0,3,3,17,0.418181818,0.418181818,0.632704545,0.759109312,0.34,
Process101,3,2,3,3,1,0,0,12,0.605042017,0.605042017,0.687530303,0.812015504,0.395,
Process101,3,2,3,3,1,0,1,13,0.606557377,0.606557377,0.556382576,0.810444874,0.385,
Process101,3,2,3,3,1,0,2,14,0.461538462,0.461538462,0.66192381,0.777120316,0.34,
Process101,3,2,3,3,1,0,3,15,0.512820513,0.512820513,0.649825758,0.776447106,0.3775,
Process101,3,2,3,3,1,1,0,13,0.559322034,0.559322034,0.548475923,0.801169591,0.3575,
Process101,3,2,3,3,1,1,1,14,0.661290323,0.661290323,0.588892473,0.835849057,0.57,
Process101,3,2,3,3,1,1,2,15,0.661016949,0.661016949,0.710229885,0.833005894,0.4125,
Process101,3,2,3,3,1,1,3,16,0.634146341,0.634146341,0.711897727,0.829545455,0.535,
Process101,3,2,3,3,1,2,0,14,0.695652174,0.695652174,0.683807018,0.823874755,0.54,
Process101,3,2,3,3,1,2,1,15,0.561983471,0.561983471,0.629026738,0.812619503,0.435,
Process101,3,2,3,3,1,2,2,16,0.65,0.65,0.642563218,0.835227273,0.3675,
Process101,3,2,3,3,1,2,3,17,0.537815126,0.537815126,0.541621505,0.794921875,0.3775,
Process101,3,2,3,3,1,3,0,15,0.705882353,0.705882353,0.707681704,0.837164751,0.56,
Process101,3,2,3,3,1,3,1,16,0.699186992,0.699186992,0.744896552,0.85767098,0.545,
Process101,3,2,3,3,1,3,2,17,0.417391304,0.417391304,0.565285155,0.753535354,0.295,
Process101,3,2,3,3,1,3,3,18,0.55,0.55,0.714894127,0.822975518,0.34,
Process101,3,2,3,3,2,0,0,13,0.639344262,0.639344262,0.621757576,0.818882466,0.3725,
Process101,3,2,3,3,2,0,1,14,0.554621849,0.554621849,0.47725,0.799220273,0.47,
Process101,3,2,3,3,2,0,2,15,0.564516129,0.564516129,0.630337662,0.811068702,0.4875,
Process101,3,2,3,3,2,0,3,16,0.545454545,0.545454545,0.546693405,0.795321637,0.5625,
Process101,3,2,3,3,2,1,0,14,0.656,0.656,0.533852766,0.840384615,0.4725,
Process101,3,2,3,3,2,1,1,15,0.627118644,0.627118644,0.633692342,0.824457594,0.37,
Process101,3,2,3,3,2,1,2,16,0.595041322,0.595041322,0.70413587,0.820952381,0.445,
Process101,3,2,3,3,2,1,3,17,0.516666667,0.516666667,0.555735632,0.794411178,0.305,
Process101,3,2,3,3,2,2,0,15,0.661016949,0.661016949,0.645635142,0.833005894,0.465,
Process101,3,2,3,3,2,2,1,16,0.7,0.7,0.740068966,0.854126679,0.47,
Process101,3,2,3,3,2,2,2,17,0.610169492,0.610169492,0.558,0.813953488,0.3925,
Process101,3,2,3,3,2,2,3,18,0.452173913,0.452173913,0.530939959,0.776679842,0.2925,
Process101,3,2,3,3,2,3,0,16,0.722689076,0.722689076,0.743104745,0.860153257,0.3725,
Process101,3,2,3,3,2,3,1,17,0.547008547,0.547008547,0.67384058,0.798828125,0.3225,
Process101,3,2,3,3,2,3,2,18,0.571428571,0.571428571,0.624161357,0.80952381,0.475,
Process101,3,2,3,3,2,3,3,19,0.551724138,0.551724138,0.6947223,0.813819578,0.4025,
Process101,3,2,3,3,3,0,0,14,0.68852459,0.68852459,0.668735632,0.850287908,0.5875,
Process101,3,2,3,3,3,0,1,15,0.544,0.544,0.456563725,0.778217822,0.3975,
Process101,3,2,3,3,3,0,2,16,0.601626016,0.601626016,0.616382576,0.808510638,0.4025,
Process101,3,2,3,3,3,0,3,17,0.634920635,0.634920635,0.624240299,0.815384615,0.4725,
Process101,3,2,3,3,3,1,0,15,0.716666667,0.716666667,0.690277778,0.865234375,0.5725,
Process101,3,2,3,3,3,1,1,16,0.644628099,0.644628099,0.601264368,0.83976834,0.4775,
Process101,3,2,3,3,3,1,2,17,0.590163934,0.590163934,0.498068966,0.812252964,0.505,
Process101,3,2,3,3,3,1,3,18,0.604651163,0.604651163,0.578828431,0.818181818,0.52,
Process101,3,2,3,3,3,2,0,16,0.655737705,0.655737705,0.476606061,0.810176125,0.425,
Process101,3,2,3,3,3,2,1,17,0.621848739,0.621848739,0.688291667,0.816247582,0.3725,
Process101,3,2,3,3,3,2,2,18,0.596774194,0.596774194,0.557121212,0.806576402,0.455,
Process101,3,2,3,3,3,2,3,19,0.568965517,0.568965517,0.479333333,0.805068226,0.3625,
Process101,3,2,3,3,3,3,0,17,0.629032258,0.629032258,0.643848485,0.827651515,0.445,
Process101,3,2,3,3,3,3,1,18,0.576271186,0.576271186,0.500585712,0.811507937,0.4325,
Process101,3,2,3,3,3,3,2,19,0.605042017,0.605042017,0.507,0.824761905,0.43,
Process101,3,2,3,3,3,3,3,20,0.516666667,0.516666667,0.539914749,0.788649706,0.3,
Process101,3,3,0,0,0,0,0,6,0.841269841,0.841269841,0.814485252,0.905838041,0.5925,
Process101,3,3,0,0,0,0,1,7,0.768,0.768,0.796954887,0.8878327,0.6075,
Process101,3,3,0,0,0,0,2,8,0.731707317,0.731707317,0.785928571,0.879541109,0.6225,
Process101,3,3,0,0,0,0,3,9,0.624,0.624,0.766883117,0.85106383,0.6,
Process101,3,3,0,0,0,1,0,7,0.832,0.832,0.812177559,0.903773585,0.6775,
Process101,3,3,0,0,0,1,1,8,0.699186992,0.699186992,0.784729225,0.871401152,0.655,
Process101,3,3,0,0,0,1,2,9,0.580645161,0.580645161,0.757261905,0.840466926,0.4675,
Process101,3,3,0,0,0,1,3,10,0.693548387,0.693548387,0.778928571,0.869481766,0.5475,
Process101,3,3,0,0,0,2,0,8,0.790322581,0.790322581,0.800484127,0.89373814,0.57,
Process101,3,3,0,0,0,2,1,9,0.704918033,0.704918033,0.780277256,0.873320537,0.4975,
Process101,3,3,0,0,0,2,2,10,0.704918033,0.704918033,0.779892521,0.873320537,0.535,
Process101,3,3,0,0,0,2,3,11,0.617886179,0.617886179,0.763615272,0.850775194,0.5325,
Process101,3,3,0,0,0,3,0,9,0.780487805,0.780487805,0.796984127,0.891634981,0.5675,
