sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,LCS,BehavioralProfile
ResearchPaper1,3,2,1,1,1,3,2,0.5,1.0,0.5040257648953301
ResearchPaper1,3,2,1,1,1,3,3,0.5043478260869565,1.0,0.4912559618441971
ResearchPaper1,3,2,1,1,2,0,0,0.773109243697479,1.0,0.5414634146341464
ResearchPaper1,3,2,1,1,2,0,1,0.6721311475409837,1.0,0.4411764705882353
ResearchPaper1,3,2,1,1,2,0,2,0.5714285714285714,1.0,0.44289340101522845
ResearchPaper1,3,2,1,1,2,0,3,0.5245901639344263,1.0,0.24765957446808512
ResearchPaper1,3,2,1,1,2,1,0,0.6610169491525424,1.0,0.4681818181818182
ResearchPaper1,3,2,1,1,2,1,1,0.6260869565217391,1.0,0.4939209726443769
ResearchPaper1,3,2,1,1,2,1,2,0.6324786324786325,1.0,0.46142433234421365
ResearchPaper1,3,2,1,1,2,1,3,0.38655462184873945,1.0,0.2418645558487247
ResearchPaper1,3,2,1,1,2,2,0,0.7407407407407407,1.0,0.46799431009957326
ResearchPaper1,3,2,1,1,2,2,1,0.7454545454545455,1.0,0.5331179321486268
ResearchPaper1,3,2,1,1,2,2,2,0.4864864864864865,1.0,0.4162303664921466
ResearchPaper1,3,2,1,1,2,2,3,0.55,1.0,0.34003350083752093
ResearchPaper1,3,2,1,1,2,3,0,0.7796610169491526,1.0,0.2710196779964222
ResearchPaper1,3,2,1,1,2,3,1,0.5882352941176471,1.0,0.4728682170542636
ResearchPaper1,3,2,1,1,2,3,2,0.6324786324786325,1.0,0.4771986970684039
ResearchPaper1,3,2,1,1,2,3,3,0.49090909090909096,1.0,0.40479548660084624
ResearchPaper1,3,2,1,1,3,0,0,0.7704918032786885,1.0,0.5169491525423728
ResearchPaper1,3,2,1,1,3,0,1,0.7666666666666666,1.0,0.47674418604651164
ResearchPaper1,3,2,1,1,3,0,2,0.65,1.0,0.516
ResearchPaper1,3,2,1,1,3,0,3,0.6115702479338843,1.0,0.42303172737955347
ResearchPaper1,3,2,1,1,3,1,0,0.7058823529411764,1.0,0.4500768049155146
ResearchPaper1,3,2,1,1,3,1,1,0.6333333333333333,1.0,0.430952380952381
ResearchPaper1,3,2,1,1,3,1,2,0.5546218487394958,1.0,0.2861878453038674
ResearchPaper1,3,2,1,1,3,1,3,0.5470085470085471,1.0,0.41776315789473684
ResearchPaper1,3,2,1,1,3,2,0,0.7563025210084033,1.0,0.45746164574616455
ResearchPaper1,3,2,1,1,3,2,1,0.6306306306306306,1.0,0.5158045977011494
ResearchPaper1,3,2,1,1,3,2,2,0.5042016806722689,1.0,0.24763705103969755
ResearchPaper1,3,2,1,1,3,2,3,0.5811965811965811,1.0,0.5882352941176471
ResearchPaper1,3,2,1,1,3,3,0,0.7241379310344828,1.0,0.4505208333333333
ResearchPaper1,3,2,1,1,3,3,1,0.6724137931034483,1.0,0.3674418604651163
ResearchPaper1,3,2,1,1,3,3,2,0.5378151260504201,1.0,0.21265243902439024
ResearchPaper1,3,2,1,1,3,3,3,0.5913043478260869,1.0,0.5369458128078818
ResearchPaper1,3,2,1,2,0,0,0,0.8067226890756303,1.0,0.5819112627986348
ResearchPaper1,3,2,1,2,0,0,1,0.6610169491525424,1.0,0.432258064516129
ResearchPaper1,3,2,1,2,0,0,2,0.5636363636363637,1.0,0.36123348017621143
ResearchPaper1,3,2,1,2,0,0,3,0.5964912280701755,1.0,0.39735894357743096
ResearchPaper1,3,2,1,2,0,1,0,0.7166666666666667,1.0,0.3701492537313433
ResearchPaper1,3,2,1,2,0,1,1,0.5084745762711864,1.0,0.519872813990461
ResearchPaper1,3,2,1,2,0,1,2,0.48275862068965514,1.0,0.35596026490066224
ResearchPaper1,3,2,1,2,0,1,3,0.5546218487394958,1.0,0.40825035561877665
ResearchPaper1,3,2,1,2,0,2,0,0.7586206896551724,1.0,0.4192
ResearchPaper1,3,2,1,2,0,2,1,0.5689655172413793,1.0,0.44144144144144143
ResearchPaper1,3,2,1,2,0,2,2,0.5636363636363637,1.0,0.30491329479768786
ResearchPaper1,3,2,1,2,0,2,3,0.45614035087719296,1.0,0.4200988467874794
ResearchPaper1,3,2,1,2,0,3,0,0.6551724137931034,1.0,0.3896321070234114
ResearchPaper1,3,2,1,2,0,3,1,0.6206896551724138,1.0,0.33240997229916897
ResearchPaper1,3,2,1,2,0,3,2,0.4655172413793104,1.0,0.34151785714285715
ResearchPaper1,3,2,1,2,0,3,3,0.49572649572649574,1.0,0.35669781931464173
ResearchPaper1,3,2,1,2,1,0,0,0.6776859504132231,1.0,0.4073455759599332
ResearchPaper1,3,2,1,2,1,0,1,0.6554621848739496,1.0,0.37822349570200575
ResearchPaper1,3,2,1,2,1,0,2,0.4873949579831933,1.0,0.38865836791147995
ResearchPaper1,3,2,1,2,1,0,3,0.5454545454545454,1.0,0.3584637268847795
ResearchPaper1,3,2,1,2,1,1,0,0.6890756302521008,1.0,0.5227272727272727
ResearchPaper1,3,2,1,2,1,1,1,0.6333333333333333,1.0,0.41545189504373176
ResearchPaper1,3,2,1,2,1,1,2,0.6086956521739131,1.0,0.27983104540654696
ResearchPaper1,3,2,1,2,1,1,3,0.48275862068965514,1.0,0.34597875569044007
ResearchPaper1,3,2,1,2,1,2,0,0.6363636363636364,1.0,0.3926553672316384
ResearchPaper1,3,2,1,2,1,2,1,0.6101694915254237,1.0,0.43722304283604135
ResearchPaper1,3,2,1,2,1,2,2,0.44628099173553715,1.0,0.33026315789473687
ResearchPaper1,3,2,1,2,1,2,3,0.6495726495726496,1.0,0.2979591836734694
ResearchPaper1,3,2,1,2,1,3,0,0.7008547008547008,1.0,0.35130970724191063
ResearchPaper1,3,2,1,2,1,3,1,0.5982905982905983,1.0,0.4230769230769231
ResearchPaper1,3,2,1,2,1,3,2,0.48275862068965514,1.0,0.23481414324569355
ResearchPaper1,3,2,1,2,1,3,3,0.5084745762711864,1.0,0.2549019607843137
ResearchPaper1,3,2,1,2,2,0,0,0.7258064516129032,1.0,0.3783783783783784
ResearchPaper1,3,2,1,2,2,0,1,0.5950413223140496,1.0,0.3249475890985325
ResearchPaper1,3,2,1,2,2,0,2,0.5901639344262295,1.0,0.4096045197740113
ResearchPaper1,3,2,1,2,2,0,3,0.5081967213114754,1.0,0.39718804920913886
ResearchPaper1,3,2,1,2,2,1,0,0.7241379310344828,1.0,0.39502762430939226
ResearchPaper1,3,2,1,2,2,1,1,0.6271186440677966,1.0,0.5047619047619047
ResearchPaper1,3,2,1,2,2,1,2,0.5128205128205128,1.0,0.3603723404255319
ResearchPaper1,3,2,1,2,2,1,3,0.5833333333333333,1.0,0.33418693982074266
ResearchPaper1,3,2,1,2,2,2,0,0.7457627118644068,1.0,0.42019950124688277
ResearchPaper1,3,2,1,2,2,2,1,0.7350427350427351,1.0,0.4140127388535032
ResearchPaper1,3,2,1,2,2,2,2,0.5982905982905983,1.0,0.3419811320754717
ResearchPaper1,3,2,1,2,2,2,3,0.38181818181818183,1.0,0.2975609756097561
ResearchPaper1,3,2,1,2,2,3,0,0.6260869565217391,1.0,0.33175355450236965
ResearchPaper1,3,2,1,2,2,3,1,0.6,1.0,0.3651452282157676
ResearchPaper1,3,2,1,2,2,3,2,0.6,1.0,0.23539823008849559
ResearchPaper1,3,2,1,2,2,3,3,0.5043478260869565,1.0,0.36658653846153844
ResearchPaper1,3,2,1,2,3,0,0,0.6776859504132231,1.0,0.19168591224018475
ResearchPaper1,3,2,1,2,3,0,1,0.6166666666666667,1.0,0.30185979971387694
ResearchPaper1,3,2,1,2,3,0,2,0.540983606557377,1.0,0.23703703703703705
ResearchPaper1,3,2,1,2,3,0,3,0.4107142857142857,1.0,0.3253873659117998
ResearchPaper1,3,2,1,2,3,1,0,0.6776859504132231,1.0,0.2686868686868687
ResearchPaper1,3,2,1,2,3,1,1,0.6722689075630253,1.0,0.4267716535433071
ResearchPaper1,3,2,1,2,3,1,2,0.5641025641025641,1.0,0.4076655052264808
ResearchPaper1,3,2,1,2,3,1,3,0.5210084033613445,1.0,0.29568788501026694
ResearchPaper1,3,2,1,2,3,2,0,0.6779661016949152,1.0,0.32882273342354534
ResearchPaper1,3,2,1,2,3,2,1,0.7107438016528926,1.0,0.41728395061728396
ResearchPaper1,3,2,1,2,3,2,2,0.5333333333333333,1.0,0.3002008032128514
ResearchPaper1,3,2,1,2,3,2,3,0.5882352941176471,1.0,0.37662337662337664
ResearchPaper1,3,2,1,2,3,3,0,0.6949152542372881,1.0,0.37898089171974525
ResearchPaper1,3,2,1,2,3,3,1,0.6422018348623852,1.0,0.3845223700120919
ResearchPaper1,3,2,1,2,3,3,2,0.6779661016949152,1.0,0.6205607476635514
ResearchPaper1,3,2,1,2,3,3,3,0.4590163934426229,1.0,0.39232053422370616
ResearchPaper1,3,2,1,3,0,0,0,0.6194690265486726,1.0,0.34321372854914195
ResearchPaper1,3,2,1,3,0,0,1,0.6271186440677966,1.0,0.39766839378238344
ResearchPaper1,3,2,1,3,0,0,2,0.6218487394957983,1.0,0.4347048300536673
ResearchPaper1,3,2,1,3,0,0,3,0.5333333333333333,1.0,0.31800766283524906
ResearchPaper1,3,2,1,3,0,1,0,0.6271186440677966,1.0,0.4304
ResearchPaper1,3,2,1,3,0,1,1,0.576271186440678,1.0,0.3115468409586057
ResearchPaper1,3,2,1,3,0,1,2,0.5714285714285714,1.0,0.3532110091743119
ResearchPaper1,3,2,1,3,0,1,3,0.4821428571428571,1.0,0.2924791086350975
ResearchPaper1,3,2,1,3,0,2,0,0.6440677966101696,1.0,0.3333333333333333
ResearchPaper1,3,2,1,3,0,2,1,0.5357142857142857,1.0,0.30864197530864196
ResearchPaper1,3,2,1,3,0,2,2,0.3728813559322034,1.0,0.19740634005763688
ResearchPaper1,3,2,1,3,0,2,3,0.48275862068965514,1.0,0.26187050359712233
ResearchPaper1,3,2,1,3,0,3,0,0.6386554621848739,1.0,0.4582172701949861
ResearchPaper1,3,2,1,3,0,3,1,0.5739130434782609,1.0,0.3782722513089005
ResearchPaper1,3,2,1,3,0,3,2,0.4915254237288136,1.0,0.21137026239067055
ResearchPaper1,3,2,1,3,0,3,3,0.47058823529411764,1.0,0.273972602739726
ResearchPaper1,3,2,1,3,1,0,0,0.7,1.0,0.48092868988391374
ResearchPaper1,3,2,1,3,1,0,1,0.4833333333333333,1.0,0.25601374570446733
ResearchPaper1,3,2,1,3,1,0,2,0.4369747899159664,1.0,0.3682219419924338
ResearchPaper1,3,2,1,3,1,0,3,0.4878048780487805,1.0,0.2176056338028169
ResearchPaper1,3,2,1,3,1,1,0,0.6386554621848739,1.0,0.39571428571428574
ResearchPaper1,3,2,1,3,1,1,1,0.5289256198347108,1.0,0.32682926829268294
ResearchPaper1,3,2,1,3,1,1,2,0.4918032786885246,1.0,0.30503597122302156
ResearchPaper1,3,2,1,3,1,1,3,0.4132231404958677,1.0,0.31286894923258557
ResearchPaper1,3,2,1,3,1,2,0,0.5619834710743802,1.0,0.345821325648415
ResearchPaper1,3,2,1,3,1,2,1,0.6666666666666667,1.0,0.3510011778563015
ResearchPaper1,3,2,1,3,1,2,2,0.5042016806722689,1.0,0.2815985130111524
ResearchPaper1,3,2,1,3,1,2,3,0.4695652173913043,1.0,0.4079861111111111
ResearchPaper1,3,2,1,3,1,3,0,0.6379310344827587,1.0,0.2986111111111111
ResearchPaper1,3,2,1,3,1,3,1,0.5982905982905983,1.0,0.41012216404886565
ResearchPaper1,3,2,1,3,1,3,2,0.5309734513274336,1.0,0.31846153846153846
ResearchPaper1,3,2,1,3,1,3,3,0.5344827586206897,1.0,0.30614973262032086
ResearchPaper1,3,2,1,3,2,0,0,0.6050420168067228,1.0,0.28391167192429023
ResearchPaper1,3,2,1,3,2,0,1,0.4666666666666667,1.0,0.32231404958677684
ResearchPaper1,3,2,1,3,2,0,2,0.6554621848739496,1.0,0.35842696629213483
ResearchPaper1,3,2,1,3,2,0,3,0.467741935483871,1.0,0.24873737373737373
ResearchPaper1,3,2,1,3,2,1,0,0.6935483870967742,1.0,0.4695898161244696
ResearchPaper1,3,2,1,3,2,1,1,0.5737704918032787,1.0,0.29850746268656714
ResearchPaper1,3,2,1,3,2,1,2,0.5042016806722689,1.0,0.3117469879518072
ResearchPaper1,3,2,1,3,2,1,3,0.42622950819672134,1.0,0.2806282722513089
ResearchPaper1,3,2,1,3,2,2,0,0.6942148760330579,1.0,0.3246951219512195
ResearchPaper1,3,2,1,3,2,2,1,0.6779661016949152,1.0,0.3979933110367893
ResearchPaper1,3,2,1,3,2,2,2,0.5573770491803278,1.0,0.2861111111111111
ResearchPaper1,3,2,1,3,2,2,3,0.5964912280701755,1.0,0.2719546742209632
ResearchPaper1,3,2,1,3,2,3,0,0.711864406779661,1.0,0.38088445078459343
ResearchPaper1,3,2,1,3,2,3,1,0.5210084033613445,1.0,0.3424170616113744
ResearchPaper1,3,2,1,3,2,3,2,0.6218487394957983,1.0,0.36037441497659906
ResearchPaper1,3,2,1,3,2,3,3,0.3931623931623932,1.0,0.21810089020771514
ResearchPaper1,3,2,1,3,3,0,0,0.7049180327868853,1.0,0.3172043010752688
ResearchPaper1,3,2,1,3,3,0,1,0.64,1.0,0.2776230269266481
ResearchPaper1,3,2,1,3,3,0,2,0.5365853658536586,1.0,0.2295492487479132
ResearchPaper1,3,2,1,3,3,0,3,0.42622950819672134,1.0,0.312406576980568
ResearchPaper1,3,2,1,3,3,1,0,0.5950413223140496,1.0,0.22715627668659266
ResearchPaper1,3,2,1,3,3,1,1,0.6333333333333333,1.0,0.3216374269005848
ResearchPaper1,3,2,1,3,3,1,2,0.5245901639344263,1.0,0.2893923789907312
ResearchPaper1,3,2,1,3,3,1,3,0.4628099173553719,1.0,0.27034482758620687
ResearchPaper1,3,2,1,3,3,2,0,0.6785714285714286,1.0,0.30930930930930933
ResearchPaper1,3,2,1,3,3,2,1,0.578512396694215,1.0,0.24913194444444445
ResearchPaper1,3,2,1,3,3,2,2,0.4736842105263158,1.0,0.3158469945355191
ResearchPaper1,3,2,1,3,3,2,3,0.5619834710743802,1.0,0.3058510638297872
ResearchPaper1,3,2,1,3,3,3,0,0.6666666666666667,1.0,0.24374420759962928
ResearchPaper1,3,2,1,3,3,3,1,0.5470085470085471,1.0,0.2945619335347432
ResearchPaper1,3,2,1,3,3,3,2,0.4915254237288136,1.0,0.1802604523646333
ResearchPaper1,3,2,1,3,3,3,3,0.4369747899159664,1.0,0.29673590504451036
ResearchPaper1,3,2,2,0,0,0,0,0.8448275862068966,1.0,0.5173453996983409
ResearchPaper1,3,2,2,0,0,0,1,0.7931034482758621,1.0,0.5952
ResearchPaper1,3,2,2,0,0,0,2,0.49572649572649574,1.0,0.5097451274362819
ResearchPaper1,3,2,2,0,0,0,3,0.5391304347826087,1.0,0.4956772334293948
ResearchPaper1,3,2,2,0,0,1,0,0.7787610619469026,1.0,0.4645669291338583
ResearchPaper1,3,2,2,0,0,1,1,0.7413793103448276,1.0,0.6234177215189873
ResearchPaper1,3,2,2,0,0,1,2,0.7678571428571428,1.0,0.4790502793296089
ResearchPaper1,3,2,2,0,0,1,3,0.543859649122807,1.0,0.4105960264900662
ResearchPaper1,3,2,2,0,0,2,0,0.7927927927927928,1.0,0.4777947932618683
ResearchPaper1,3,2,2,0,0,2,1,0.7787610619469026,1.0,0.5437037037037037
ResearchPaper1,3,2,2,0,0,2,2,0.7222222222222222,1.0,0.5167682926829268
ResearchPaper1,3,2,2,0,0,2,3,0.5087719298245614,1.0,0.2623126338329764
ResearchPaper1,3,2,2,0,0,3,0,0.8181818181818181,1.0,0.5096296296296297
ResearchPaper1,3,2,2,0,0,3,1,0.6538461538461539,1.0,0.5007407407407407
ResearchPaper1,3,2,2,0,0,3,2,0.5871559633027523,1.0,0.5104477611940299
ResearchPaper1,3,2,2,0,0,3,3,0.5739130434782609,1.0,0.5544217687074829
ResearchPaper1,3,2,2,0,1,0,0,0.6972477064220184,1.0,0.5155096011816839
ResearchPaper1,3,2,2,0,1,0,1,0.4727272727272728,1.0,0.4970501474926254
ResearchPaper1,3,2,2,0,1,0,2,0.5391304347826087,1.0,0.6025437201907791
ResearchPaper1,3,2,2,0,1,0,3,0.6285714285714286,1.0,0.5076687116564417
ResearchPaper1,3,2,2,0,1,1,0,0.7610619469026548,1.0,0.40969162995594716
ResearchPaper1,3,2,2,0,1,1,1,0.625,1.0,0.48265460030165913
ResearchPaper1,3,2,2,0,1,1,2,0.5663716814159292,1.0,0.6038338658146964
ResearchPaper1,3,2,2,0,1,1,3,0.42201834862385323,1.0,0.41117478510028654
ResearchPaper1,3,2,2,0,1,2,0,0.7894736842105263,1.0,0.4642857142857143
ResearchPaper1,3,2,2,0,1,2,1,0.7413793103448276,1.0,0.6292307692307693
ResearchPaper1,3,2,2,0,1,2,2,0.6194690265486726,1.0,0.5586206896551724
ResearchPaper1,3,2,2,0,1,2,3,0.5585585585585586,1.0,0.32461355529131986
ResearchPaper1,3,2,2,0,1,3,0,0.7567567567567568,1.0,0.44904458598726116
ResearchPaper1,3,2,2,0,1,3,1,0.7142857142857143,1.0,0.49107142857142855
ResearchPaper1,3,2,2,0,1,3,2,0.6666666666666667,1.0,0.4591439688715953
ResearchPaper1,3,2,2,0,1,3,3,0.5740740740740741,1.0,0.4091580502215657
ResearchPaper1,3,2,2,0,2,0,0,0.8448275862068966,1.0,0.4467153284671533
ResearchPaper1,3,2,2,0,2,0,1,0.6608695652173913,1.0,0.46543778801843316
ResearchPaper1,3,2,2,0,2,0,2,0.5546218487394958,1.0,0.6296296296296297
ResearchPaper1,3,2,2,0,2,0,3,0.5982905982905983,1.0,0.25387755102040815
ResearchPaper1,3,2,2,0,2,1,0,0.8245614035087719,1.0,0.4785276073619632
ResearchPaper1,3,2,2,0,2,1,1,0.6782608695652175,1.0,0.30697674418604654
ResearchPaper1,3,2,2,0,2,1,2,0.6842105263157895,1.0,0.5092879256965944
ResearchPaper1,3,2,2,0,2,1,3,0.5344827586206897,1.0,0.4682651622002821
ResearchPaper1,3,2,2,0,2,2,0,0.8421052631578947,1.0,0.5333333333333333
ResearchPaper1,3,2,2,0,2,2,1,0.6896551724137931,1.0,0.6724683544303798
ResearchPaper1,3,2,2,0,2,2,2,0.5913043478260869,1.0,0.4648493543758967
ResearchPaper1,3,2,2,0,2,2,3,0.4807692307692307,1.0,0.45151515151515154
ResearchPaper1,3,2,2,0,2,3,0,0.8070175438596492,1.0,0.6
ResearchPaper1,3,2,2,0,2,3,1,0.6181818181818182,1.0,0.2306878306878307
ResearchPaper1,3,2,2,0,2,3,2,0.6902654867256637,1.0,0.46153846153846156
ResearchPaper1,3,2,2,0,2,3,3,0.5225225225225225,1.0,0.2623294858342078
ResearchPaper1,3,2,2,0,3,0,0,0.7652173913043478,1.0,0.47987616099071206
ResearchPaper1,3,2,2,0,3,0,1,0.7350427350427351,1.0,0.39097744360902253
ResearchPaper1,3,2,2,0,3,0,2,0.44067796610169496,1.0,0.44886363636363635
ResearchPaper1,3,2,2,0,3,0,3,0.5084745762711864,1.0,0.5589171974522293
ResearchPaper1,3,2,2,0,3,1,0,0.7037037037037037,1.0,0.45594405594405596
ResearchPaper1,3,2,2,0,3,1,1,0.711864406779661,1.0,0.25400213447171827
ResearchPaper1,3,2,2,0,3,1,2,0.5981308411214954,1.0,0.25741399762752076
ResearchPaper1,3,2,2,0,3,1,3,0.5517241379310345,1.0,0.47681159420289854
ResearchPaper1,3,2,2,0,3,2,0,0.7017543859649122,1.0,0.511520737327189
ResearchPaper1,3,2,2,0,3,2,1,0.6545454545454545,1.0,0.5395894428152492
ResearchPaper1,3,2,2,0,3,2,2,0.5739130434782609,1.0,0.6629746835443038
ResearchPaper1,3,2,2,0,3,2,3,0.5794392523364487,1.0,0.23185988323603002
ResearchPaper1,3,2,2,0,3,3,0,0.7758620689655172,1.0,0.5015105740181269
ResearchPaper1,3,2,2,0,3,3,1,0.7787610619469026,1.0,0.7195121951219512
ResearchPaper1,3,2,2,0,3,3,2,0.625,1.0,0.4740853658536585
ResearchPaper1,3,2,2,0,3,3,3,0.42307692307692313,1.0,0.24715261958997722
ResearchPaper1,3,2,2,1,0,0,0,0.8034188034188035,1.0,0.5545454545454546
ResearchPaper1,3,2,2,1,0,0,1,0.6608695652173913,1.0,0.44291609353507566
ResearchPaper1,3,2,2,1,0,0,2,0.6153846153846154,1.0,0.48330683624801274
ResearchPaper1,3,2,2,1,0,0,3,0.4915254237288136,1.0,0.4535073409461664
ResearchPaper1,3,2,2,1,0,1,0,0.8070175438596492,1.0,0.5198776758409785
ResearchPaper1,3,2,2,1,0,1,1,0.5689655172413793,1.0,0.547576301615799
ResearchPaper1,3,2,2,1,0,1,2,0.5862068965517242,1.0,0.5654648956356736
ResearchPaper1,3,2,2,1,0,1,3,0.4655172413793104,1.0,0.3968531468531469
ResearchPaper1,3,2,2,1,0,2,0,0.6415094339622642,1.0,0.476123595505618
ResearchPaper1,3,2,2,1,0,2,1,0.717948717948718,1.0,0.6865148861646234
ResearchPaper1,3,2,2,1,0,2,2,0.5263157894736843,1.0,0.4146341463414634
ResearchPaper1,3,2,2,1,0,2,3,0.6491228070175439,1.0,0.534711964549483
ResearchPaper1,3,2,2,1,0,3,0,0.7478260869565218,1.0,0.4143884892086331
ResearchPaper1,3,2,2,1,0,3,1,0.5913043478260869,1.0,0.38317757009345793
ResearchPaper1,3,2,2,1,0,3,2,0.5892857142857143,1.0,0.3950413223140496
ResearchPaper1,3,2,2,1,0,3,3,0.7142857142857143,1.0,0.288698955365622
ResearchPaper1,3,2,2,1,1,0,0,0.7863247863247863,1.0,0.4648876404494382
ResearchPaper1,3,2,2,1,1,0,1,0.6271186440677966,1.0,0.3188720173535792
ResearchPaper1,3,2,2,1,1,0,2,0.6271186440677966,1.0,0.5911251980982567
ResearchPaper1,3,2,2,1,1,0,3,0.5391304347826087,1.0,0.4583333333333333
ResearchPaper1,3,2,2,1,1,1,0,0.711864406779661,1.0,0.5473856209150327
ResearchPaper1,3,2,2,1,1,1,1,0.6206896551724138,1.0,0.22174657534246575
ResearchPaper1,3,2,2,1,1,1,2,0.6017699115044248,1.0,0.49489795918367346
ResearchPaper1,3,2,2,1,1,1,3,0.4444444444444444,1.0,0.4005102040816326
ResearchPaper1,3,2,2,1,1,2,0,0.6666666666666667,1.0,0.42775393419170243
ResearchPaper1,3,2,2,1,1,2,1,0.5964912280701755,1.0,0.23992673992673993
ResearchPaper1,3,2,2,1,1,2,2,0.5523809523809524,1.0,0.411522633744856
ResearchPaper1,3,2,2,1,1,2,3,0.5714285714285714,1.0,0.4250720461095101
ResearchPaper1,3,2,2,1,1,3,0,0.7130434782608696,1.0,0.44305555555555554
ResearchPaper1,3,2,2,1,1,3,1,0.6,1.0,0.4287769784172662
ResearchPaper1,3,2,2,1,1,3,2,0.509090909090909,1.0,0.4144271570014144
ResearchPaper1,3,2,2,1,1,3,3,0.5391304347826087,1.0,0.2437137330754352
ResearchPaper1,3,2,2,1,2,0,0,0.6666666666666667,1.0,0.4453900709219858
ResearchPaper1,3,2,2,1,2,0,1,0.6890756302521008,1.0,0.3834394904458599
ResearchPaper1,3,2,2,1,2,0,2,0.6551724137931034,1.0,0.2755417956656347
ResearchPaper1,3,2,2,1,2,0,3,0.5892857142857143,1.0,0.4165497896213184
ResearchPaper1,3,2,2,1,2,1,0,0.7894736842105263,1.0,0.5443959243085881
ResearchPaper1,3,2,2,1,2,1,1,0.6379310344827587,1.0,0.4426002766251729
ResearchPaper1,3,2,2,1,2,1,2,0.6140350877192983,1.0,0.4097331240188383
ResearchPaper1,3,2,2,1,2,1,3,0.423728813559322,1.0,0.40633245382585753
ResearchPaper1,3,2,2,1,2,2,0,0.75,1.0,0.42785445420326224
ResearchPaper1,3,2,2,1,2,2,1,0.6140350877192983,1.0,0.5234375
ResearchPaper1,3,2,2,1,2,2,2,0.5641025641025641,1.0,0.5688225538971807
ResearchPaper1,3,2,2,1,2,2,3,0.5641025641025641,1.0,0.3784860557768924
ResearchPaper1,3,2,2,1,2,3,0,0.736842105263158,1.0,0.46448863636363635
ResearchPaper1,3,2,2,1,2,3,1,0.7079646017699115,1.0,0.2825361512791991
ResearchPaper1,3,2,2,1,2,3,2,0.5087719298245614,1.0,0.3791208791208791
ResearchPaper1,3,2,2,1,2,3,3,0.5225225225225225,1.0,0.4522184300341297
ResearchPaper1,3,2,2,1,3,0,0,0.8135593220338984,1.0,0.5383435582822086
ResearchPaper1,3,2,2,1,3,0,1,0.6722689075630253,1.0,0.4721311475409836
ResearchPaper1,3,2,2,1,3,0,2,0.625,1.0,0.24168297455968688
ResearchPaper1,3,2,2,1,3,0,3,0.5666666666666667,1.0,0.5053619302949062
ResearchPaper1,3,2,2,1,3,1,0,0.7068965517241379,1.0,0.27936507936507937
ResearchPaper1,3,2,2,1,3,1,1,0.6440677966101696,1.0,0.3876871880199667
ResearchPaper1,3,2,2,1,3,1,2,0.6495726495726496,1.0,0.2495274102079395
ResearchPaper1,3,2,2,1,3,1,3,0.5299145299145299,1.0,0.23279524214103653
ResearchPaper1,3,2,2,1,3,2,0,0.7758620689655172,1.0,0.5520833333333334
ResearchPaper1,3,2,2,1,3,2,1,0.5132743362831859,1.0,0.37331536388140163
ResearchPaper1,3,2,2,1,3,2,2,0.6371681415929203,1.0,0.2564841498559078
ResearchPaper1,3,2,2,1,3,2,3,0.5517241379310345,1.0,0.47297297297297297
ResearchPaper1,3,2,2,1,3,3,0,0.7433628318584071,1.0,0.5376506024096386
ResearchPaper1,3,2,2,1,3,3,1,0.6218487394957983,1.0,0.4279475982532751
ResearchPaper1,3,2,2,1,3,3,2,0.5217391304347826,1.0,0.45927903871829107
ResearchPaper1,3,2,2,1,3,3,3,0.45378151260504207,1.0,0.38683602771362585
ResearchPaper1,3,2,2,2,0,0,0,0.6956521739130435,1.0,0.3972809667673716
ResearchPaper1,3,2,2,2,0,0,1,0.5517241379310345,1.0,0.3366174055829228
ResearchPaper1,3,2,2,2,0,0,2,0.4655172413793104,1.0,0.358161648177496
ResearchPaper1,3,2,2,2,0,0,3,0.4521739130434783,1.0,0.3756708407871199
ResearchPaper1,3,2,2,2,0,1,0,0.7586206896551724,1.0,0.3803088803088803
ResearchPaper1,3,2,2,2,0,1,1,0.6608695652173913,1.0,0.4381107491856677
ResearchPaper1,3,2,2,2,0,1,2,0.5217391304347826,1.0,0.44821428571428573
ResearchPaper1,3,2,2,2,0,1,3,0.5614035087719298,1.0,0.4356120826709062
ResearchPaper1,3,2,2,2,0,2,0,0.6260869565217391,1.0,0.3637747336377473
ResearchPaper1,3,2,2,2,0,2,1,0.7478260869565218,1.0,0.5069444444444444
ResearchPaper1,3,2,2,2,0,2,2,0.6607142857142857,1.0,0.3741830065359477
ResearchPaper1,3,2,2,2,0,2,3,0.5517241379310345,1.0,0.43328100470957615
ResearchPaper1,3,2,2,2,0,3,0,0.6071428571428572,1.0,0.29285714285714287
ResearchPaper1,3,2,2,2,0,3,1,0.5862068965517242,1.0,0.34594594594594597
ResearchPaper1,3,2,2,2,0,3,2,0.6363636363636364,1.0,0.34143377885783716
ResearchPaper1,3,2,2,2,0,3,3,0.5321100917431192,1.0,0.3338323353293413
ResearchPaper1,3,2,2,2,1,0,0,0.7457627118644068,1.0,0.4357262103505843
ResearchPaper1,3,2,2,2,1,0,1,0.6666666666666667,1.0,0.42385786802030456
ResearchPaper1,3,2,2,2,1,0,2,0.5084745762711864,1.0,0.23710482529118138
ResearchPaper1,3,2,2,2,1,0,3,0.5932203389830508,1.0,0.40405405405405403
ResearchPaper1,3,2,2,2,1,1,0,0.6666666666666667,1.0,0.36698717948717946
ResearchPaper1,3,2,2,2,1,1,1,0.6842105263157895,1.0,0.47619047619047616
