model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,,
Process101,3,3,1,1,2,0,0,10,0.784,0.784,0.760190596,0.858856089,0.5275,,,
Process101,3,3,1,1,2,0,1,11,0.806451613,0.806451613,0.640466531,0.867525299,0.25,,,
Process101,3,3,1,1,2,0,2,12,0.731707317,0.731707317,0.679364791,0.840485075,0.5275,,,
Process101,3,3,1,1,2,0,3,13,0.6875,0.6875,0.608505747,0.820392891,0.6175,,,
Process101,3,3,1,1,2,1,0,11,0.806451613,0.806451613,0.57188294,0.867525299,0.5525,,,
Process101,3,3,1,1,2,1,1,12,0.715447154,0.715447154,0.781525346,0.850844278,0.54,,,
Process101,3,3,1,1,2,1,2,13,0.595041322,0.595041322,0.592445141,0.790430622,0.5125,,,
Process101,3,3,1,1,2,1,3,14,0.525423729,0.525423729,0.577748171,0.766990291,0.38,,,
Process101,3,3,1,1,2,2,0,12,0.786885246,0.786885246,0.657581418,0.871584699,0.5875,,,
Process101,3,3,1,1,2,2,1,13,0.655737705,0.655737705,0.600329835,0.812677389,0.495,,,
Process101,3,3,1,1,2,2,2,14,0.72,0.72,0.696912226,0.845730028,0.5025,,,
Process101,3,3,1,1,2,2,3,15,0.596774194,0.596774194,0.718441645,0.788167939,0.41,,,
Process101,3,3,1,1,2,3,0,13,0.715447154,0.715447154,0.677068966,0.834424696,0.5725,,,
Process101,3,3,1,1,2,3,1,14,0.633333333,0.633333333,0.527004712,0.805899144,0.4,,,
Process101,3,3,1,1,2,3,2,15,0.617886179,0.617886179,0.654723606,0.797335871,0.4725,,,
Process101,3,3,1,1,2,3,3,16,0.601626016,0.601626016,0.591910382,0.791030534,0.3775,,,
Process101,3,3,1,1,3,0,0,11,0.746031746,0.746031746,0.624014519,0.844155844,0.6125,,,
Process101,3,3,1,1,3,0,1,12,0.787401575,0.787401575,0.658045977,0.869565217,0.5425,,,
Process101,3,3,1,1,3,0,2,13,0.746031746,0.746031746,0.720714286,0.860465116,0.46,,,
Process101,3,3,1,1,3,0,3,14,0.492063492,0.492063492,0.508672414,0.74368932,0.395,,,
Process101,3,3,1,1,3,1,0,12,0.8,0.8,0.765210875,0.864765409,0.455,,,
Process101,3,3,1,1,3,1,1,13,0.688,0.688,0.540269188,0.822701689,0.4725,,,
Process101,3,3,1,1,3,1,2,14,0.709677419,0.709677419,0.636760711,0.842541436,0.505,,,
Process101,3,3,1,1,3,1,3,15,0.619047619,0.619047619,0.546400862,0.806722689,0.365,,,
Process101,3,3,1,1,3,2,0,13,0.764227642,0.764227642,0.560414519,0.852504638,0.5625,,,
Process101,3,3,1,1,3,2,1,14,0.692913386,0.692913386,0.542269188,0.823199252,0.51,,,
Process101,3,3,1,1,3,2,2,15,0.692913386,0.692913386,0.694109195,0.834254144,0.62,,,
Process101,3,3,1,1,3,2,3,16,0.55,0.55,0.580991769,0.774131274,0.3425,,,
Process101,3,3,1,1,3,3,0,14,0.68852459,0.68852459,0.608637931,0.825023518,0.41,,,
Process101,3,3,1,1,3,3,1,15,0.699186992,0.699186992,0.67183908,0.828330206,0.61,,,
Process101,3,3,1,1,3,3,2,16,0.650793651,0.650793651,0.533852766,0.80754717,0.6175,,,
Process101,3,3,1,1,3,3,3,17,0.639344262,0.639344262,0.661354232,0.806451613,0.565,,,
Process101,3,3,1,2,0,0,0,9,0.736,0.736,0.733285714,0.835616438,0.59,,,
Process101,3,3,1,2,0,0,1,10,0.605042017,0.605042017,0.706756598,0.791549296,0.495,,,
Process101,3,3,1,2,0,0,2,11,0.617886179,0.617886179,0.707790323,0.792717087,0.41,,,
Process101,3,3,1,2,0,0,3,12,0.585365854,0.585365854,0.724138528,0.792051756,0.435,,,
Process101,3,3,1,2,0,1,0,10,0.704,0.704,0.744640543,0.834538879,0.5375,,,
Process101,3,3,1,2,0,1,1,11,0.661290323,0.661290323,0.716304348,0.808333333,0.5325,,,
Process101,3,3,1,2,0,1,2,12,0.656,0.656,0.715465638,0.805555556,0.4775,,,
Process101,3,3,1,2,0,1,3,13,0.508196721,0.508196721,0.691691441,0.751428571,0.5,,,
Process101,3,3,1,2,0,2,0,11,0.682539683,0.682539683,0.747587203,0.825929284,0.52,,,
Process101,3,3,1,2,0,2,1,12,0.672131148,0.672131148,0.741432018,0.824977211,0.43,,,
Process101,3,3,1,2,0,2,2,13,0.639344262,0.639344262,0.719959752,0.801675978,0.3675,,,
Process101,3,3,1,2,0,2,3,14,0.52892562,0.52892562,0.693869048,0.760683761,0.3675,,,
Process101,3,3,1,2,0,3,0,12,0.68852459,0.68852459,0.723,0.819944598,0.615,,,
Process101,3,3,1,2,0,3,1,13,0.79338843,0.79338843,0.786903313,0.87431694,0.5775,,,
Process101,3,3,1,2,0,3,2,14,0.606557377,0.606557377,0.704873656,0.789325843,0.375,,,
Process101,3,3,1,2,0,3,3,15,0.689655172,0.689655172,0.759178118,0.840782123,0.4775,,,
Process101,3,3,1,2,1,0,0,10,0.780487805,0.780487805,0.679849673,0.852861035,0.5575,,,
Process101,3,3,1,2,1,0,1,11,0.606557377,0.606557377,0.6365,0.789325843,0.5,,,
Process101,3,3,1,2,1,0,2,12,0.634146341,0.634146341,0.662439655,0.810265811,0.455,,,
Process101,3,3,1,2,1,0,3,13,0.62992126,0.62992126,0.729708333,0.805301645,0.425,,,
Process101,3,3,1,2,1,1,0,11,0.758064516,0.758064516,0.77615245,0.860273973,0.5,,,
Process101,3,3,1,2,1,1,1,12,0.64,0.64,0.714454545,0.799442897,0.5375,,,
Process101,3,3,1,2,1,1,2,13,0.608,0.608,0.707951407,0.787114846,0.32,,,
Process101,3,3,1,2,1,1,3,14,0.629032258,0.629032258,0.709725806,0.796089385,0.4025,,,
Process101,3,3,1,2,1,2,0,12,0.736,0.736,0.733603448,0.835616438,0.5825,,,
Process101,3,3,1,2,1,2,1,13,0.606557377,0.606557377,0.635583333,0.789325843,0.4825,,,
Process101,3,3,1,2,1,2,2,14,0.542372881,0.542372881,0.62663587,0.769230769,0.41,,,
Process101,3,3,1,2,1,2,3,15,0.48,0.48,0.577304993,0.74906015,0.455,,,
Process101,3,3,1,2,1,3,0,13,0.573770492,0.573770492,0.701805195,0.776836158,0.525,,,
Process101,3,3,1,2,1,3,1,14,0.561983471,0.561983471,0.718903666,0.785315985,0.3575,,,
Process101,3,3,1,2,1,3,2,15,0.628099174,0.628099174,0.71,0.798319328,0.435,,,
Process101,3,3,1,2,1,3,3,16,0.666666667,0.666666667,0.73841313,0.824497258,0.4575,,,
Process101,3,3,1,2,2,0,0,11,0.8,0.8,0.629277778,0.859078591,0.5575,,,
Process101,3,3,1,2,2,0,1,12,0.6875,0.6875,0.675708333,0.826401447,0.5975,,,
Process101,3,3,1,2,2,0,2,13,0.535433071,0.535433071,0.646684685,0.768587361,0.4975,,,
Process101,3,3,1,2,2,0,3,14,0.62295082,0.62295082,0.659594203,0.806985294,0.44,,,
Process101,3,3,1,2,2,1,0,12,0.768,0.768,0.673619883,0.847411444,0.4275,,,
Process101,3,3,1,2,2,1,1,13,0.64516129,0.64516129,0.7125,0.802228412,0.44,,,
Process101,3,3,1,2,2,1,2,14,0.578125,0.578125,0.652441931,0.784331797,0.4675,,,
Process101,3,3,1,2,2,1,3,15,0.614173228,0.614173228,0.530819499,0.799266728,0.3375,,,
Process101,3,3,1,2,2,2,0,13,0.677966102,0.677966102,0.719,0.818941504,0.43,,,
Process101,3,3,1,2,2,2,1,14,0.704,0.704,0.726601881,0.82369146,0.42,,,
Process101,3,3,1,2,2,2,2,15,0.621848739,0.621848739,0.581666667,0.797752809,0.605,,,
Process101,3,3,1,2,2,2,3,16,0.612903226,0.612903226,0.578715909,0.789915966,0.455,,,
Process101,3,3,1,2,2,3,0,14,0.731707317,0.731707317,0.703629764,0.851239669,0.7,,,
Process101,3,3,1,2,2,3,1,15,0.624,0.624,0.665878788,0.804766269,0.615,,,
Process101,3,3,1,2,2,3,2,16,0.590163934,0.590163934,0.577214286,0.783098592,0.5425,,,
Process101,3,3,1,2,2,3,3,17,0.704,0.704,0.599465517,0.82369146,0.3875,,,
Process101,3,3,1,2,3,0,0,12,0.724409449,0.724409449,0.533285714,0.830136986,0.515,,,
Process101,3,3,1,2,3,0,1,13,0.578512397,0.578512397,0.632351724,0.779661017,0.57,,,
Process101,3,3,1,2,3,0,2,14,0.645669291,0.645669291,0.584679348,0.8,0.505,,,
Process101,3,3,1,2,3,0,3,15,0.515625,0.515625,0.494052632,0.747159091,0.38,,,
Process101,3,3,1,2,3,1,0,13,0.692913386,0.692913386,0.595489028,0.818181818,0.6,,,
Process101,3,3,1,2,3,1,1,14,0.713178295,0.713178295,0.680365591,0.835431655,0.365,,,
Process101,3,3,1,2,3,1,2,15,0.64,0.64,0.582548851,0.799442897,0.41,,,
Process101,3,3,1,2,3,1,3,16,0.551181102,0.551181102,0.51945098,0.774791474,0.42,,,
Process101,3,3,1,2,3,2,0,14,0.765625,0.765625,0.701959519,0.855486173,0.52,,,
Process101,3,3,1,2,3,2,1,15,0.688,0.688,0.673632184,0.828649139,0.4425,,,
Process101,3,3,1,2,3,2,2,16,0.661417323,0.661417323,0.607098851,0.817272727,0.4,,,
Process101,3,3,1,2,3,2,3,17,0.650793651,0.650793651,0.519625,0.802777778,0.51,,,
Process101,3,3,1,2,3,3,0,15,0.708661417,0.708661417,0.750708333,0.834986474,0.2975,,,
Process101,3,3,1,2,3,3,1,16,0.629032258,0.629032258,0.640627586,0.796089385,0.3275,,,
Process101,3,3,1,2,3,3,2,17,0.580645161,0.580645161,0.506047619,0.777464789,0.42,,,
Process101,3,3,1,2,3,3,3,18,0.532258065,0.532258065,0.495352941,0.758522727,0.36,,,
Process101,3,3,1,3,0,0,0,10,0.677165354,0.677165354,0.706422287,0.807414105,0.4825,,,
Process101,3,3,1,3,0,0,1,11,0.656,0.656,0.701304985,0.800909091,0.4125,,,
Process101,3,3,1,3,0,0,2,12,0.603174603,0.603174603,0.693286552,0.780018332,0.5525,,,
Process101,3,3,1,3,0,0,3,13,0.540983607,0.540983607,0.679655281,0.760223048,0.4675,,,
Process101,3,3,1,3,0,1,0,11,0.754098361,0.754098361,0.722670968,0.838565022,0.57,,,
Process101,3,3,1,3,0,1,1,12,0.612903226,0.612903226,0.691680108,0.785517874,0.3875,,,
Process101,3,3,1,3,0,1,2,13,0.592,0.592,0.688454301,0.776654412,0.47,,,
Process101,3,3,1,3,0,1,3,14,0.532258065,0.532258065,0.698683871,0.766697164,0.39,,,
Process101,3,3,1,3,0,2,0,12,0.645669291,0.645669291,0.71957478,0.806624888,0.4675,,,
Process101,3,3,1,3,0,2,1,13,0.688,0.688,0.728645161,0.823686554,0.61,,,
Process101,3,3,1,3,0,2,2,14,0.544,0.544,0.680522551,0.758109361,0.5525,,,
Process101,3,3,1,3,0,2,3,15,0.569105691,0.569105691,0.703514174,0.781619654,0.42,,,
Process101,3,3,1,3,0,3,0,13,0.683333333,0.683333333,0.705269569,0.814545455,0.265,,,
Process101,3,3,1,3,0,3,1,14,0.569105691,0.569105691,0.684745968,0.76987061,0.395,,,
Process101,3,3,1,3,0,3,2,15,0.65,0.65,0.698698554,0.802559415,0.345,,,
Process101,3,3,1,3,0,3,3,16,0.578512397,0.578512397,0.685873656,0.775415896,0.3275,,,
Process101,3,3,1,3,1,0,0,11,0.71875,0.71875,0.646974416,0.822421525,0.5375,,,
Process101,3,3,1,3,1,0,1,12,0.736,0.736,0.653794339,0.830493274,0.64,,,
Process101,3,3,1,3,1,0,2,13,0.5625,0.5625,0.616370968,0.762211982,0.455,,,
Process101,3,3,1,3,1,0,3,14,0.515625,0.515625,0.606648746,0.743494424,0.3175,,,
Process101,3,3,1,3,1,1,0,12,0.629032258,0.629032258,0.701253321,0.791590494,0.47,,,
Process101,3,3,1,3,1,1,1,13,0.745762712,0.745762712,0.724357079,0.837691614,0.495,,,
Process101,3,3,1,3,1,1,2,14,0.619047619,0.619047619,0.695175316,0.786106033,0.5475,,,
Process101,3,3,1,3,1,1,3,15,0.548387097,0.548387097,0.702744313,0.772810219,0.365,,,
Process101,3,3,1,3,1,2,0,13,0.655737705,0.655737705,0.703969652,0.803099362,0.605,,,
Process101,3,3,1,3,1,2,1,14,0.693548387,0.693548387,0.717273746,0.815551537,0.395,,,
Process101,3,3,1,3,1,2,2,15,0.644628099,0.644628099,0.698902316,0.799817185,0.485,,,
Process101,3,3,1,3,1,2,3,16,0.585365854,0.585365854,0.557838359,0.776036866,0.475,,,
Process101,3,3,1,3,1,3,0,14,0.672131148,0.672131148,0.64016129,0.809090909,0.4825,,,
Process101,3,3,1,3,1,3,1,15,0.612903226,0.612903226,0.629488615,0.785517874,0.5075,,,
Process101,3,3,1,3,1,3,2,16,0.548387097,0.548387097,0.686677985,0.760889713,0.3325,,,
Process101,3,3,1,3,1,3,3,17,0.548387097,0.548387097,0.551434604,0.760889713,0.3025,,,
Process101,3,3,1,3,2,0,0,12,0.725806452,0.725806452,0.716156682,0.827338129,0.46,,,
Process101,3,3,1,3,2,0,1,13,0.646153846,0.646153846,0.632593794,0.793291024,0.505,,,
Process101,3,3,1,3,2,0,2,14,0.571428571,0.571428571,0.620177274,0.767741935,0.3375,,,
Process101,3,3,1,3,2,0,3,15,0.584615385,0.584615385,0.491430492,0.769019248,0.4575,,,
Process101,3,3,1,3,2,1,0,13,0.698412698,0.698412698,0.642836485,0.816050496,0.4925,,,
Process101,3,3,1,3,2,1,1,14,0.62992126,0.62992126,0.651366224,0.800718133,0.5675,,,
Process101,3,3,1,3,2,1,2,15,0.625,0.625,0.716613741,0.798025135,0.3325,,,
Process101,3,3,1,3,2,1,3,16,0.512,0.512,0.626538816,0.757798165,0.3375,,,
Process101,3,3,1,3,2,2,0,14,0.724409449,0.724409449,0.607626728,0.835689046,0.535,,,
Process101,3,3,1,3,2,2,1,15,0.6,0.6,0.621417552,0.784331797,0.4375,,,
Process101,3,3,1,3,2,2,2,16,0.555555556,0.555555556,0.717531136,0.777571826,0.3875,,,
Process101,3,3,1,3,2,2,3,17,0.561983471,0.561983471,0.68485911,0.769230769,0.46,,,
Process101,3,3,1,3,2,3,0,15,0.693548387,0.693548387,0.710364474,0.815551537,0.5375,,,
Process101,3,3,1,3,2,3,1,16,0.548387097,0.548387097,0.680966206,0.760889713,0.415,,,
Process101,3,3,1,3,2,3,2,17,0.585365854,0.585365854,0.556270968,0.776036866,0.3475,,,
Process101,3,3,1,3,2,3,3,18,0.515625,0.515625,0.499540889,0.755718207,0.375,,,
Process101,3,3,1,3,3,0,0,13,0.606557377,0.606557377,0.496021505,0.784926471,0.6025,,,
Process101,3,3,1,3,3,0,1,14,0.614173228,0.614173228,0.694287634,0.783363803,0.415,,,
Process101,3,3,1,3,3,0,2,15,0.569230769,0.569230769,0.48605952,0.762867647,0.46,,,
Process101,3,3,1,3,3,0,3,16,0.625954198,0.625954198,0.646902053,0.795881826,0.5025,,,
Process101,3,3,1,3,3,1,0,14,0.704,0.704,0.644336485,0.818755636,0.45,,,
Process101,3,3,1,3,3,1,1,15,0.688,0.688,0.514713073,0.81283906,0.5725,,,
Process101,3,3,1,3,3,1,2,16,0.59375,0.59375,0.713911389,0.786101083,0.4525,,,
Process101,3,3,1,3,3,1,3,17,0.435483871,0.435483871,0.465542639,0.716446125,0.355,,,
Process101,3,3,1,3,3,2,0,15,0.650793651,0.650793651,0.504537634,0.798181818,0.5625,,,
Process101,3,3,1,3,3,2,1,16,0.640625,0.640625,0.590107527,0.803939123,0.435,,,
Process101,3,3,1,3,3,2,2,17,0.466666667,0.466666667,0.538921473,0.734213007,0.38,,,
Process101,3,3,1,3,3,2,3,18,0.492063492,0.492063492,0.509111111,0.75257732,0.3975,,,
Process101,3,3,1,3,3,3,0,16,0.661016949,0.661016949,0.577491657,0.808043876,0.4275,,,
Process101,3,3,1,3,3,3,1,17,0.596774194,0.596774194,0.561706989,0.779411765,0.4875,,,
Process101,3,3,1,3,3,3,2,18,0.559322034,0.559322034,0.612688172,0.771375465,0.4,,,
Process101,3,3,1,3,3,3,3,19,0.708661417,0.708661417,0.53427175,0.829937998,0.4425,,,
Process101,3,3,2,0,0,0,0,8,0.826446281,0.826446281,0.803553216,0.888252149,0.5825,,,
Process101,3,3,2,0,0,0,1,9,0.721311475,0.721311475,0.760201149,0.84270734,0.505,,,
Process101,3,3,2,0,0,0,2,10,0.626086957,0.626086957,0.741324451,0.812682927,0.5175,,,
Process101,3,3,2,0,0,0,3,11,0.543859649,0.543859649,0.704767665,0.770392749,0.52,,,
Process101,3,3,2,0,0,1,0,9,0.803418803,0.803418803,0.758685845,0.864553314,0.5625,,,
Process101,3,3,2,0,0,1,1,10,0.7,0.7,0.734025974,0.824561404,0.5025,,,
Process101,3,3,2,0,0,1,2,11,0.683333333,0.683333333,0.729809673,0.818181818,0.5375,,,
Process101,3,3,2,0,0,1,3,12,0.629032258,0.629032258,0.743216113,0.805609284,0.5175,,,
Process101,3,3,2,0,0,2,0,10,0.847457627,0.847457627,0.809565217,0.896848138,0.535,,,
Process101,3,3,2,0,0,2,1,11,0.733333333,0.733333333,0.779920635,0.854227405,0.5325,,,
Process101,3,3,2,0,0,2,2,12,0.644067797,0.644067797,0.744494003,0.816682832,0.6025,,,
Process101,3,3,2,0,0,2,3,13,0.534482759,0.534482759,0.723983376,0.777227723,0.4125,,,
Process101,3,3,2,0,0,3,0,11,0.814159292,0.814159292,0.764060559,0.869942197,0.4025,,,
Process101,3,3,2,0,0,3,1,12,0.655172414,0.655172414,0.725651225,0.810650888,0.49,,,
Process101,3,3,2,0,0,3,2,13,0.68907563,0.68907563,0.730844156,0.82111437,0.51,,,
Process101,3,3,2,0,0,3,3,14,0.533333333,0.533333333,0.726785714,0.771964462,0.38,,,
Process101,3,3,2,0,1,0,0,9,0.789915966,0.789915966,0.627913534,0.858789625,0.4575,,,
Process101,3,3,2,0,1,0,1,10,0.632478632,0.632478632,0.613393417,0.813229572,0.4625,,,
Process101,3,3,2,0,1,0,2,11,0.672131148,0.672131148,0.658841294,0.812316716,0.49,,,
Process101,3,3,2,0,1,0,3,12,0.467741935,0.467741935,0.586265144,0.740039841,0.45,,,
Process101,3,3,2,0,1,1,0,10,0.776859504,0.776859504,0.685238095,0.853025937,0.5275,,,
Process101,3,3,2,0,1,1,1,11,0.745762712,0.745762712,0.616344708,0.843023256,0.59,,,
Process101,3,3,2,0,1,1,2,12,0.661016949,0.661016949,0.747531348,0.823017408,0.4075,,,
Process101,3,3,2,0,1,1,3,13,0.601626016,0.601626016,0.689193723,0.807655502,0.4325,,,
Process101,3,3,2,0,1,2,0,11,0.779661017,0.779661017,0.685860317,0.855491329,0.6225,,,
Process101,3,3,2,0,1,2,1,12,0.660869565,0.660869565,0.74912069,0.825412221,0.515,,,
Process101,3,3,2,0,1,2,2,13,0.627118644,0.627118644,0.589861751,0.798219585,0.3925,,,
Process101,3,3,2,0,1,2,3,14,0.655462185,0.655462185,0.787553492,0.837051406,0.465,,,
Process101,3,3,2,0,1,3,0,12,0.8,0.8,0.670037427,0.878962536,0.675,,,
Process101,3,3,2,0,1,3,1,13,0.677966102,0.677966102,0.736210317,0.817647059,0.3975,,,
Process101,3,3,2,0,1,3,2,14,0.683333333,0.683333333,0.68262987,0.829807692,0.625,,,
Process101,3,3,2,0,1,3,3,15,0.578512397,0.578512397,0.640396429,0.776119403,0.4875,,,
Process101,3,3,2,0,2,0,0,10,0.816666667,0.816666667,0.641871429,0.868194842,0.62,,,
Process101,3,3,2,0,2,0,1,11,0.754098361,0.754098361,0.679699248,0.843930636,0.5175,,,
Process101,3,3,2,0,2,0,2,12,0.639344262,0.639344262,0.742092391,0.811411992,0.49,,,
Process101,3,3,2,0,2,0,3,13,0.537815126,0.537815126,0.726870629,0.774925962,0.43,,,
Process101,3,3,2,0,2,1,0,11,0.809917355,0.809917355,0.763865546,0.865329513,0.565,,,
Process101,3,3,2,0,2,1,1,12,0.786885246,0.786885246,0.689126984,0.856321839,0.56,,,
Process101,3,3,2,0,2,1,2,13,0.661157025,0.661157025,0.677590909,0.820636451,0.36,,,
Process101,3,3,2,0,2,1,3,14,0.55,0.55,0.52879156,0.778543307,0.4375,,,
Process101,3,3,2,0,2,2,0,12,0.803278689,0.803278689,0.673119658,0.879310345,0.565,,,
Process101,3,3,2,0,2,2,1,13,0.666666667,0.666666667,0.726732348,0.814159292,0.4375,,,
Process101,3,3,2,0,2,2,2,14,0.644628099,0.644628099,0.618555718,0.814313346,0.535,,,
Process101,3,3,2,0,2,2,3,15,0.627118644,0.627118644,0.591821429,0.798219585,0.36,,,
Process101,3,3,2,0,2,3,0,13,0.754098361,0.754098361,0.747857143,0.843930636,0.3125,,,
Process101,3,3,2,0,2,3,1,14,0.610169492,0.610169492,0.614700957,0.803902439,0.5725,,,
Process101,3,3,2,0,2,3,2,15,0.632478632,0.632478632,0.719590919,0.801186944,0.4,,,
Process101,3,3,2,0,2,3,3,16,0.677966102,0.677966102,0.682289474,0.829315333,0.38,,,
Process101,3,3,2,0,3,0,0,11,0.780487805,0.780487805,0.754849206,0.853448276,0.6275,,,
Process101,3,3,2,0,3,0,1,12,0.776859504,0.776859504,0.629421102,0.853025937,0.6575,,,
Process101,3,3,2,0,3,0,2,13,0.699186992,0.699186992,0.688132184,0.833652008,0.525,,,
Process101,3,3,2,0,3,0,3,14,0.639344262,0.639344262,0.676202665,0.811411992,0.51,,,
Process101,3,3,2,0,3,1,0,12,0.833333333,0.833333333,0.771183193,0.874285714,0.5675,,,
Process101,3,3,2,0,3,1,1,13,0.661290323,0.661290323,0.598919255,0.806451613,0.59,,,
Process101,3,3,2,0,3,1,2,14,0.7,0.7,0.6515,0.847169811,0.545,,,
Process101,3,3,2,0,3,1,3,15,0.661157025,0.661157025,0.657405811,0.837524178,0.48,,,
Process101,3,3,2,0,3,2,0,13,0.754098361,0.754098361,0.677849206,0.843930636,0.45,,,
Process101,3,3,2,0,3,2,1,14,0.770491803,0.770491803,0.752626984,0.850144092,0.5575,,,
Process101,3,3,2,0,3,2,2,15,0.596774194,0.596774194,0.516032967,0.78041543,0.5025,,,
Process101,3,3,2,0,3,2,3,16,0.672268908,0.672268908,0.658764665,0.814705882,0.495,,,
Process101,3,3,2,0,3,3,0,14,0.752136752,0.752136752,0.696645299,0.857006673,0.435,,,
Process101,3,3,2,0,3,3,1,15,0.728813559,0.728813559,0.744356869,0.836734694,0.3975,,,
Process101,3,3,2,0,3,3,2,16,0.561983471,0.561983471,0.641376623,0.769461078,0.46,,,
Process101,3,3,2,0,3,3,3,17,0.672131148,0.672131148,0.703447205,0.83538316,0.4625,,,
Process101,3,3,2,1,0,0,0,9,0.760330579,0.760330579,0.769555556,0.857819905,0.5975,,,
Process101,3,3,2,1,0,0,1,10,0.689655172,0.689655172,0.719827586,0.818269231,0.51,,,
Process101,3,3,2,1,0,0,2,11,0.603174603,0.603174603,0.741737401,0.800561798,0.485,,,
Process101,3,3,2,1,0,0,3,12,0.644628099,0.644628099,0.729130747,0.809297913,0.4025,,,
Process101,3,3,2,1,0,1,0,10,0.677419355,0.677419355,0.737672414,0.819379116,0.6025,,,
Process101,3,3,2,1,0,1,1,11,0.677419355,0.677419355,0.714416792,0.807839388,0.4575,,,
Process101,3,3,2,1,0,1,2,12,0.672268908,0.672268908,0.712568966,0.809615385,0.49,,,
Process101,3,3,2,1,0,1,3,13,0.601626016,0.601626016,0.763549784,0.807655502,0.5525,,,
Process101,3,3,2,1,0,2,0,11,0.694915254,0.694915254,0.737529557,0.830188679,0.4675,,,
Process101,3,3,2,1,0,2,1,12,0.745762712,0.745762712,0.733735632,0.837452471,0.59,,,
Process101,3,3,2,1,0,2,2,13,0.655462185,0.655462185,0.709169279,0.803278689,0.425,,,
Process101,3,3,2,1,0,2,3,14,0.566666667,0.566666667,0.733389498,0.792613636,0.4325,,,
Process101,3,3,2,1,0,3,0,12,0.764227642,0.764227642,0.754403183,0.852504638,0.565,,,
Process101,3,3,2,1,0,3,1,13,0.639344262,0.639344262,0.749791014,0.817927171,0.475,,,
Process101,3,3,2,1,0,3,2,14,0.564102564,0.564102564,0.718243842,0.782818533,0.4525,,,
Process101,3,3,2,1,0,3,3,15,0.65,0.65,0.749900862,0.823529412,0.6125,,,
Process101,3,3,2,1,1,0,0,10,0.774193548,0.774193548,0.773611111,0.861451461,0.62,,,
Process101,3,3,2,1,1,0,1,11,0.677419355,0.677419355,0.607000371,0.819379116,0.4675,,,
Process101,3,3,2,1,1,0,2,12,0.666666667,0.666666667,0.73289822,0.818353832,0.4975,,,
Process101,3,3,2,1,1,0,3,13,0.479338843,0.479338843,0.594679371,0.757925072,0.3625,,,
Process101,3,3,2,1,1,1,0,11,0.762711864,0.762711864,0.609152299,0.843601896,0.51,,,
Process101,3,3,2,1,1,1,1,12,0.616666667,0.616666667,0.577425003,0.787584869,0.4075,,,
Process101,3,3,2,1,1,1,2,13,0.486956522,0.486956522,0.680794456,0.743027888,0.4325,,,
Process101,3,3,2,1,1,1,3,14,0.557377049,0.557377049,0.623011905,0.791505792,0.3175,,,
Process101,3,3,2,1,1,2,0,12,0.727272727,0.727272727,0.729491833,0.828897338,0.6475,,,
Process101,3,3,2,1,1,2,1,13,0.610169492,0.610169492,0.721293103,0.799043062,0.4625,,,
Process101,3,3,2,1,1,2,2,14,0.655462185,0.655462185,0.70776341,0.803278689,0.425,,,
Process101,3,3,2,1,1,2,3,15,0.438596491,0.438596491,0.6736753,0.725628141,0.4275,,,
Process101,3,3,2,1,1,3,0,13,0.625,0.625,0.575624521,0.79804878,0.5575,,,
Process101,3,3,2,1,1,3,1,14,0.68907563,0.68907563,0.624880952,0.832692308,0.5375,,,
Process101,3,3,2,1,1,3,2,15,0.716666667,0.716666667,0.765386973,0.847645429,0.535,,,
Process101,3,3,2,1,1,3,3,16,0.644067797,0.644067797,0.727172414,0.811607992,0.45,,,
Process101,3,3,2,1,2,0,0,11,0.689655172,0.689655172,0.737616858,0.829706717,0.4875,,,
Process101,3,3,2,1,2,0,1,12,0.672,0.672,0.644620285,0.804971319,0.6225,,,
Process101,3,3,2,1,2,0,2,13,0.564102564,0.564102564,0.713304134,0.782818533,0.3775,,,
Process101,3,3,2,1,2,0,3,14,0.448275862,0.448275862,0.714143243,0.743718593,0.4575,,,
Process101,3,3,2,1,2,1,0,12,0.754098361,0.754098361,0.535468966,0.838374291,0.475,,,
Process101,3,3,2,1,2,1,1,13,0.666666667,0.666666667,0.714859288,0.806730769,0.4825,,,
Process101,3,3,2,1,2,1,2,14,0.737704918,0.737704918,0.658992042,0.832227488,0.535,,,
Process101,3,3,2,1,2,1,3,15,0.478632479,0.478632479,0.699448508,0.750244858,0.285,,,
Process101,3,3,2,1,2,2,0,13,0.806722689,0.806722689,0.551710909,0.859022556,0.505,,,
Process101,3,3,2,1,2,2,1,14,0.638655462,0.638655462,0.708090471,0.796905222,0.465,,,
Process101,3,3,2,1,2,2,2,15,0.666666667,0.666666667,0.51722686,0.806730769,0.54,,,
Process101,3,3,2,1,2,2,3,16,0.638655462,0.638655462,0.725217391,0.808753568,0.4225,,,
Process101,3,3,2,1,2,3,0,14,0.739495798,0.739495798,0.72818435,0.83460076,0.52,,,
Process101,3,3,2,1,2,3,1,15,0.632478632,0.632478632,0.693095238,0.824880383,0.53,,,
Process101,3,3,2,1,2,3,2,16,0.644067797,0.644067797,0.6745,0.816682832,0.3775,,,
Process101,3,3,2,1,2,3,3,17,0.542372881,0.542372881,0.709699268,0.773475315,0.44,,,
Process101,3,3,2,1,3,0,0,12,0.777777778,0.777777778,0.544133743,0.845360825,0.6575,,,
Process101,3,3,2,1,3,0,1,13,0.74796748,0.74796748,0.623595491,0.846511628,0.47,,,
