model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,
Process25,0,0,1,0,0,3,2,6,0.417582418,0.417582418,0.652275236,0.679558011,0.3825,
Process25,0,0,1,0,0,3,3,7,0.479166667,0.479166667,0.741797659,0.742268041,0.5025,
Process25,0,0,1,0,1,0,0,2,0.910891089,0.910891089,0.869778044,0.932692308,0.6925,
Process25,0,0,1,0,1,0,1,3,0.686868687,0.686868687,0.751251526,0.816326531,0.67,
Process25,0,0,1,0,1,0,2,4,0.464646465,0.464646465,0.7416,0.726804124,0.4175,
Process25,0,0,1,0,1,0,3,5,0.470588235,0.470588235,0.746570513,0.723076923,0.3925,
Process25,0,0,1,0,1,1,0,3,0.952380952,0.952380952,0.897157895,0.952830189,0.5975,
Process25,0,0,1,0,1,1,1,4,0.612244898,0.612244898,0.789799784,0.810945274,0.5625,
Process25,0,0,1,0,1,1,2,5,0.54368932,0.54368932,0.764487179,0.763819095,0.69,
Process25,0,0,1,0,1,1,3,6,0.490196078,0.490196078,0.748037037,0.734693878,0.43,
Process25,0,0,1,0,1,2,0,4,0.888888889,0.888888889,0.853131579,0.922330097,0.57,
Process25,0,0,1,0,1,2,1,5,0.735849057,0.735849057,0.843722944,0.866666667,0.55,
Process25,0,0,1,0,1,2,2,6,0.432989691,0.432989691,0.733717949,0.713541667,0.5375,
Process25,0,0,1,0,1,2,3,7,0.333333333,0.333333333,0.704333333,0.657754011,0.4075,
Process25,0,0,1,0,1,3,0,5,0.897959184,0.897959184,0.861002924,0.927184466,0.705,
Process25,0,0,1,0,1,3,1,6,0.494623656,0.494623656,0.677198413,0.718918919,0.4,
Process25,0,0,1,0,1,3,2,7,0.444444444,0.444444444,0.661779188,0.673913043,0.5825,
Process25,0,0,1,0,1,3,3,8,0.48,0.48,0.745653289,0.733333333,0.3375,
Process25,0,0,1,0,2,0,0,3,0.910891089,0.910891089,0.867881579,0.932692308,0.6625,
Process25,0,0,1,0,2,0,1,4,0.494845361,0.494845361,0.681506605,0.709677419,0.62,
Process25,0,0,1,0,2,0,2,5,0.448979592,0.448979592,0.732833333,0.720207254,0.5075,
Process25,0,0,1,0,2,0,3,6,0.451612903,0.451612903,0.732169031,0.734375,0.53,
Process25,0,0,1,0,2,1,0,4,0.942307692,0.942307692,0.887435673,0.947867299,0.7625,
Process25,0,0,1,0,2,1,1,5,0.673267327,0.673267327,0.814768492,0.83902439,0.6225,
Process25,0,0,1,0,2,1,2,6,0.653465347,0.653465347,0.807470862,0.828431373,0.4475,
Process25,0,0,1,0,2,1,3,7,0.279569892,0.279569892,0.617969349,0.588571429,0.36,
Process25,0,0,1,0,2,2,0,5,0.921568627,0.921568627,0.874593567,0.937799043,0.7225,
Process25,0,0,1,0,2,2,1,6,0.70212766,0.70212766,0.753997114,0.830769231,0.5525,
Process25,0,0,1,0,2,2,2,7,0.577319588,0.577319588,0.778238095,0.793969849,0.4375,
Process25,0,0,1,0,2,2,3,8,0.489795918,0.489795918,0.679194352,0.704301075,0.4625,
Process25,0,0,1,0,2,3,0,6,0.942307692,0.942307692,0.891251462,0.947867299,0.7825,
Process25,0,0,1,0,2,3,1,7,0.628571429,0.628571429,0.728403541,0.774358974,0.635,
Process25,0,0,1,0,2,3,2,8,0.4375,0.4375,0.73043956,0.71875,0.4525,
Process25,0,0,1,0,2,3,3,9,0.435643564,0.435643564,0.732560185,0.704663212,0.53,
Process25,0,0,1,0,3,0,0,4,0.962264151,0.962264151,0.904508905,0.957746479,0.2275,
Process25,0,0,1,0,3,0,1,5,0.618556701,0.618556701,0.792780553,0.815920398,0.535,
Process25,0,0,1,0,3,0,2,6,0.56,0.56,0.770757576,0.778894472,0.6525,
Process25,0,0,1,0,3,0,3,7,0.448979592,0.448979592,0.669939614,0.679347826,0.4125,
Process25,0,0,1,0,3,1,0,5,0.923076923,0.923076923,0.8735,0.938095238,0.655,
Process25,0,0,1,0,3,1,1,6,0.479166667,0.479166667,0.747504181,0.742268041,0.5275,
Process25,0,0,1,0,3,1,2,7,0.549450549,0.549450549,0.76413514,0.790816327,0.49,
Process25,0,0,1,0,3,1,3,8,0.563106796,0.563106796,0.769,0.775,0.635,
Process25,0,0,1,0,3,2,0,6,0.943396226,0.943396226,0.895146465,0.948113208,0.5925,
Process25,0,0,1,0,3,2,1,7,0.634615385,0.634615385,0.805335498,0.81372549,0.635,
Process25,0,0,1,0,3,2,2,8,0.524271845,0.524271845,0.761490799,0.752525253,0.5925,
Process25,0,0,1,0,3,2,3,9,0.484848485,0.484848485,0.746190476,0.738461538,0.4375,
Process25,0,0,1,0,3,3,0,7,0.914285714,0.914285714,0.868815789,0.933333333,0.7375,
Process25,0,0,1,0,3,3,1,8,0.680851064,0.680851064,0.747586737,0.819587629,0.4825,
Process25,0,0,1,0,3,3,2,9,0.52,0.52,0.688792735,0.718085106,0.4275,
Process25,0,0,1,0,3,3,3,10,0.511111111,0.511111111,0.684212482,0.735135135,0.4325,
Process25,0,0,1,1,0,0,0,2,0.685185185,0.685185185,0.752859207,0.821100917,0.7125,
Process25,0,0,1,1,0,0,1,3,0.666666667,0.666666667,0.746178571,0.814814815,0.5375,
Process25,0,0,1,1,0,0,2,4,0.54,0.54,0.698333333,0.754807692,0.44,
Process25,0,0,1,1,0,0,3,5,0.431372549,0.431372549,0.603828054,0.649484536,0.41,
Process25,0,0,1,1,0,1,0,3,0.673267327,0.673267327,0.749883117,0.823255814,0.65,
Process25,0,0,1,1,0,1,1,4,0.514285714,0.514285714,0.692166324,0.730769231,0.465,
Process25,0,0,1,1,0,1,2,5,0.660194175,0.660194175,0.743875212,0.813953488,0.6775,
Process25,0,0,1,1,0,1,3,6,0.574257426,0.574257426,0.711855219,0.771428571,0.42,
Process25,0,0,1,1,0,2,0,4,0.838095238,0.838095238,0.775130435,0.875,0.5825,
Process25,0,0,1,1,0,2,1,5,0.901960784,0.901960784,0.81,0.908256881,0.66,
Process25,0,0,1,1,0,2,2,6,0.490566038,0.490566038,0.686818182,0.714975845,0.445,
Process25,0,0,1,1,0,2,3,7,0.4,0.4,0.653567639,0.676616915,0.485,
Process25,0,0,1,1,0,3,0,5,0.796116505,0.796116505,0.750514822,0.854460094,0.7325,
Process25,0,0,1,1,0,3,1,6,0.411764706,0.411764706,0.660166667,0.678217822,0.47,
Process25,0,0,1,1,0,3,2,7,0.505263158,0.505263158,0.681748052,0.746341463,0.43,
Process25,0,0,1,1,0,3,3,8,0.557692308,0.557692308,0.648413369,0.721393035,0.5375,
Process25,0,0,1,1,1,0,0,3,0.79245283,0.79245283,0.807374126,0.878923767,0.5625,
Process25,0,0,1,1,1,0,1,4,0.556701031,0.556701031,0.703564103,0.769230769,0.48,
Process25,0,0,1,1,1,0,2,5,0.427184466,0.427184466,0.603820513,0.644329897,0.3675,
Process25,0,0,1,1,1,0,3,6,0.484210526,0.484210526,0.616691591,0.697435897,0.485,
Process25,0,0,1,1,1,1,0,4,0.666666667,0.666666667,0.686364201,0.786407767,0.5125,
Process25,0,0,1,1,1,1,1,5,0.470588235,0.470588235,0.677853846,0.712195122,0.455,
Process25,0,0,1,1,1,1,2,6,0.354166667,0.354166667,0.581916667,0.619047619,0.3875,
Process25,0,0,1,1,1,1,3,7,0.42,0.42,0.662402128,0.688118812,0.465,
Process25,0,0,1,1,1,2,0,5,0.846153846,0.846153846,0.772035354,0.87962963,0.645,
Process25,0,0,1,1,1,2,1,6,0.773584906,0.773584906,0.795034965,0.869369369,0.09,
Process25,0,0,1,1,1,2,2,7,0.530612245,0.530612245,0.693629479,0.753623188,0.515,
Process25,0,0,1,1,1,2,3,8,0.484210526,0.484210526,0.677814719,0.735294118,0.485,
Process25,0,0,1,1,1,3,0,6,0.787878788,0.787878788,0.738555556,0.853080569,0.43,
Process25,0,0,1,1,1,3,1,7,0.52,0.52,0.689545584,0.743961353,0.5375,
Process25,0,0,1,1,1,3,2,8,0.468085106,0.468085106,0.670026374,0.729064039,0.69,
Process25,0,0,1,1,1,3,3,9,0.330097087,0.330097087,0.6405,0.626262626,0.455,
Process25,0,0,1,1,2,0,0,4,0.745098039,0.745098039,0.724428571,0.828571429,0.4675,
Process25,0,0,1,1,2,0,1,5,0.432989691,0.432989691,0.664727273,0.702970297,0.53,
Process25,0,0,1,1,2,0,2,6,0.343434343,0.343434343,0.642537037,0.646464646,0.39,
Process25,0,0,1,1,2,0,3,7,0.54,0.54,0.698151249,0.754807692,0.51,
Process25,0,0,1,1,2,1,0,5,0.834951456,0.834951456,0.76582684,0.874418605,0.71,
Process25,0,0,1,1,2,1,1,6,0.514285714,0.514285714,0.689862069,0.730769231,0.4775,
Process25,0,0,1,1,2,1,2,7,0.455445545,0.455445545,0.671384615,0.705882353,0.545,
Process25,0,0,1,1,2,1,3,8,0.476190476,0.476190476,0.681589744,0.708737864,0.2775,
Process25,0,0,1,1,2,2,0,6,0.849056604,0.849056604,0.836383838,0.907079646,0.66,
Process25,0,0,1,1,2,2,1,7,0.6875,0.6875,0.753287081,0.836448598,0.4875,
Process25,0,0,1,1,2,2,2,8,0.621359223,0.621359223,0.664523737,0.759803922,0.285,
Process25,0,0,1,1,2,2,3,9,0.391752577,0.391752577,0.655433333,0.68,0.4625,
Process25,0,0,1,1,2,3,0,7,0.84,0.84,0.828865079,0.905829596,0.63,
Process25,0,0,1,1,2,3,1,8,0.705882353,0.705882353,0.761518395,0.838709677,0.6075,
Process25,0,0,1,1,2,3,2,9,0.514851485,0.514851485,0.692089744,0.739130435,0.39,
Process25,0,0,1,1,2,3,3,10,0.416666667,0.416666667,0.596527843,0.65625,0.375,
Process25,0,0,1,1,3,0,0,5,0.807692308,0.807692308,0.811746032,0.887892377,0.55,
Process25,0,0,1,1,3,0,1,6,0.612612613,0.612612613,0.728568182,0.776744186,0.4925,
Process25,0,0,1,1,3,0,2,7,0.368932039,0.368932039,0.58647619,0.607329843,0.47,
Process25,0,0,1,1,3,0,3,8,0.339622642,0.339622642,0.642563218,0.623115578,0.415,
Process25,0,0,1,1,3,1,0,6,0.734693878,0.734693878,0.776,0.857142857,0.6725,
Process25,0,0,1,1,3,1,1,7,0.576923077,0.576923077,0.650621795,0.732673267,0.535,
Process25,0,0,1,1,3,1,2,8,0.346153846,0.346153846,0.581565476,0.589473684,0.4125,
Process25,0,0,1,1,3,1,3,9,0.435643564,0.435643564,0.664805556,0.694581281,0.395,
Process25,0,0,1,1,3,2,0,7,0.703703704,0.703703704,0.703132468,0.8,0.6775,
Process25,0,0,1,1,3,2,1,8,0.588235294,0.588235294,0.65775,0.742574257,0.2075,
Process25,0,0,1,1,3,2,2,9,0.808080808,0.808080808,0.751637959,0.863207547,0.555,
Process25,0,0,1,1,3,2,3,10,0.240740741,0.240740741,0.618757576,0.551546392,0.3425,
Process25,0,0,1,1,3,3,0,8,0.834951456,0.834951456,0.765464286,0.874418605,0.67,
Process25,0,0,1,1,3,3,1,9,0.5,0.5,0.684452991,0.741463415,0.525,
Process25,0,0,1,1,3,3,2,10,0.48,0.48,0.617653846,0.683673469,0.3,
Process25,0,0,1,1,3,3,3,11,0.4375,0.4375,0.663333333,0.707920792,0.4575,
Process25,0,0,1,2,0,0,0,3,0.822429907,0.822429907,0.715764791,0.849557522,0.6175,
Process25,0,0,1,2,0,0,1,4,0.412371134,0.412371134,0.550509907,0.643564356,0.4225,
Process25,0,0,1,2,0,0,2,5,0.509433962,0.509433962,0.580606061,0.679425837,0.5475,
Process25,0,0,1,2,0,0,3,6,0.210526316,0.210526316,0.495659824,0.53125,0.3475,
Process25,0,0,1,2,0,1,0,4,0.633663366,0.633663366,0.627402597,0.757009346,0.4375,
Process25,0,0,1,2,0,1,1,5,0.274509804,0.274509804,0.56796123,0.590243902,0.42,
Process25,0,0,1,2,0,1,2,6,0.461538462,0.461538462,0.564356061,0.655339806,0.4125,
Process25,0,0,1,2,0,1,3,7,0.485436893,0.485436893,0.572208625,0.671497585,0.4775,
Process25,0,0,1,2,0,2,0,5,0.699029126,0.699029126,0.651856061,0.788990826,0.5625,
Process25,0,0,1,2,0,2,1,6,0.574468085,0.574468085,0.652512922,0.770642202,0.45,
Process25,0,0,1,2,0,2,2,7,0.288461538,0.288461538,0.573333333,0.59223301,0.47,
Process25,0,0,1,2,0,2,3,8,0.466019417,0.466019417,0.567600782,0.660194175,0.365,
Process25,0,0,1,2,0,3,0,6,0.607843137,0.607843137,0.612355844,0.741784038,0.64,
Process25,0,0,1,2,0,3,1,7,0.323232323,0.323232323,0.581515152,0.628019324,0.4175,
Process25,0,0,1,2,0,3,2,8,0.606060606,0.606060606,0.612128306,0.745283019,0.5075,
Process25,0,0,1,2,0,3,3,9,0.291666667,0.291666667,0.573804714,0.619512195,0.315,
Process25,0,0,1,2,1,0,0,4,0.714285714,0.714285714,0.665613636,0.801843318,0.5125,
Process25,0,0,1,2,1,0,1,5,0.654205607,0.654205607,0.635118881,0.760368664,0.7525,
Process25,0,0,1,2,1,0,2,6,0.42,0.42,0.551856061,0.640394089,0.4525,
Process25,0,0,1,2,1,0,3,7,0.452830189,0.452830189,0.618829966,0.68372093,0.24,
Process25,0,0,1,2,1,1,0,5,0.530612245,0.530612245,0.642624459,0.741935484,0.6225,
Process25,0,0,1,2,1,1,1,6,0.571428571,0.571428571,0.599534632,0.716981132,0.5675,
Process25,0,0,1,2,1,1,2,7,0.60952381,0.60952381,0.670412587,0.771300448,0.515,
Process25,0,0,1,2,1,1,3,8,0.31372549,0.31372549,0.579446186,0.61352657,0.455,
Process25,0,0,1,2,1,2,0,6,0.582524272,0.582524272,0.604592075,0.726415094,0.475,
Process25,0,0,1,2,1,2,1,7,0.867924528,0.867924528,0.742520202,0.872807018,0.5525,
Process25,0,0,1,2,1,2,2,8,0.601941748,0.601941748,0.669219697,0.77027027,0.4,
Process25,0,0,1,2,1,2,3,9,0.34,0.34,0.585617716,0.634615385,0.36,
Process25,0,0,1,2,1,3,0,7,0.466019417,0.466019417,0.562254209,0.660194175,0.5,
Process25,0,0,1,2,1,3,1,8,0.375,0.375,0.596248485,0.66507177,0.365,
Process25,0,0,1,2,1,3,2,9,0.383838384,0.383838384,0.596835664,0.661904762,0.3925,
Process25,0,0,1,2,1,3,3,10,0.297029703,0.297029703,0.574791875,0.606796117,0.35,
Process25,0,0,1,2,2,0,0,5,0.754716981,0.754716981,0.733636364,0.844155844,0.515,
Process25,0,0,1,2,2,0,1,6,0.384615385,0.384615385,0.543518149,0.608910891,0.425,
Process25,0,0,1,2,2,0,2,7,0.56,0.56,0.654536232,0.753424658,0.49,
Process25,0,0,1,2,2,0,3,8,0.282608696,0.282608696,0.568981818,0.62745098,0.375,
Process25,0,0,1,2,2,1,0,6,0.423076923,0.423076923,0.552106061,0.632352941,0.4425,
Process25,0,0,1,2,2,1,1,7,0.323232323,0.323232323,0.525802139,0.585858586,0.3175,
Process25,0,0,1,2,2,1,2,8,0.323809524,0.323809524,0.581676442,0.610576923,0.5275,
Process25,0,0,1,2,2,1,3,9,0.356435644,0.356435644,0.589168998,0.641148325,0.485,
Process25,0,0,1,2,2,2,0,7,0.673267327,0.673267327,0.637901186,0.777777778,0.595,
Process25,0,0,1,2,2,2,1,8,0.387755102,0.387755102,0.598890508,0.666666667,0.4475,
Process25,0,0,1,2,2,2,2,9,0.378947368,0.378947368,0.537228771,0.63,0.3425,
Process25,0,0,1,2,2,2,3,10,0.377358491,0.377358491,0.597617716,0.639810427,0.415,
Process25,0,0,1,2,2,3,0,8,0.62745098,0.62745098,0.677124126,0.784753363,0.58,
Process25,0,0,1,2,2,3,1,9,0.556701031,0.556701031,0.596007326,0.722488038,0.6075,
Process25,0,0,1,2,2,3,2,10,0.4,0.4,0.598245921,0.680952381,0.5,
Process25,0,0,1,2,2,3,3,11,0.427184466,0.427184466,0.609539284,0.676056338,0.48,
Process25,0,0,1,2,3,0,0,6,0.634615385,0.634615385,0.628954545,0.753488372,0.4925,
Process25,0,0,1,2,3,0,1,7,0.373831776,0.373831776,0.596948299,0.63507109,0.4575,
Process25,0,0,1,2,3,0,2,8,0.361904762,0.361904762,0.591911703,0.633333333,0.3425,
Process25,0,0,1,2,3,0,3,9,0.264150943,0.264150943,0.56914956,0.570731707,0.365,
Process25,0,0,1,2,3,1,0,7,0.761904762,0.761904762,0.689845987,0.81981982,0.4375,
Process25,0,0,1,2,3,1,1,8,0.552380952,0.552380952,0.594311189,0.706161137,0.3825,
Process25,0,0,1,2,3,1,2,9,0.383838384,0.383838384,0.596422559,0.661904762,0.4125,
Process25,0,0,1,2,3,1,3,10,0.280373832,0.280373832,0.572452652,0.577669903,0.3375,
Process25,0,0,1,2,3,2,0,8,0.480769231,0.480769231,0.568684815,0.666666667,0.59,
Process25,0,0,1,2,3,2,1,9,0.37254902,0.37254902,0.538143098,0.606965174,0.4275,
Process25,0,0,1,2,3,2,2,10,0.457142857,0.457142857,0.560443057,0.650485437,0.485,
Process25,0,0,1,2,3,2,3,11,0.368932039,0.368932039,0.596339713,0.642857143,0.4575,
Process25,0,0,1,2,3,3,0,9,0.622641509,0.622641509,0.673907459,0.776785714,0.5,
Process25,0,0,1,2,3,3,1,10,0.543478261,0.543478261,0.641954545,0.759259259,0.42,
Process25,0,0,1,2,3,3,2,11,0.316831683,0.316831683,0.58008658,0.618357488,0.4475,
Process25,0,0,1,2,3,3,3,12,0.411764706,0.411764706,0.553038036,0.630541872,0.3875,
Process25,0,0,1,3,0,0,0,4,0.480769231,0.480769231,0.582453704,0.694690265,0.4375,
Process25,0,0,1,3,0,0,1,5,0.350515464,0.350515464,0.54087931,0.642201835,0.435,
Process25,0,0,1,3,0,0,2,6,0.537037037,0.537037037,0.604548067,0.717391304,0.4475,
Process25,0,0,1,3,0,0,3,7,0.387096774,0.387096774,0.552922494,0.671232877,0.395,
Process25,0,0,1,3,0,1,0,5,0.679245283,0.679245283,0.60681352,0.763157895,0.555,
Process25,0,0,1,3,0,1,1,6,0.634615385,0.634615385,0.587947299,0.742222222,0.33,
Process25,0,0,1,3,0,1,2,7,0.297029703,0.297029703,0.531958689,0.601851852,0.4275,
Process25,0,0,1,3,0,1,3,8,0.277227723,0.277227723,0.523960446,0.590697674,0.4075,
Process25,0,0,1,3,0,2,0,6,0.457142857,0.457142857,0.573417379,0.68,0.43,
Process25,0,0,1,3,0,2,1,7,0.470588235,0.470588235,0.577916667,0.693333333,0.5175,
Process25,0,0,1,3,0,2,2,8,0.429906542,0.429906542,0.56510415,0.660714286,0.5,
Process25,0,0,1,3,0,2,3,9,0.310679612,0.310679612,0.481717949,0.5625,0.475,
Process25,0,0,1,3,0,3,0,7,0.411764706,0.411764706,0.508,0.624413146,0.395,
Process25,0,0,1,3,0,3,1,8,0.574257426,0.574257426,0.569176157,0.714932127,0.44,
Process25,0,0,1,3,0,3,2,9,0.37254902,0.37254902,0.548247126,0.640909091,0.4,
Process25,0,0,1,3,0,3,3,10,0.754716981,0.754716981,0.693808469,0.829875519,0.415,
Process25,0,0,1,3,1,0,0,5,0.547169811,0.547169811,0.555871212,0.692307692,0.41,
Process25,0,0,1,3,1,0,1,6,0.479166667,0.479166667,0.528249417,0.674418605,0.4625,
Process25,0,0,1,3,1,0,2,7,0.412371134,0.412371134,0.509329004,0.636792453,0.295,
Process25,0,0,1,3,1,0,3,8,0.352941176,0.352941176,0.544673766,0.630136986,0.3025,
Process25,0,0,1,3,1,1,0,6,0.622641509,0.622641509,0.581883117,0.733333333,0.53,
Process25,0,0,1,3,1,1,1,7,0.666666667,0.666666667,0.600480425,0.754385965,0.4975,
Process25,0,0,1,3,1,1,2,8,0.309090909,0.309090909,0.534479167,0.582568807,0.405,
Process25,0,0,1,3,1,1,3,9,0.5625,0.5625,0.557621212,0.716894977,0.415,
Process25,0,0,1,3,1,2,0,7,0.529411765,0.529411765,0.544695238,0.689497717,0.5675,
Process25,0,0,1,3,1,2,1,8,0.555555556,0.555555556,0.607954545,0.727272727,0.535,
Process25,0,0,1,3,1,2,2,9,0.279569892,0.279569892,0.470594939,0.575609756,0.4125,
Process25,0,0,1,3,1,2,3,10,0.310679612,0.310679612,0.532524084,0.603686636,0.4175,
Process25,0,0,1,3,1,3,0,8,0.452830189,0.452830189,0.575357143,0.675555556,0.515,
Process25,0,0,1,3,1,3,1,9,0.346153846,0.346153846,0.541359899,0.621004566,0.375,
Process25,0,0,1,3,1,3,2,10,0.509803922,0.509803922,0.589615385,0.713656388,0.3625,
Process25,0,0,1,3,1,3,3,11,0.26,0.26,0.519916667,0.58411215,0.3725,
Process25,0,0,1,3,2,0,0,6,0.568807339,0.568807339,0.562103846,0.69955157,0.485,
Process25,0,0,1,3,2,0,1,7,0.388349515,0.388349515,0.55408046,0.647058824,0.49,
Process25,0,0,1,3,2,0,2,8,0.454545455,0.454545455,0.577733168,0.668141593,0.495,
Process25,0,0,1,3,2,0,3,9,0.365384615,0.365384615,0.49701853,0.592417062,0.59,
Process25,0,0,1,3,2,1,0,7,0.796116505,0.796116505,0.662969697,0.824034335,0.5075,
Process25,0,0,1,3,2,1,1,8,0.346938776,0.346938776,0.491616667,0.598086124,0.3225,
Process25,0,0,1,3,2,1,2,9,0.373831776,0.373831776,0.499301075,0.589622642,0.5,
Process25,0,0,1,3,2,1,3,10,0.376237624,0.376237624,0.550356544,0.645454545,0.2875,
Process25,0,0,1,3,2,2,0,8,0.419047619,0.419047619,0.510828755,0.621495327,0.605,
Process25,0,0,1,3,2,2,1,9,0.418181818,0.418181818,0.563800879,0.647321429,0.52,
Process25,0,0,1,3,2,2,2,10,0.266666667,0.266666667,0.470651515,0.529126214,0.465,
Process25,0,0,1,3,2,2,3,11,0.787878788,0.787878788,0.711275253,0.85,0.5775,
Process25,0,0,1,3,2,3,0,9,0.448979592,0.448979592,0.571375524,0.69058296,0.555,
Process25,0,0,1,3,2,3,1,10,0.240740741,0.240740741,0.51875,0.546728972,0.4175,
Process25,0,0,1,3,2,3,2,11,0.509433962,0.509433962,0.592954545,0.706140351,0.5125,
Process25,0,0,1,3,2,3,3,12,0.346153846,0.346153846,0.542432234,0.621004566,0.395,
Process25,0,0,1,3,3,0,0,7,0.438095238,0.438095238,0.569590909,0.669642857,0.3475,
Process25,0,0,1,3,3,0,1,8,0.4,0.4,0.555542735,0.660633484,0.47,
Process25,0,0,1,3,3,0,2,9,0.373831776,0.373831776,0.501150888,0.589622642,0.4425,
Process25,0,0,1,3,3,0,3,10,0.24,0.24,0.5155,0.572769953,0.345,
Process25,0,0,1,3,3,1,0,8,0.48,0.48,0.581269231,0.702222222,0.505,
Process25,0,0,1,3,3,1,1,9,0.385321101,0.385321101,0.553577957,0.630630631,0.6025,
Process25,0,0,1,3,3,1,2,10,0.37254902,0.37254902,0.551029412,0.640909091,0.4025,
Process25,0,0,1,3,3,1,3,11,0.407407407,0.407407407,0.562351852,0.64573991,0.4675,
Process25,0,0,1,3,3,2,0,9,0.745454545,0.745454545,0.638822844,0.793991416,0.415,
Process25,0,0,1,3,3,2,1,10,0.316831683,0.316831683,0.535370071,0.612903226,0.445,
Process25,0,0,1,3,3,2,2,11,0.442307692,0.442307692,0.568626374,0.674107143,0.4225,
Process25,0,0,1,3,3,2,3,12,0.428571429,0.428571429,0.565217949,0.68018018,0.4075,
Process25,0,0,1,3,3,3,0,10,0.711538462,0.711538462,0.620843823,0.781659389,0.48,
Process25,0,0,1,3,3,3,1,11,0.415841584,0.415841584,0.509736467,0.629107981,0.4175,
Process25,0,0,1,3,3,3,2,12,0.350515464,0.350515464,0.542083333,0.642201835,0.425,
Process25,0,0,1,3,3,3,3,13,0.36,0.36,0.493935185,0.6,0.4075,
Process25,0,0,2,0,0,0,0,2,0.961538462,0.961538462,0.903121345,0.95754717,0.75,
Process25,0,0,2,0,0,0,1,3,0.585858586,0.585858586,0.777116977,0.795,0.7025,
Process25,0,0,2,0,0,0,2,4,0.541666667,0.541666667,0.765279315,0.776649746,0.4375,
Process25,0,0,2,0,0,0,3,5,0.484848485,0.484848485,0.745090909,0.738461538,0.5025,
Process25,0,0,2,0,0,1,0,3,0.813186813,0.813186813,0.73955848,0.857894737,0.6575,
Process25,0,0,2,0,0,1,1,4,0.711111111,0.711111111,0.826192451,0.871921182,0.615,
Process25,0,0,2,0,0,1,2,5,0.577777778,0.577777778,0.703197189,0.771276596,0.4475,
Process25,0,0,2,0,0,1,3,6,0.36,0.36,0.710616725,0.661375661,0.51,
Process25,0,0,2,0,0,2,0,4,0.875,0.875,0.780334795,0.887179487,0.5625,
Process25,0,0,2,0,0,2,1,5,0.555555556,0.555555556,0.767376623,0.795918367,0.45,
Process25,0,0,2,0,0,2,2,6,0.863157895,0.863157895,0.839410819,0.911330049,0.5775,
Process25,0,0,2,0,0,2,3,7,0.612244898,0.612244898,0.790545455,0.810945274,0.69,
Process25,0,0,2,0,0,3,0,5,0.75862069,0.75862069,0.713874269,0.833333333,0.4325,
Process25,0,0,2,0,0,3,1,6,0.516129032,0.516129032,0.755575758,0.769230769,0.45,
Process25,0,0,2,0,0,3,2,7,0.288888889,0.288888889,0.553611111,0.554216867,0.135,
Process25,0,0,2,0,0,3,3,8,0.525252525,0.525252525,0.759080919,0.76142132,0.525,
Process25,0,0,2,0,1,0,0,3,0.910891089,0.910891089,0.797399123,0.904522613,0.7575,
Process25,0,0,2,0,1,0,1,4,0.645833333,0.645833333,0.662361947,0.760869565,0.3625,
Process25,0,0,2,0,1,0,2,5,0.430107527,0.430107527,0.727393939,0.722513089,0.47,
Process25,0,0,2,0,1,0,3,6,0.344827586,0.344827586,0.704083333,0.693548387,0.43,
Process25,0,0,2,0,1,1,0,4,0.932038835,0.932038835,0.816361111,0.915422886,0.775,
Process25,0,0,2,0,1,1,1,5,0.659793814,0.659793814,0.668348873,0.767567568,0.5875,
Process25,0,0,2,0,1,1,2,6,0.836734694,0.836734694,0.886425837,0.924528302,0.5275,
Process25,0,0,2,0,1,1,3,7,0.694736842,0.694736842,0.817111111,0.857843137,0.4175,
Process25,0,0,2,0,1,2,0,5,0.838709677,0.838709677,0.755150585,0.869791667,0.69,
Process25,0,0,2,0,1,2,1,6,0.652631579,0.652631579,0.738501221,0.803108808,0.595,
Process25,0,0,2,0,1,2,2,7,0.378947368,0.378947368,0.714584615,0.687830688,0.4675,
Process25,0,0,2,0,1,2,3,8,0.390804598,0.390804598,0.714248252,0.718085106,0.4625,
Process25,0,0,2,0,1,3,0,6,0.777777778,0.777777778,0.722056087,0.840425532,0.67,
Process25,0,0,2,0,1,3,1,7,0.505263158,0.505263158,0.755089127,0.758974359,0.5475,
Process25,0,0,2,0,1,3,2,8,0.404494382,0.404494382,0.717482051,0.71957672,0.4425,
Process25,0,0,2,0,1,3,3,9,0.313253012,0.313253012,0.622449965,0.645714286,0.4725,
Process25,0,0,2,0,2,0,0,4,0.971962617,0.971962617,0.910935673,0.962616822,0.63,
Process25,0,0,2,0,2,0,1,5,0.505050505,0.505050505,0.75619762,0.75,0.495,
Process25,0,0,2,0,2,0,2,6,0.329896907,0.329896907,0.703234372,0.652406417,0.37,
Process25,0,0,2,0,2,0,3,7,0.382022472,0.382022472,0.712732684,0.707446809,0.4425,
Process25,0,0,2,0,2,1,0,5,0.888888889,0.888888889,0.784675704,0.893401015,0.7425,
Process25,0,0,2,0,2,1,1,6,0.426966292,0.426966292,0.724424709,0.731578947,0.55,
Process25,0,0,2,0,2,1,2,7,0.371134021,0.371134021,0.713518519,0.677248677,0.4275,
Process25,0,0,2,0,2,1,3,8,0.301075269,0.301075269,0.62337963,0.602272727,0.4075,
Process25,0,0,2,0,2,2,0,6,0.868686869,0.868686869,0.77049269,0.882653061,0.745,
Process25,0,0,2,0,2,2,1,7,0.638297872,0.638297872,0.726630592,0.796875,0.405,
